RespId,weight,Q1,Q2_1,Q2_2,Q2_3,Q2_4,Q2_5,Q2_6,Q2_7,Q2_8,Q2_9,Q2_10,Q3_1,Q3_2,Q3_3,Q3_4,Q3_5,Q3_6,Q4_1,Q4_2,Q4_3,Q4_4,Q4_5,Q4_6,Q5,Q6,Q7,Q8_1,Q8_2,Q8_3,Q8_4,Q8_5,Q8_6,Q8_7,Q8_8,Q8_9,Q9_1,Q9_2,Q9_3,Q9_4,Q10_1,Q10_2,Q10_3,Q10_4,Q11_1,Q11_2,Q11_3,Q11_4,Q11_5,Q11_6,Q14,Q15,Q16,Q17_1,Q17_2,Q17_3,Q17_4,Q18_1,Q18_2,Q18_3,Q18_4,Q18_5,Q18_6,Q18_7,Q18_8,Q18_9,Q18_10,Q19_1,Q19_2,Q19_3,Q19_4,Q19_5,Q19_6,Q19_7,Q19_8,Q19_9,Q19_10,Q20,Q21,Q22,Q23,Q24,Q25,Q26,Q27_1,Q27_2,Q27_3,Q27_4,Q27_5,Q27_6,Q28_1,Q28_2,Q28_3,Q28_4,Q28_5,Q28_6,Q28_7,Q28_8,Q29_1,Q29_2,Q29_3,Q29_4,Q29_5,Q29_6,Q29_7,Q29_8,Q29_9,Q29_10,Q30,Q31,Q32,Q33,ppage,educ,race,gender,income_cat,voter_category
476029,1.2779,1,1,2,1,1,1,1,1,2,2,2,3,4,2,1,1,4,1,1,1,3,2,1,1,3,2,1,4,2,2,3,2,3,1,2,1,3,3,4,2,2,2,2,2,2,1,1,2,2,1,2,1,2,4,4,4,2,2,2,2,2,2,2,1,2,2,-1,1,1,-1,-1,-1,-1,-1,-1,-1,1,1,NA,1,3,1,1,1,1,1,1,1,1,1,1,-1,-1,1,1,1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,1,30,College,White,Male,$125k or more,sporadic
476030,1.1371,1,1,1,1,1,1,1,1,2,2,3,2,3,2,1,3,3,3,2,3,2,3,2,1,2,2,2,3,2,3,3,2,4,1,2,2,2,3,2,2,2,2,2,1,2,2,2,2,2,1,5,2,2,2,3,4,2,2,2,2,2,2,2,2,2,2,1,1,-1,-1,-1,1,-1,-1,-1,-1,1,1,NA,1,2,1,1,1,1,2,2,2,2,1,-1,1,-1,1,1,1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,1,22,Some college,White,Female,$75-125k,always
476031,0.6817,1,1,4,4,4,2,2,1,4,1,4,1,2,3,2,2,3,2,3,3,4,-1,4,1,4,1,4,3,3,4,-1,3,4,4,3,2,4,2,3,2,2,1,2,1,2,1,1,2,2,3,3,1,1,1,3,4,2,2,2,2,2,2,2,2,2,2,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,NA,2,3,1,1,1,1,1,1,1,1,1,-1,-1,-1,1,-1,1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,-1,56,Some college,Black,Female,Less than $40k,sporadic
476034,0.7961,1,1,1,1,1,1,1,1,1,1,1,2,2,1,3,2,2,2,2,3,3,3,2,1,2,1,4,3,3,3,3,3,3,4,4,3,2,2,3,2,2,2,2,2,2,2,2,2,2,3,2,4,4,4,4,4,2,2,2,1,1,2,2,2,1,1,1,-1,1,-1,-1,1,-1,-1,-1,-1,1,1,NA,2,2,1,1,1,1,1,1,1,1,-1,1,-1,-1,-1,-1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,NA,56,College,Other/Mixed,Male,$75-125k,rarely/never
476035,1.073,1,4,1,2,1,1,1,1,1,2,3,2,1,1,1,2,3,1,1,1,2,1,1,1,2,1,1,1,2,4,3,2,3,2,1,1,4,4,4,2,2,2,2,2,2,2,2,2,2,1,5,1,1,4,4,2,2,2,2,2,2,2,2,2,2,2,-1,-1,1,-1,-1,-1,-1,1,-1,-1,1,1,NA,1,3,2,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-1,1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,39,College,White,Male,$75-125k,sporadic
476036,0.9245,1,1,2,3,2,1,1,2,1,1,4,3,4,3,1,2,2,2,1,1,4,1,3,2,2,2,2,2,1,2,2,2,4,2,1,2,2,4,4,2,2,2,2,2,2,2,2,1,2,2,4,1,2,2,3,4,1,2,2,2,2,2,2,2,2,2,-1,1,-1,-1,-1,1,-1,-1,1,-1,1,1,NA,3,3,2,1,1,1,2,1,1,1,1,1,-1,-1,-1,-1,1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,-1,55,Some college,White,Male,$75-125k,sporadic
476037,1.2459,1,1,2,2,-1,1,1,1,2,1,2,1,1,1,1,2,2,1,1,1,4,3,1,1,3,1,1,3,3,4,2,3,4,1,3,3,-1,3,3,2,2,2,2,2,2,2,2,2,2,1,3,1,1,-1,4,2,2,2,2,2,2,2,2,2,2,2,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,1,NA,1,3,2,1,1,1,1,1,1,1,1,-1,-1,1,-1,1,1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,41,Some college,White,Female,Less than $40k,sporadic
476038,1.4243,1,2,2,3,1,3,1,1,1,3,4,4,3,4,1,1,2,3,1,1,3,4,1,1,2,1,1,4,2,1,4,1,4,1,2,3,4,2,2,2,2,2,2,1,2,1,2,1,2,1,5,3,4,4,3,4,2,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,-1,-1,-1,-1,-1,1,1,NA,1,1,3,2,2,1,2,2,2,2,1,1,1,-1,1,-1,-1,-1,1,1,1,-1,1,-1,1,-1,-1,-1,1,1,NA,NA,24,High school or less,White,Female,$75-125k,always
476040,1.3135,1,1,1,2,2,1,3,1,1,4,2,1,2,4,2,3,1,2,2,1,3,2,3,1,3,1,2,2,1,1,1,1,2,1,1,1,3,4,4,2,2,2,2,2,2,1,2,2,2,4,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,-1,-1,-1,-1,-1,-1,-1,1,1,-1,1,1,NA,2,1,2,1,1,1,1,1,1,1,1,1,-1,-1,-1,1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,1,NA,55,College,White,Female,$125k or more,always
476041,1.054,1,1,2,2,4,1,4,3,2,4,2,1,1,4,2,3,1,1,1,2,2,3,2,1,3,1,4,3,2,2,2,2,2,3,2,2,2,4,4,2,2,2,2,1,2,1,2,2,2,1,1,3,1,1,1,1,2,2,2,2,2,2,2,1,2,2,1,-1,1,1,1,1,1,1,-1,-1,1,1,NA,2,1,1,1,1,1,2,1,2,2,1,1,1,1,1,-1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,1,NA,29,College,White,Female,$75-125k,rarely/never
476042,1.6294,1,1,1,1,2,2,3,2,1,2,2,2,4,4,3,3,3,2,2,3,2,3,3,1,2,2,3,3,1,3,1,1,3,1,2,1,2,4,4,2,2,2,2,2,2,2,2,1,2,5,1,1,1,1,1,3,2,2,2,2,2,2,2,2,2,2,-1,1,1,1,1,1,1,1,1,-1,1,1,NA,2,1,1,1,1,1,2,2,2,2,1,1,-1,-1,-1,1,1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,2,24,High school or less,White,Male,$40-75k,always
476044,0.4975,1,1,1,1,1,1,1,1,1,1,1,1,1,4,3,1,1,1,1,1,2,2,1,1,3,1,4,2,3,1,2,2,2,1,1,1,2,4,3,2,2,2,2,2,2,1,1,2,2,5,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,-1,-1,-1,-1,1,1,NA,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,1,NA,66,Some college,Hispanic,Male,$40-75k,sporadic
476045,1.1371,1,1,2,2,4,1,4,2,2,4,2,1,1,4,1,1,1,1,1,1,3,2,1,1,3,1,4,3,2,1,4,3,4,2,1,2,2,4,4,2,1,2,2,2,2,2,2,2,2,5,2,2,1,1,1,3,2,1,2,2,2,2,1,1,2,1,-1,1,1,1,1,-1,1,-1,1,-1,1,1,NA,3,3,3,1,1,2,1,1,1,1,1,1,-1,-1,1,-1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,2,29,Some college,White,Female,$75-125k,rarely/never
486522,0.4237,1,1,1,1,3,1,1,1,1,1,1,1,1,4,4,3,1,1,1,1,2,1,1,1,2,1,2,2,2,1,2,2,2,2,2,1,4,4,4,2,2,2,2,2,2,1,1,2,2,5,1,2,2,2,2,4,2,2,2,2,2,2,2,2,2,2,1,-1,1,-1,1,1,1,-1,-1,-1,1,1,NA,2,3,1,1,1,1,1,1,1,1,1,1,-1,1,-1,1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,1,NA,67,College,Black,Female,$40-75k,sporadic
476048,1.4617,1,1,1,1,1,1,1,1,1,1,2,3,3,2,1,4,3,2,2,3,2,2,1,1,2,1,1,2,1,2,2,1,4,1,2,1,4,3,4,2,2,2,2,2,2,1,2,2,2,1,3,1,1,1,1,3,2,2,2,2,2,2,2,2,2,2,1,1,-1,1,1,1,1,-1,-1,-1,1,1,NA,1,1,1,1,1,1,2,2,2,2,1,1,1,1,1,1,1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,42,Some college,White,Female,$125k or more,sporadic
476049,0.7607,1,1,3,3,2,1,3,1,1,1,1,1,4,3,1,3,2,2,2,3,4,1,1,1,3,2,2,1,1,1,1,1,4,1,1,1,2,3,4,2,2,2,2,2,2,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,1,1,-1,1,1,1,1,1,-1,1,1,NA,3,1,2,1,2,1,2,1,2,2,1,-1,1,1,-1,1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,1,26,College,White,Male,$40-75k,always
476050,0.4237,1,1,1,1,2,1,1,1,1,2,1,1,1,4,4,3,1,1,1,2,2,3,1,1,3,1,4,2,2,2,2,2,2,2,3,2,3,4,4,2,2,2,2,2,2,1,2,2,2,5,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,-1,-1,1,1,-1,1,1,1,-1,-1,1,1,NA,2,3,1,1,1,1,1,1,1,1,1,1,-1,1,1,-1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,1,NA,70,College,Black,Female,$40-75k,sporadic
486527,0.2552,1,1,1,1,1,1,1,1,1,1,1,3,1,2,4,1,1,1,1,1,4,2,3,1,2,1,4,3,3,1,2,1,1,2,1,1,1,4,4,2,1,2,2,2,2,2,2,2,2,5,1,1,2,1,1,1,2,2,2,2,2,2,2,2,2,2,-1,1,1,-1,1,1,-1,-1,-1,-1,1,1,NA,2,1,1,2,1,1,1,1,1,1,1,-1,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,NA,1,NA,82,College,Hispanic,Male,$125k or more,sporadic
476051,0.7458,1,1,1,2,2,1,1,1,1,2,3,4,4,3,1,3,2,3,2,3,4,3,3,1,2,1,1,2,1,2,2,3,4,1,2,1,3,3,4,2,2,2,2,2,2,1,2,2,2,1,2,1,2,2,2,3,2,2,2,2,2,2,2,2,2,2,-1,-1,1,-1,-1,1,-1,-1,-1,-1,1,1,NA,1,1,2,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,53,College,Other/Mixed,Female,$75-125k,sporadic
476052,1.0458,1,1,2,2,3,1,2,2,3,3,3,3,4,2,1,2,3,2,2,2,3,3,2,1,3,2,2,3,3,3,3,2,4,2,3,1,4,4,4,2,2,2,2,2,2,2,2,2,2,1,4,2,2,3,3,4,2,2,2,2,2,2,2,1,2,2,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,1,NA,1,2,2,1,1,1,1,1,2,2,1,1,1,-1,1,1,1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,27,High school or less,White,Male,$40-75k,always
476053,0.4719,1,1,1,1,2,1,1,1,2,1,2,1,2,3,1,3,2,2,2,2,1,4,1,1,2,1,3,3,2,1,3,2,3,2,1,2,1,4,3,2,2,2,2,2,2,2,2,2,2,-1,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-1,-1,1,1,1,-1,-1,1,-1,1,1,1,NA,2,3,1,1,-1,1,-1,1,-1,1,1,1,1,1,-1,-1,1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,1,NA,70,Some college,Black,Female,Less than $40k,sporadic
476054,0.885,1,1,2,1,1,1,1,1,2,1,4,3,4,1,1,3,4,1,2,2,3,2,1,1,2,2,1,3,2,3,3,4,4,2,1,1,4,3,3,2,2,2,2,2,2,2,2,2,2,1,5,1,1,1,3,4,-1,2,2,2,2,2,2,2,2,2,-1,-1,1,-1,-1,1,-1,-1,-1,-1,1,1,NA,1,2,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,63,Some college,White,Female,Less than $40k,always
476055,1.2194,1,1,3,1,2,1,3,2,1,3,2,2,3,4,3,2,3,3,2,1,4,3,2,1,3,1,4,3,1,1,2,2,2,2,3,1,4,4,4,2,1,2,2,2,2,1,2,2,2,-1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,-1,-1,-1,-1,1,1,-1,1,-1,-1,1,1,NA,2,1,2,1,1,1,2,2,2,2,-1,-1,1,-1,-1,-1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,1,NA,61,High school or less,White,Male,$125k or more,sporadic
486534,1.3652,1,2,2,-1,2,2,2,2,2,2,2,3,3,4,3,3,3,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,1,-1,1,1,4,3,1,1,1,1,1,1,1,1,1,1,-1,1,4,1,1,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,NA,2,3,3,3,1,1,1,1,1,1,-1,-1,-1,1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,-1,2,NA,2,NA,31,High school or less,Other/Mixed,Male,Less than $40k,rarely/never
476059,0.8276,1,2,2,2,1,1,1,1,1,1,2,2,3,1,1,2,3,2,2,2,4,4,3,1,2,1,2,4,2,2,3,4,4,2,2,2,1,4,3,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,3,3,2,2,2,2,2,2,2,2,2,2,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,1,NA,1,3,3,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,1,65,Some college,White,Male,$75-125k,always
476061,0.9041,1,1,1,1,3,1,2,3,1,1,2,2,1,1,4,4,1,3,2,1,2,1,2,1,1,2,2,2,1,1,1,3,1,2,1,1,4,4,4,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,-1,-1,-1,1,1,1,1,1,-1,-1,1,1,NA,2,3,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,58,College,White,Male,$125k or more,sporadic
476062,0.5034,1,1,1,1,3,1,1,1,1,4,1,1,2,4,2,2,2,1,1,1,1,3,1,1,2,2,4,1,1,2,2,1,1,1,1,1,1,4,4,2,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,1,-1,1,1,-1,1,-1,-1,-1,-1,1,1,NA,2,1,1,1,1,1,1,1,1,1,1,-1,-1,1,-1,-1,1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,1,NA,57,College,Hispanic,Male,$125k or more,always
476063,1.2018,1,1,1,1,1,1,1,1,2,1,1,1,2,2,1,1,2,2,2,2,3,2,2,1,3,1,1,1,1,2,2,2,2,2,2,1,2,2,3,1,1,1,2,1,2,1,1,1,2,4,1,1,1,1,1,1,2,2,2,2,2,2,1,2,2,2,-1,-1,1,1,1,-1,-1,-1,1,-1,1,1,NA,2,1,2,2,1,1,1,1,2,2,1,-1,-1,-1,1,-1,1,-1,-1,-1,1,-1,-1,-1,1,1,-1,-1,2,NA,1,NA,24,Some college,Hispanic,Male,Less than $40k,rarely/never
476064,1.1668,1,1,1,2,1,1,1,1,1,1,1,1,4,2,2,1,2,3,2,3,3,4,2,2,4,1,3,2,2,1,3,2,2,2,1,2,2,2,4,1,1,1,2,2,2,2,2,-1,2,2,1,2,2,2,3,3,2,2,2,2,2,2,2,2,2,2,-1,1,-1,-1,1,-1,1,1,1,-1,2,2,6,3,4,4,4,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,3,NA,NA,2,55,High school or less,White,Female,Less than $40k,rarely/never
476065,1.963,1,3,3,2,3,3,3,3,1,3,2,2,3,3,1,1,3,3,3,3,2,3,1,2,4,1,4,2,1,2,3,3,3,2,1,2,1,3,4,2,1,1,2,2,2,2,2,2,2,3,3,2,2,4,4,4,2,2,2,2,2,2,2,2,2,2,1,1,-1,-1,-1,-1,-1,-1,1,-1,2,3,1,3,3,3,3,2,2,2,2,2,2,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,3,NA,NA,2,28,High school or less,Hispanic,Female,Less than $40k,rarely/never
476066,0.9442,1,1,1,1,3,1,2,3,2,3,1,1,1,4,3,2,1,1,1,2,2,1,3,1,3,1,4,2,2,1,2,3,2,4,2,1,1,4,4,2,2,2,2,2,2,2,2,2,2,5,2,1,2,2,2,4,2,2,1,2,2,2,1,2,1,2,1,-1,1,1,1,1,1,1,-1,-1,1,1,NA,2,3,1,1,1,1,1,2,2,2,1,1,1,1,-1,1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,1,NA,28,College,White,Female,$75-125k,rarely/never
476067,0.9456,1,1,3,1,4,1,4,2,2,4,1,1,1,4,1,3,2,3,1,1,2,3,2,1,2,1,4,3,2,2,1,3,3,3,2,2,2,4,4,2,2,2,2,2,2,2,2,2,2,5,2,1,2,2,1,4,2,2,2,1,2,2,1,2,2,2,-1,1,1,1,1,1,1,-1,-1,-1,1,1,NA,2,1,2,1,1,1,1,1,1,1,1,-1,1,1,1,-1,1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,NA,29,High school or less,White,Male,$40-75k,sporadic
476068,0.7389,1,2,1,2,3,2,2,2,2,1,2,2,2,3,3,3,2,1,2,2,1,3,2,2,4,1,1,1,2,2,2,2,2,2,3,2,2,2,3,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,1,NA,3,3,3,2,1,2,2,2,2,2,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,3,NA,NA,2,29,College,Hispanic,Female,$75-125k,sporadic
476070,1.1241,1,1,1,1,1,1,1,1,1,1,2,2,3,1,1,1,3,1,2,2,3,3,3,1,3,2,1,2,3,2,2,2,4,1,2,1,2,1,2,2,1,2,2,2,2,1,2,2,2,1,1,1,1,1,4,4,2,2,2,2,2,2,2,1,2,2,1,1,-1,-1,-1,1,1,-1,-1,-1,1,1,NA,1,3,2,1,1,1,2,1,2,1,1,-1,1,1,-1,-1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,54,Some college,White,Female,$40-75k,sporadic
486549,1.2621,1,2,2,2,1,2,1,1,2,1,2,2,2,2,1,2,1,2,2,2,3,4,2,2,4,1,4,4,3,3,4,4,4,3,3,2,4,4,3,2,2,2,2,1,2,2,2,1,2,3,2,3,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,-1,1,1,1,1,1,1,-1,2,2,2,3,2,4,4,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,5,NA,NA,2,42,High school or less,White,Female,Less than $40k,rarely/never
486550,0.594,1,1,1,1,2,1,1,1,1,1,1,1,2,4,4,1,1,1,1,2,2,1,1,1,4,1,4,3,2,1,3,1,1,2,1,1,2,4,2,2,2,1,2,2,2,2,2,1,2,4,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,-1,-1,1,-1,1,1,1,1,-1,-1,1,1,NA,2,3,1,1,1,1,1,1,1,1,1,-1,-1,1,-1,1,1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,1,NA,58,Some college,Black,Male,$40-75k,sporadic
476071,1.3283,1,1,1,1,1,1,1,1,2,1,3,2,2,2,2,2,3,2,2,1,3,4,2,1,2,1,1,2,1,1,3,1,3,2,2,3,3,2,1,2,2,2,2,2,2,2,2,2,2,1,5,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,-1,-1,-1,1,-1,-1,-1,-1,1,1,NA,1,1,2,1,1,1,2,1,2,1,1,1,-1,1,-1,1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,50,Some college,White,Female,$125k or more,rarely/never
476072,0.9872,1,1,2,1,4,1,3,2,2,4,2,1,1,4,2,2,3,1,1,1,1,2,3,1,2,1,4,3,2,1,2,1,3,2,1,1,2,4,4,2,1,2,2,2,2,1,2,2,2,4,2,1,2,1,1,4,1,1,2,2,2,2,1,1,2,2,1,1,1,1,1,1,1,-1,1,1,1,1,NA,2,1,1,1,1,1,1,1,2,1,1,1,-1,-1,1,1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,2,37,College,White,Male,$40-75k,sporadic
486553,0.6433,1,3,3,1,3,2,3,3,1,4,1,1,1,2,1,2,3,1,2,3,3,1,1,2,4,1,4,4,4,4,4,4,4,3,2,2,2,2,4,2,2,2,2,2,2,1,2,1,2,1,1,1,3,3,3,3,2,2,2,2,2,2,2,2,2,2,-1,-1,-1,-1,1,-1,-1,1,-1,-1,2,3,2,1,1,2,3,2,2,2,2,2,2,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,1,-1,-1,5,NA,NA,1,41,Some college,Black,Male,Less than $40k,rarely/never
476073,1.3426,1,2,1,4,4,2,3,1,1,4,1,1,1,2,1,1,1,3,2,2,4,4,1,2,4,1,4,4,4,2,4,4,4,4,2,3,2,3,4,2,2,1,2,2,2,1,2,2,2,3,1,1,3,3,2,3,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,-1,2,2,4,3,1,4,4,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,-1,-1,1,1,-1,-1,-1,-1,-1,-1,3,NA,NA,2,25,Some college,Other/Mixed,Male,$75-125k,rarely/never
476074,0.8243,1,1,2,1,4,2,4,3,1,4,2,2,2,4,3,2,2,3,2,2,3,3,3,1,3,1,3,2,1,1,2,2,2,3,2,2,2,3,4,2,2,2,2,2,2,2,2,2,2,5,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,-1,1,1,1,1,1,1,-1,-1,-1,1,1,NA,2,3,2,1,1,1,1,1,1,2,1,-1,1,1,1,-1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,NA,29,College,Other/Mixed,Male,$40-75k,always
476075,0.7646,1,1,1,1,2,1,2,-1,1,1,3,1,2,3,3,3,2,1,1,1,2,2,1,1,3,1,4,2,2,3,3,2,2,2,2,1,1,4,4,2,2,1,2,2,1,1,2,2,2,2,1,1,1,1,1,1,2,2,2,2,2,2,1,2,2,2,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,1,NA,2,3,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,NA,60,College,White,Female,$75-125k,always
476076,0.9105,1,2,2,3,3,2,3,3,3,4,2,1,1,4,3,2,1,3,2,3,2,3,2,1,2,1,3,2,2,1,2,1,2,2,2,1,1,4,4,2,2,2,2,2,2,1,2,2,2,3,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,-1,-1,1,1,1,-1,-1,1,1,-1,1,1,NA,2,1,1,1,1,1,1,2,2,2,1,-1,1,1,-1,-1,1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,NA,25,College,White,Male,$40-75k,rarely/never
476077,1.2532,1,1,2,2,1,2,1,1,1,1,1,4,3,1,1,2,4,3,2,2,2,2,1,1,3,1,1,3,2,3,3,2,4,1,3,1,4,3,3,2,2,2,2,2,2,2,2,1,2,2,5,1,1,1,4,2,2,2,2,2,2,2,2,2,2,2,-1,-1,1,-1,-1,1,1,-1,-1,-1,1,1,NA,1,2,2,1,1,1,1,1,1,1,1,-1,1,-1,-1,1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,1,32,Some college,White,Male,$40-75k,sporadic
476078,1.2072,1,1,1,1,3,1,4,1,2,4,2,1,1,2,3,2,1,1,2,1,4,1,1,1,1,1,4,2,3,2,2,2,2,2,2,1,2,4,4,2,2,2,2,2,2,2,2,2,2,4,1,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,-1,1,1,NA,2,3,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,2,56,High school or less,White,Male,$75-125k,always
486560,0.9637,1,2,4,4,3,2,3,2,4,3,4,2,3,1,1,3,2,2,2,3,3,2,3,1,2,2,2,2,2,4,3,3,4,1,2,1,2,3,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,3,2,2,2,2,2,2,2,2,2,2,2,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,2,3,1,1,3,2,4,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,2,NA,2,NA,23,Some college,White,Male,$40-75k,rarely/never
476080,1.0321,1,1,2,1,1,2,1,2,3,1,3,4,4,1,1,3,4,1,2,3,4,2,2,1,2,2,1,4,3,3,2,4,3,2,2,1,3,2,4,2,2,2,2,2,2,2,2,2,2,1,4,1,1,1,3,3,2,2,2,2,2,2,2,2,2,2,-1,-1,1,-1,-1,1,-1,-1,-1,-1,1,1,NA,1,3,1,1,1,1,1,1,1,1,1,-1,1,-1,-1,-1,1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,64,High school or less,White,Male,$75-125k,sporadic
476082,0.7223,1,1,3,1,3,1,2,1,2,1,2,1,1,2,2,2,1,1,1,2,1,4,2,1,2,1,3,2,2,2,2,1,2,2,2,1,2,3,3,2,1,1,2,2,2,1,1,1,2,5,1,2,3,2,2,2,2,2,2,2,2,2,1,1,2,1,1,1,1,-1,-1,-1,1,-1,-1,-1,1,1,NA,2,1,1,1,1,1,1,1,1,1,-1,-1,-1,1,-1,-1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,1,NA,66,College,White,Female,Less than $40k,sporadic
