page_id,name,urlslug,ID,ALIGN,EYE,HAIR,SEX,GSM,ALIVE,APPEARANCES,FIRST APPEARANCE,YEAR
289239,Mercury Girl (New Earth),\/wiki\/Mercury_Girl_(New_Earth),Secret Identity,Good Characters,Photocellular Eyes,,Female Characters,,Living Characters,2,"1968, July",1968
289240,Platinum Man (New Earth),\/wiki\/Platinum_Man_(New_Earth),Secret Identity,Bad Characters,Photocellular Eyes,,Male Characters,,Living Characters,2,"1968, July",1968
115179,Count von Steuben (New Earth),\/wiki\/Count_von_Steuben_(New_Earth),,Bad Characters,,,Male Characters,,Living Characters,2,"1967, January",1967
21039,Freyja (New Earth),\/wiki\/Freyja_(New_Earth),Secret Identity,,,,Female Characters,,Living Characters,2,"1967, October",1967
4797,Torpedoman (New Earth),\/wiki\/Torpedoman_(New_Earth),,Bad Characters,,,Male Characters,,Living Characters,2,"1967, December",1967
138421,Ace Chance (New Earth),\/wiki\/Ace_Chance_(New_Earth),,Bad Characters,,Brown Hair,Male Characters,,Deceased Characters,2,"1966, October",1966
256852,Andrew Zagarian (New Earth),\/wiki\/Andrew_Zagarian_(New_Earth),,,,,Male Characters,,Living Characters,2,"1966, June",1966
385996,Bloobert Cob (New Earth),\/wiki\/Bloobert_Cob_(New_Earth),Public Identity,Good Characters,Black Eyes,,Male Characters,,Deceased Characters,2,"1966, July",1966
382060,Boreas (New Earth),\/wiki\/Boreas_(New_Earth),,Good Characters,,,Male Characters,,Living Characters,2,"1966, November",1966
294804,Mitchell Dover (New Earth),\/wiki\/Mitchell_Dover_(New_Earth),Public Identity,Good Characters,,,Male Characters,,Living Characters,2,"1966, January",1966
192300,Prince Peril (New Earth),\/wiki\/Prince_Peril_(New_Earth),,Bad Characters,,Black Hair,Male Characters,,Living Characters,2,"1966, June",1966
294803,Sheila Dover (New Earth),\/wiki\/Sheila_Dover_(New_Earth),Public Identity,Good Characters,Blue Eyes,Blond Hair,Female Characters,,Living Characters,2,"1966, January",1966
382386,Telman Davies (New Earth),\/wiki\/Telman_Davies_(New_Earth),Public Identity,Bad Characters,,,Male Characters,,Living Characters,2,"1966, September",1966
291177,Kajz Dox (Pre-Zero Hour),\/wiki\/Kajz_Dox_(Pre-Zero_Hour),Secret Identity,Bad Characters,Green Eyes,Blond Hair,Male Characters,,Living Characters,2,"1965, August",1965
19020,Midas (New Earth),\/wiki\/Midas_(New_Earth),Secret Identity,Bad Characters,Yellow Eyes,Gold Hair,Male Characters,,Living Characters,2,"1965, November",1965
154413,Howard Crane (New Earth),\/wiki\/Howard_Crane_(New_Earth),Secret Identity,Bad Characters,,Brown Hair,Male Characters,,Living Characters,2,"1963, May",1963
355058,Brains Beldon (Earth-One),\/wiki\/Brains_Beldon_(Earth-One),Public Identity,Bad Characters,,,Male Characters,,Living Characters,2,"1962, March",1962
23393,Paul Barrett (New Earth),\/wiki\/Paul_Barrett_(New_Earth),,,,Grey Hair,Male Characters,,Living Characters,2,"1962, August",1962
26930,Pomoxis (New Earth),\/wiki\/Pomoxis_(New_Earth),,,,Black Hair,Male Characters,,Living Characters,2,"1962, June",1962
26929,Stamar (New Earth),\/wiki\/Stamar_(New_Earth),,Good Characters,,Brown Hair,Male Characters,,Living Characters,2,"1962, June",1962
22316,William Dawson (New Earth),\/wiki\/William_Dawson_(New_Earth),Public Identity,Bad Characters,,,Male Characters,,Living Characters,2,"1962, March",1962
130338,Irving Norbet (New Earth),\/wiki\/Irving_Norbet_(New_Earth),,Bad Characters,,Grey Hair,Male Characters,,Living Characters,2,"1961, October",1961
117797,William West (New Earth),\/wiki\/William_West_(New_Earth),,Good Characters,Blue Eyes,,Male Characters,,Living Characters,2,"1961, April",1961
127406,Gustave (New Earth),\/wiki\/Gustave_(New_Earth),,Bad Characters,,Black Hair,Male Characters,,Living Characters,2,"1959, June",1959
131100,Darius Tiko (New Earth),\/wiki\/Darius_Tiko_(New_Earth),,Bad Characters,,,Male Characters,,Living Characters,2,"1958, November",1958
127799,Chester Jones (New Earth),\/wiki\/Chester_Jones_(New_Earth),,Bad Characters,,,Male Characters,,Deceased Characters,2,"1956, December",1956
129686,Floyd Ventris (New Earth),\/wiki\/Floyd_Ventris_(New_Earth),,Bad Characters,,,Male Characters,,Living Characters,2,"1954, November",1954
134775,Don Caballero (New Earth),\/wiki\/Don_Caballero_(New_Earth),Secret Identity,Good Characters,Brown Eyes,Black Hair,Male Characters,,Deceased Characters,2,"1951, May",1951
212355,El Papagayo II (New Earth),\/wiki\/El_Papagayo_II_(New_Earth),Secret Identity,Bad Characters,,,Male Characters,,Deceased Characters,2,"1949, December",1949
375266,Agamemnon (New Earth),\/wiki\/Agamemnon_(New_Earth),,Neutral Characters,,,Male Characters,,Deceased Characters,2,"1948, August",1948
13710,Guy Pompton (New Earth),\/wiki\/Guy_Pompton_(New_Earth),,Bad Characters,,,Male Characters,,Living Characters,2,"1948, December",1948
206037,Rumplestiltskin (New Earth),\/wiki\/Rumplestiltskin_(New_Earth),,Bad Characters,,,Male Characters,,Living Characters,2,"1948, February",1948
206029,Slicer (New Earth),\/wiki\/Slicer_(New_Earth),,Bad Characters,,,Male Characters,,Living Characters,2,"1948, February",1948
208366,Glass Man (New Earth),\/wiki\/Glass_Man_(New_Earth),Secret Identity,Bad Characters,,,Male Characters,,Deceased Characters,2,"1947, May",1947
139976,Little Miss Redhead (New Earth),\/wiki\/Little_Miss_Redhead_(New_Earth),Secret Identity,Good Characters,,,Female Characters,,Living Characters,2,"1947, December",1947
212889,Trata (New Earth),\/wiki\/Trata_(New_Earth),Public Identity,Bad Characters,,,Male Characters,,Living Characters,2,"1946, May",1946
349137,Ralph Jackson (New Earth),\/wiki\/Ralph_Jackson_(New_Earth),Public Identity,Good Characters,,Black Hair,Male Characters,,Deceased Characters,2,"1945, March",1945
241392,Fura (New Earth),\/wiki\/Fura_(New_Earth),Public Identity,Bad Characters,White Eyes,,Male Characters,,Deceased Characters,2,"1944, December",1944
241400,Loral (New Earth),\/wiki\/Loral_(New_Earth),Public Identity,Good Characters,Black Eyes,Black Hair,Female Characters,,Living Characters,2,"1944, December",1944
276481,Agent Axis (New Earth),\/wiki\/Agent_Axis_(New_Earth),Secret Identity,Bad Characters,,,Female Characters,,Living Characters,2,"1942, December",1942
186256,Funnyface (Earth-Two),\/wiki\/Funnyface_(Earth-Two),,Bad Characters,,,Male Characters,,Living Characters,2,"1942, November",1942
159633,Doctor Iker (New Earth),\/wiki\/Doctor_Iker_(New_Earth),,,,,Male Characters,,Living Characters,2,"1941, July",1941
128106,Rocco Togg (New Earth),\/wiki\/Rocco_Togg_(New_Earth),,Bad Characters,,Grey Hair,Male Characters,,Living Characters,2,"1940, December",1940
382447,Jabah (New Earth),\/wiki\/Jabah_(New_Earth),,Bad Characters,,Black Hair,Male Characters,,Living Characters,2,"1939, July",1939
139817,Tamara Belson (New Earth),\/wiki\/Tamara_Belson_(New_Earth),,Neutral Characters,Brown Eyes,Brown Hair,Female Characters,,Living Characters,2,,
218835,Magi (New Earth),\/wiki\/Magi_(New_Earth),Secret Identity,Bad Characters,,Black Hair,Male Characters,,Living Characters,2,,
112333,Lisa Morice (New Earth),\/wiki\/Lisa_Morice_(New_Earth),Public Identity,Good Characters,Grey Eyes,Strawberry Blond Hair,Female Characters,,Living Characters,2,,
189975,Carter Nichols (New Earth),\/wiki\/Carter_Nichols_(New_Earth),Public Identity,Good Characters,,Brown Hair,Male Characters,,Deceased Characters,2,,
139768,Cupid (New Earth),\/wiki\/Cupid_(New_Earth),,Good Characters,,,Male Characters,,Living Characters,2,,
345585,Juno (New Earth),\/wiki\/Juno_(New_Earth),,Good Characters,,,Female Characters,,Living Characters,2,,
271506,Luki Lo (New Earth),\/wiki\/Luki_Lo_(New_Earth),,Good Characters,,Black Hair,Male Characters,,Living Characters,2,,
177249,Stanley Wilson (New Earth),\/wiki\/Stanley_Wilson_(New_Earth),,Good Characters,,Black Hair,Male Characters,,Living Characters,2,,
250224,Elena Leal (New Earth),\/wiki\/Elena_Leal_(New_Earth),Public Identity,Good Characters,,White Hair,Female Characters,,Living Characters,2,,
185720,Druid (New Earth),\/wiki\/Druid_(New_Earth),Secret Identity,Bad Characters,,Black Hair,Male Characters,,Living Characters,2,,
218828,Crone (New Earth),\/wiki\/Crone_(New_Earth),Secret Identity,Bad Characters,,Grey Hair,Female Characters,,Living Characters,2,,
95738,Fancy Feet (New Earth),\/wiki\/Fancy_Feet_(New_Earth),,Bad Characters,,,Male Characters,,Living Characters,2,,
182478,Rico Strada (New Earth),\/wiki\/Rico_Strada_(New_Earth),,Bad Characters,Blue Eyes,Blond Hair,Male Characters,,Living Characters,2,,
31642,Benjamin Hubbard (New Earth),\/wiki\/Benjamin_Hubbard_(New_Earth),,,,,Male Characters,,Living Characters,2,,
85254,Springheeled Jack (Prime Earth),\/wiki\/Springheeled_Jack_(Prime_Earth),Secret Identity,Bad Characters,,,Male Characters,,Living Characters,1,"2013, October",2013
309868,Napalm (Prime Earth),\/wiki\/Napalm_(Prime_Earth),Secret Identity,Bad Characters,,,Male Characters,,Deceased Characters,1,"2012, June",2012
247731,Adellca (New Earth),\/wiki\/Adellca_(New_Earth),Secret Identity,Good Characters,Black Eyes,Black Hair,Female Characters,,Deceased Characters,1,"2011, September",2011
249026,Armory (New Earth),\/wiki\/Armory_(New_Earth),,Bad Characters,,Blond Hair,Male Characters,,Living Characters,1,"2011, April",2011
247737,Artois (New Earth),\/wiki\/Artois_(New_Earth),Secret Identity,Good Characters,Yellow Eyes,Blond Hair,Male Characters,,Deceased Characters,1,"2011, September",2011
389578,Aya (New Earth),\/wiki\/Aya_(New_Earth),,,,,,,Living Characters,1,"2011, June",2011
216728,Backslash (New Earth),\/wiki\/Backslash_(New_Earth),Secret Identity,Bad Characters,,,Male Characters,,Living Characters,1,"2011, June",2011
212577,Bayfrentos (New Earth),\/wiki\/Bayfrentos_(New_Earth),Secret Identity,Bad Characters,,,Male Characters,,Living Characters,1,"2011, May",2011
212067,Big Mummy (New Earth),\/wiki\/Big_Mummy_(New_Earth),Secret Identity,Good Characters,,,Female Characters,,Living Characters,1,"2011, February",2011
262556,Bizarro Blue Beetle (New Earth),\/wiki\/Bizarro_Blue_Beetle_(New_Earth),,Neutral Characters,,,Male Characters,,Living Characters,1,"2011, April",2011
262557,Bizarro Captain Marvel (New Earth),\/wiki\/Bizarro_Captain_Marvel_(New_Earth),,Neutral Characters,,,,,Living Characters,1,"2011, April",2011
211185,Bizarro Power Girl (New Earth),\/wiki\/Bizarro_Power_Girl_(New_Earth),Secret Identity,Neutral Characters,,Blond Hair,Female Characters,,Living Characters,1,"2011, April",2011
221386,Black Spider IV (New Earth),\/wiki\/Black_Spider_IV_(New_Earth),Secret Identity,Bad Characters,,Black Hair,Male Characters,,Living Characters,1,"2011, July",2011
249505,Blinder (New Earth),\/wiki\/Blinder_(New_Earth),Secret Identity,Bad Characters,Brown Eyes,Black Hair,Male Characters,,Living Characters,1,"2011, August",2011
212581,Bullfinch (New Earth),\/wiki\/Bullfinch_(New_Earth),Secret Identity,,,,Male Characters,,Living Characters,1,"2011, May",2011
212107,Charles I (New Earth),\/wiki\/Charles_I_(New_Earth),Public Identity,Bad Characters,,,Male Characters,,Living Characters,1,"2011, February",2011
286003,Cockroach (New Earth),\/wiki\/Cockroach_(New_Earth),Secret Identity,Good Characters,,,Female Characters,,Deceased Characters,1,"2011, August",2011
238459,Cricket (New Earth),\/wiki\/Cricket_(New_Earth),Secret Identity,Bad Characters,,White Hair,Male Characters,,Living Characters,1,"2011, September",2011
212586,Doctor Retina (New Earth),\/wiki\/Doctor_Retina_(New_Earth),Secret Identity,,,,,,Living Characters,1,"2011, May",2011
212104,Edward I (New Earth),\/wiki\/Edward_I_(New_Earth),Public Identity,Bad Characters,,,Male Characters,,Living Characters,1,"2011, February",2011
301860,Ernie II (New Earth),\/wiki\/Ernie_II_(New_Earth),Secret Identity,Good Characters,,Brown Hair,Male Characters,,Living Characters,1,"2011, January",2011
205865,Ethan Kramer (New Earth),\/wiki\/Ethan_Kramer_(New_Earth),,Good Characters,Blue Eyes,Red Hair,Male Characters,,Deceased Characters,1,"2011, April",2011
287855,Farooq (New Earth),\/wiki\/Farooq_(New_Earth),Secret Identity,Good Characters,,,Male Characters,,Living Characters,1,"2011, July",2011
212575,Fork (New Earth),\/wiki\/Fork_(New_Earth),Secret Identity,,,,Male Characters,,Living Characters,1,"2011, May",2011
248242,Gigorr (New Earth),\/wiki\/Gigorr_(New_Earth),Public Identity,Bad Characters,Black Eyes,Black Hair,,,Deceased Characters,1,"2011, September",2011
212572,Hilt (New Earth),\/wiki\/Hilt_(New_Earth),Secret Identity,,,,Male Characters,,Living Characters,1,"2011, May",2011
212566,Hooded Hoodie (New Earth),\/wiki\/Hooded_Hoodie_(New_Earth),Secret Identity,Bad Characters,,,Male Characters,,Living Characters,1,"2011, May",2011
239474,Jabberwock (New Earth),\/wiki\/Jabberwock_(New_Earth),Secret Identity,Bad Characters,,,Male Characters,,Living Characters,1,"2011, September",2011
200043,James Kim (New Earth),\/wiki\/James_Kim_(New_Earth),Public Identity,Neutral Characters,,Black Hair,Male Characters,,Living Characters,1,"2011, February",2011
221983,Jennifer Myers (New Earth),\/wiki\/Jennifer_Myers_(New_Earth),Public Identity,Neutral Characters,Blue Eyes,Blond Hair,Female Characters,,Living Characters,1,"2011, July",2011
286022,Jinny Greenteeth (New Earth),\/wiki\/Jinny_Greenteeth_(New_Earth),,Good Characters,,White Hair,Female Characters,,Deceased Characters,1,"2011, August",2011
205312,Joan Ng (New Earth),\/wiki\/Joan_Ng_(New_Earth),Public Identity,,Brown Eyes,Brown Hair,Female Characters,,Living Characters,1,"2011, March",2011
212110,John I (New Earth),\/wiki\/John_I_(New_Earth),Public Identity,Bad Characters,,,Male Characters,,Living Characters,1,"2011, February",2011
206143,Kha-Ef-Re (New Earth),\/wiki\/Kha-Ef-Re_(New_Earth),Public Identity,Good Characters,,Black Hair,Male Characters,,Living Characters,1,"2011, March",2011
248306,Kruul (New Earth),\/wiki\/Kruul_(New_Earth),Secret Identity,Good Characters,Black Eyes,,Male Characters,,Deceased Characters,1,"2011, September",2011
201732,Krypto (Clone) (New Earth),\/wiki\/Krypto_(Clone)_(New_Earth),Secret Identity,Good Characters,Blue Eyes,White Hair,Male Characters,,Deceased Characters,1,"2011, March",2011
345910,Lattea (New Earth),\/wiki\/Lattea_(New_Earth),Public Identity,Good Characters,Brown Eyes,Black Hair,Female Characters,,Deceased Characters,1,"2011, March",2011
212569,Leatherchap (New Earth),\/wiki\/Leatherchap_(New_Earth),Secret Identity,,,,Male Characters,,Living Characters,1,"2011, May",2011
212117,Mad Hat Harry (New Earth),\/wiki\/Mad_Hat_Harry_(New_Earth),Secret Identity,Bad Characters,,,Male Characters,,Living Characters,1,"2011, March",2011
198506,Mister Unknown (New Earth),\/wiki\/Mister_Unknown_(New_Earth),Secret Identity,Good Characters,,Black Hair,Male Characters,,Deceased Characters,1,"2011, January",2011
196838,Morris Major (New Earth),\/wiki\/Morris_Major_(New_Earth),Secret Identity,Bad Characters,,Brown Hair,Male Characters,,Living Characters,1,"2011, January",2011
301862,Naomi Lord (New Earth),\/wiki\/Naomi_Lord_(New_Earth),Public Identity,Good Characters,Brown Eyes,Brown Hair,Female Characters,,Living Characters,1,"2011, January",2011
255408,Nicholas Pierce (New Earth),\/wiki\/Nicholas_Pierce_(New_Earth),Secret Identity,Bad Characters,,Red Hair,Male Characters,,Living Characters,1,"2011, October",2011
249452,Norman Rotrig (New Earth),\/wiki\/Norman_Rotrig_(New_Earth),Secret Identity,Bad Characters,Brown Eyes,Red Hair,Male Characters,,Living Characters,1,"2011, October",2011
232861,Orphan (New Earth),\/wiki\/Orphan_(New_Earth),Secret Identity,Bad Characters,,Blond Hair,Male Characters,,Living Characters,1,"2011, August",2011
212070,Richard III (New Earth),\/wiki\/Richard_III_(New_Earth),Public Identity,Bad Characters,,,Male Characters,,Living Characters,1,"2011, February",2011
364884,Robert Kane (New Earth),\/wiki\/Robert_Kane_(New_Earth),Public Identity,Good Characters,,Blond Hair,Male Characters,,Deceased Characters,1,"2011, October",2011
376549,Shedd (New Earth),\/wiki\/Shedd_(New_Earth),Secret Identity,Good Characters,,,,,Living Characters,1,"2011, June",2011
213792,Southside (New Earth),\/wiki\/Southside_(New_Earth),Secret Identity,Bad Characters,Blue Eyes,Blue Hair,Male Characters,,Living Characters,1,"2011, April",2011
212589,Spangle (New Earth),\/wiki\/Spangle_(New_Earth),Secret Identity,,,,Male Characters,,Living Characters,1,"2011, May",2011
250858,Squillic (New Earth),\/wiki\/Squillic_(New_Earth),Secret Identity,Good Characters,Black Eyes,,Male Characters,,Deceased Characters,1,"2011, September",2011
227186,Stephen Lime (New Earth),\/wiki\/Stephen_Lime_(New_Earth),,Bad Characters,,,Male Characters,,Living Characters,1,"2011, June",2011
315414,SVRMiger (New Earth),\/wiki\/SVRMiger_(New_Earth),Secret Identity,,,,Male Characters,,Living Characters,1,"2011, August",2011
249519,Teshom\u00e9 Hawkins (New Earth),\/wiki\/Teshom%C3%A9_Hawkins_(New_Earth),,Neutral Characters,Black Eyes,,Male Characters,,Deceased Characters,1,"2011, August",2011
252767,Theodoric (New Earth),\/wiki\/Theodoric_(New_Earth),Secret Identity,Good Characters,Black Eyes,Brown Hair,Male Characters,,Living Characters,1,"2011, September",2011
252770,Vegar (New Earth),\/wiki\/Vegar_(New_Earth),Secret Identity,Good Characters,White Eyes,Blue Hair,Male Characters,,Deceased Characters,1,"2011, September",2011
302431,Yo-Yo (New Earth),\/wiki\/Yo-Yo_(New_Earth),Secret Identity,Bad Characters,,Blond Hair,Female Characters,,Living Characters,1,"2011, July",2011
183802,Ace of Spades VII (New Earth),\/wiki\/Ace_of_Spades_VII_(New_Earth),Identity Unknown,Bad Characters,,Brown Hair,Male Characters,,Living Characters,1,"2010, October",2010
206663,Altman (New Earth),\/wiki\/Altman_(New_Earth),Public Identity,Bad Characters,Brown Eyes,Brown Hair,Male Characters,,Living Characters,1,"2010, August",2010
357630,Bizarro Booster Gold (New Earth),\/wiki\/Bizarro_Booster_Gold_(New_Earth),Secret Identity,Neutral Characters,,Blond Hair,Male Characters,,Living Characters,1,"2010, December",2010
357645,Bizarro Fire (New Earth),\/wiki\/Bizarro_Fire_(New_Earth),Secret Identity,Neutral Characters,,Blue Hair,Female Characters,,Living Characters,1,"2010, December",2010
357640,Bizarro Firestorm (New Earth),\/wiki\/Bizarro_Firestorm_(New_Earth),Secret Identity,Neutral Characters,,,Male Characters,,Living Characters,1,"2010, December",2010
358690,Bizarro Hawkman (New Earth),\/wiki\/Bizarro_Hawkman_(New_Earth),Secret Identity,Neutral Characters,,,Male Characters,,Living Characters,1,"2010, December",2010
211536,Black Commando (New Earth),\/wiki\/Black_Commando_(New_Earth),Secret Identity,,,,Male Characters,,Living Characters,1,"2010, December",2010
219775,Bogeyman (New Earth),\/wiki\/Bogeyman_(New_Earth),Secret Identity,Bad Characters,Red Eyes,White Hair,Male Characters,,Living Characters,1,"2010, November",2010
253199,Bonehead (New Earth),\/wiki\/Bonehead_(New_Earth),Secret Identity,Bad Characters,Black Eyes,,Male Characters,,Living Characters,1,"2010, November",2010
172774,Brigadoom (New Earth),\/wiki\/Brigadoom_(New_Earth),Public Identity,Bad Characters,Blue Eyes,Red Hair,Male Characters,,Living Characters,1,"2010, August",2010
211533,British Bulldog (New Earth),\/wiki\/British_Bulldog_(New_Earth),Secret Identity,,,,Male Characters,,Living Characters,1,"2010, December",2010
155891,Byrna Brilyant (New Earth),\/wiki\/Byrna_Brilyant_(New_Earth),Secret Identity,Bad Characters,Blue Eyes,Black Hair,Female Characters,,Deceased Characters,1,"2010, February",2010
186861,Caleb Skinner (New Earth),\/wiki\/Caleb_Skinner_(New_Earth),,,,,Male Characters,,Deceased Characters,1,"2010, November",2010
211549,Captain Jaques (New Earth),\/wiki\/Captain_Jaques_(New_Earth),Secret Identity,,,,Male Characters,,Living Characters,1,"2010, December",2010
211555,Cavalry-Man (New Earth),\/wiki\/Cavalry-Man_(New_Earth),Secret Identity,,,,Male Characters,,Living Characters,1,"2010, December",2010
162078,Charles English (New Earth),\/wiki\/Charles_English_(New_Earth),,Bad Characters,,,Male Characters,,Living Characters,1,"2010, March",2010
211762,Choreographer (New Earth),\/wiki\/Choreographer_(New_Earth),Secret Identity,,,,Male Characters,,Living Characters,1,"2010, December",2010
253110,Chu Jiang Impostor (New Earth),\/wiki\/Chu_Jiang_Impostor_(New_Earth),,Neutral Characters,,,Male Characters,,Deceased Characters,1,"2010, January",2010
252529,Chu Jung Impostor (New Earth),\/wiki\/Chu_Jung_Impostor_(New_Earth),,Neutral Characters,White Eyes,,Male Characters,,Living Characters,1,"2010, January",2010
284476,Cloud (New Earth),\/wiki\/Cloud_(New_Earth),Public Identity,,Black Eyes,Black Hair,Male Characters,,Living Characters,1,"2010, March",2010
191580,Coalface (New Earth),\/wiki\/Coalface_(New_Earth),Secret Identity,Good Characters,,Red Hair,Male Characters,,Living Characters,1,"2010, December",2010
211524,Cornwall Boy (New Earth),\/wiki\/Cornwall_Boy_(New_Earth),Secret Identity,Bad Characters,,,Male Characters,,Living Characters,1,"2010, December",2010
178862,Dana Tan (New Earth),\/wiki\/Dana_Tan_(New_Earth),Public Identity,Good Characters,Black Eyes,Black Hair,Female Characters,,Living Characters,1,"2010, October",2010
157188,Diesel (New Earth),\/wiki\/Diesel_(New_Earth),Secret Identity,Bad Characters,,,Male Characters,,Living Characters,1,"2010, February",2010
211766,Drama King (New Earth),\/wiki\/Drama_King_(New_Earth),Secret Identity,,,,Male Characters,,Living Characters,1,"2010, December",2010
211708,Fabulous Boater Man (New Earth),\/wiki\/Fabulous_Boater_Man_(New_Earth),Secret Identity,,,Brown Hair,Male Characters,,Living Characters,1,"2010, December",2010
191950,Glyn Droilx (New Earth),\/wiki\/Glyn_Droilx_(New_Earth),Public Identity,Good Characters,,Grey Hair,Male Characters,,Living Characters,1,"2010, November",2010
251726,Gong Gong Impostor (New Earth),\/wiki\/Gong_Gong_Impostor_(New_Earth),Identity Unknown,Neutral Characters,White Eyes,,Male Characters,,Living Characters,1,"2010, January",2010
317075,Hide (New Earth),\/wiki\/Hide_(New_Earth),Secret Identity,Bad Characters,,,Male Characters,,Deceased Characters,1,"2010, June",2010
214715,Ill-Informed White Guy (New Earth),\/wiki\/Ill-Informed_White_Guy_(New_Earth),Secret Identity,,,,Male Characters,,Living Characters,1,"2010, December",2010
159753,Immortal Man in Darkness III (New Earth),\/wiki\/Immortal_Man_in_Darkness_III_(New_Earth),Secret Identity,,Brown Eyes,Black Hair,Male Characters,,Deceased Characters,1,"2010, April",2010
284485,Isabel Glenn (New Earth),\/wiki\/Isabel_Glenn_(New_Earth),Public Identity,Good Characters,,Red Hair,Female Characters,,Living Characters,1,"2010, January",2010
183803,Jack of Clubs IV (New Earth),\/wiki\/Jack_of_Clubs_IV_(New_Earth),,Bad Characters,Brown Eyes,Black Hair,Male Characters,,Living Characters,1,"2010, October",2010
183773,Jack of Diamonds III (New Earth),\/wiki\/Jack_of_Diamonds_III_(New_Earth),,Bad Characters,,,Male Characters,,Living Characters,1,"2010, March",2010
183774,Jack of Spades IX (New Earth),\/wiki\/Jack_of_Spades_IX_(New_Earth),,Bad Characters,,,Male Characters,,Living Characters,1,"2010, March",2010
282125,Joshua Dazzleby (New Earth),\/wiki\/Joshua_Dazzleby_(New_Earth),,Good Characters,,Black Hair,Male Characters,,Living Characters,1,"2010, August",2010
278835,Joshua Turnbull (New Earth),\/wiki\/Joshua_Turnbull_(New_Earth),,Neutral Characters,,Black Hair,Male Characters,,Deceased Characters,1,"2010, March",2010
204714,Kai-Ro (New Earth),\/wiki\/Kai-Ro_(New_Earth),Secret Identity,Good Characters,Green Eyes,,Male Characters,,Living Characters,1,"2010, August",2010
183804,King of Diamonds IV (New Earth),\/wiki\/King_of_Diamonds_IV_(New_Earth),,Bad Characters,,Brown Hair,Male Characters,,Living Characters,1,"2010, October",2010
183775,King of Spades VIII (New Earth),\/wiki\/King_of_Spades_VIII_(New_Earth),,Bad Characters,,,Male Characters,,Living Characters,1,"2010, March",2010
250884,Kuan Ti Impostor (New Earth),\/wiki\/Kuan_Ti_Impostor_(New_Earth),Secret Identity,Neutral Characters,White Eyes,,Male Characters,,Living Characters,1,"2010, January",2010
211517,Lady Nightingale (New Earth),\/wiki\/Lady_Nightingale_(New_Earth),Secret Identity,,,Grey Hair,Female Characters,,Living Characters,1,"2010, December",2010
211779,Lady Voodoo (New Earth),\/wiki\/Lady_Voodoo_(New_Earth),Secret Identity,,,,Female Characters,,Living Characters,1,"2010, December",2010
252709,Lei Kung Impostor (New Earth),\/wiki\/Lei_Kung_Impostor_(New_Earth),Identity Unknown,Neutral Characters,White Eyes,,Male Characters,,Living Characters,1,"2010, January",2010
252047,Lei Zi Impostor (New Earth),\/wiki\/Lei_Zi_Impostor_(New_Earth),,Neutral Characters,White Eyes,,Female Characters,,Living Characters,1,"2010, January",2010
253202,Luftwaffe (New Earth),\/wiki\/Luftwaffe_(New_Earth),Secret Identity,Bad Characters,,,Male Characters,,Living Characters,1,"2010, November",2010
211558,Major Hubert (New Earth),\/wiki\/Major_Hubert_(New_Earth),Secret Identity,,,White Hair,Male Characters,,Living Characters,1,"2010, December",2010
204712,Mareena (New Earth),\/wiki\/Mareena_(New_Earth),Secret Identity,Good Characters,Blue Eyes,Green Hair,Female Characters,,Living Characters,1,"2010, August",2010
182358,Maxine Gibson (New Earth),\/wiki\/Maxine_Gibson_(New_Earth),Public Identity,Good Characters,Black Eyes,Purple Hair,Female Characters,,Living Characters,1,"2010, November",2010
204698,Micron (New Earth),\/wiki\/Micron_(New_Earth),Secret Identity,Good Characters,Brown Eyes,Black Hair,Male Characters,,Living Characters,1,"2010, August",2010
211711,Mighty Morris (New Earth),\/wiki\/Mighty_Morris_(New_Earth),Secret Identity,,,,Male Characters,,Living Characters,1,"2010, December",2010
312132,Mind Czar (New Earth),\/wiki\/Mind_Czar_(New_Earth),Secret Identity,Bad Characters,Brown Eyes,Black Hair,Male Characters,,Living Characters,1,"2010, April",2010
211527,Ming Dynasty (New Earth),\/wiki\/Ming_Dynasty_(New_Earth),Secret Identity,,,,Male Characters,,Living Characters,1,"2010, December",2010
279252,Mirror Monarch (New Earth),\/wiki\/Mirror_Monarch_(New_Earth),,Good Characters,,Brown Hair,Male Characters,,Deceased Characters,1,"2010, June",2010
211551,Mister Granite (New Earth),\/wiki\/Mister_Granite_(New_Earth),Secret Identity,,,,Male Characters,,Living Characters,1,"2010, December",2010
234829,Mister Justice (New Earth),\/wiki\/Mister_Justice_(New_Earth),Secret Identity,Good Characters,White Eyes,Black Hair,Male Characters,,Living Characters,1,"2010, March",2010
211699,Momma Cuss (New Earth),\/wiki\/Momma_Cuss_(New_Earth),Secret Identity,,,Black Hair,Female Characters,,Living Characters,1,"2010, December",2010
375611,Nathaniel Wayne (New Earth),\/wiki\/Nathaniel_Wayne_(New_Earth),Public Identity,Bad Characters,,Black Hair,Male Characters,,Living Characters,1,"2010, July",2010
211539,Near Miss (New Earth),\/wiki\/Near_Miss_(New_Earth),Secret Identity,,,Brown Hair,Female Characters,,Living Characters,1,"2010, December",2010
317078,Ngo Sik (New Earth),\/wiki\/Ngo_Sik_(New_Earth),,Bad Characters,,,Male Characters,,Deceased Characters,1,"2010, June",2010
222107,Nicholas Quinzel (New Earth),\/wiki\/Nicholas_Quinzel_(New_Earth),Public Identity,Neutral Characters,Blue Eyes,Brown Hair,Male Characters,,Living Characters,1,"2010, February",2010
