player_name,player_id,season,poss,mp,raptor_offense,raptor_defense,raptor_total,war_total,war_reg_season,war_playoffs,predator_offense,predator_defense,predator_total,pace_impact
Gus Williams,willigu01,1980,7527,3533,2.809249429,2.242444966,5.051694395,14.10025416,11.68435205,2.415902111,3.06870829,2.567313977,5.636022267,-0.300804094
Gus Williams,willigu01,1982,6689,3191,3.05380163,1.856520917,4.910322547,12.45094904,11.22811329,1.222835751,3.343680901,2.120722315,5.464403216,-0.453846774
Gus Williams,willigu01,1983,6169,2842,3.195864952,1.664835549,4.860700501,11.00315381,10.59946604,0.403687767,3.529738119,1.835074559,5.364812677,-0.471789298
Gus Williams,willigu01,1984,6330,3033,2.129275404,1.553166721,3.682442125,9.959788732,9.025532433,0.934256299,2.552771076,1.710926928,4.263698004,-0.411575045
Gus Williams,willigu01,1985,6581,3119,0.748823169,1.431257006,2.180080175,7.819768605,7.816858945,0.00290966,1.180023732,1.590338335,2.770362068,-0.180512839
Gus Williams,willigu01,1986,5173,2483,0.714954806,-0.255146641,0.459808165,4.086375738,3.373756427,0.712619311,0.757570387,-0.096954137,0.66061625,-0.351116578
Gus Williams,willigu01,1987,987,481,-1.525288359,-1.613931904,-3.139220263,-0.095824536,-0.095824536,0,-1.615785017,-2.316301969,-3.932086986,0.328406573
Guy Williams,willigu02,1985,252,119,-0.962721523,0.198308416,-0.764413107,0.121082909,0.121082909,0,-1.142622664,-0.681886071,-1.824508735,0.454666192
Guy Williams,willigu02,1986,55,25,-5.012724497,2.043417185,-2.969307312,-0.002861218,-0.002861218,0,-5.247671324,2.800010198,-2.447661126,2.3628216
Herb Williams,willihe01,1982,4736,2277,-2.39119309,2.338217138,-0.052975952,3.114468645,3.114468645,0,-2.199094495,1.671851612,-0.527242882,-0.610509453
Herb Williams,willihe01,1983,5502,2513,-1.63658901,-0.898839898,-2.535428907,0.273980241,0.273980241,0,-1.211985387,-1.005141284,-2.217126672,-0.427970214
Herb Williams,willihe01,1984,4903,2279,-2.872818686,0.708322676,-2.16449601,0.678473335,0.678473335,0,-2.563578738,0.303363606,-2.260215132,-0.349830577
Herb Williams,willihe01,1985,5663,2557,-3.214677187,0.644607049,-2.570070138,0.234161568,0.234161568,0,-2.701925392,0.269952727,-2.431972665,-0.25164211
Herb Williams,willihe01,1986,5890,2770,-2.024642647,1.774636383,-0.250006264,3.519401711,3.519401711,0,-1.72856416,1.376178759,-0.3523854,-0.401454839
Herb Williams,willihe01,1987,5517,2660,-1.540925265,0.447751756,-1.093173509,2.230941698,2.292341455,-0.061399757,-1.39497572,0.419599984,-0.975375736,-0.1019668
Herb Williams,willihe01,1988,4060,1966,-4.466053689,1.75831783,-2.707735859,0.042390957,0.042390957,0,-4.045621952,1.293343835,-2.752278117,-0.005288729
Herb Williams,willihe01,1989,5101,2470,-4.309193839,-0.741118265,-5.050312104,-2.910683983,-2.910683983,0,-3.869447563,-0.448678007,-4.31812557,0.0040136
Herb Williams,willihe01,1990,4545,2280,-4.025500673,0.937846677,-3.087653996,-0.391894295,-0.583174122,0.191279827,-3.767457478,0.750332104,-3.017125374,0.14314299
Herb Williams,willihe01,1991,3637,1832,-3.30515049,-0.407381165,-3.712531655,-0.900048039,-0.900048039,0,-3.1106083,-0.433130419,-3.543738719,0.042175253
Herb Williams,willihe01,1992,4058,2040,-4.89157752,0.019891673,-4.871685847,-2.20441803,-2.20441803,0,-4.542258263,-0.191629561,-4.733887823,-0.170553454
Herb Williams,willihe01,1993,1268,640,-5.037520802,3.634854283,-1.402666519,0.438318617,0.443756817,-0.0054382,-4.888506853,2.569169672,-2.319337181,0.266584688
Herb Williams,willihe01,1994,1748,901,-4.994500896,2.436824903,-2.557675994,0.087233117,0.095133,-0.007899883,-5.006497205,1.317239891,-3.689257314,0.23136541
Herb Williams,willihe01,1995,1528,798,-6.881718015,2.194914646,-4.68680337,-0.775242955,-0.913359122,0.138116168,-6.719087061,1.30703893,-5.41204813,0.446394127
Herb Williams,willihe01,1996,1156,604,-5.459656613,-0.425191723,-5.884848336,-0.967132286,-0.982226549,0.015094263,-5.579982768,-0.755342667,-6.335325435,0.500294005
Herb Williams,willihe01,1997,394,207,-5.075224007,0.173988698,-4.901235309,-0.229548183,-0.169717884,-0.0598303,-5.446830673,-0.870702621,-6.317533294,-0.200981761
Herb Williams,willihe01,1998,331,178,-6.154532702,2.134118327,-4.020414374,-0.116990646,-0.116990646,0,-6.112247939,1.967201397,-4.145046542,1.280537071
Herb Williams,willihe01,1999,91,50,-5.502027413,-0.818112676,-6.320140089,-0.093756596,-0.024325847,-0.069430749,-6.100330761,-2.503507938,-8.6038387,-0.589375774
Hot Rod Williams,williho01,1987,5793,2714,-0.022928598,1.019359161,0.996430563,5.149796391,5.149796391,0,-0.300364634,0.918680668,0.618316035,-0.743807418
Hot Rod Williams,williho01,1988,4578,2239,-0.70175776,1.769694211,1.067936451,4.350979897,4.106570285,0.244409612,-0.684777759,1.409762909,0.724985149,-0.387818559
Hot Rod Williams,williho01,1989,4695,2286,-0.038830275,1.811543373,1.772713098,5.222381602,5.237552147,-0.015170544,0.035327272,1.338412502,1.373739774,-0.439566943
Hot Rod Williams,williho01,1990,5901,2950,0.077123675,1.623311248,1.700434923,6.680281011,6.158203448,0.522077564,0.147990611,1.485030027,1.633020638,-0.532218782
Hot Rod Williams,williho01,1991,2591,1293,-1.70507478,1.148903792,-0.556170988,1.442472429,1.442472429,0,-1.43567051,1.161070388,-0.274600122,-0.326809046
Hot Rod Williams,williho01,1992,5965,2999,1.264034936,2.159513705,3.423548641,9.468421699,7.128272086,2.340149612,1.461933245,1.922459177,3.384392422,-0.711484965
Hot Rod Williams,williho01,1993,4550,2292,-2.393586415,1.480281163,-0.913305252,2.135004906,2.02386872,0.111136185,-1.929770954,1.12920098,-0.800569974,-0.411204465
Hot Rod Williams,williho01,1994,5140,2660,-0.000595881,0.982443104,0.981847222,5.037274629,5.037274629,0,0.257679017,1.004753828,1.262432844,-0.519421088
Hot Rod Williams,williho01,1995,4977,2785,-2.025660176,1.451335705,-0.57432447,3.07026255,3.267383416,-0.197120866,-1.787054004,1.466409415,-0.320644589,-0.41343736
Hot Rod Williams,williho01,1996,3463,1767,-3.172867658,0.627689662,-2.545177996,0.163088642,0.483628887,-0.320540245,-2.827646769,0.626584329,-2.20106244,-0.480479159
Hot Rod Williams,williho01,1997,4407,2242,-1.921395241,1.535885041,-0.3855102,2.684227811,2.770313963,-0.086086152,-1.75670074,1.54242161,-0.21427913,-0.709371949
Hot Rod Williams,williho01,1998,2631,1366,-2.747232477,1.759570266,-0.987662212,1.219139324,1.281177724,-0.0620384,-2.929056441,1.255008252,-1.674048189,-0.47723556
Hot Rod Williams,williho01,1999,756,403,-3.297273835,0.575191361,-2.722082474,0.005724453,0.005724453,0,-3.480966674,0.469172849,-3.011793826,-0.245936128
Jayson Williams,willija01,1991,1043,518,-4.39223527,-2.490079812,-6.882315082,-1.099779023,-1.141260415,0.041481391,-4.393737135,-2.367183582,-6.760920717,1.037382958
Jayson Williams,willija01,1992,1276,646,-5.721101912,-1.075974664,-6.797076576,-1.34745607,-1.34745607,0,-5.283265449,-0.904692033,-6.187957483,0.996303832
Jayson Williams,willija01,1993,281,139,-2.885614509,-0.228732877,-3.114347387,-0.02603879,-0.02603879,0,-2.732421518,-0.195875368,-2.928296886,0.75834319
Jayson Williams,willija01,1994,1797,894,-2.018982761,-0.490671966,-2.509654727,0.097608101,0.20547079,-0.107862688,-2.170208629,-0.47984776,-2.650056389,0.326253556
Jayson Williams,willija01,1995,1910,982,-1.07472784,0.454441685,-0.620286156,1.069011879,1.069011879,0,-1.250508082,0.463316765,-0.787191316,0.175421485
Jayson Williams,willija01,1996,3559,1858,-0.897699736,0.461621609,-0.436078127,2.184438009,2.184438009,0,-1.01921121,0.390501717,-0.628709493,-0.383357704
Jayson Williams,willija01,1997,2788,1432,-1.198490299,-0.626140949,-1.824631247,0.671704964,0.671704964,0,-1.071220422,-0.273130678,-1.3443511,-0.590562922
Jayson Williams,willija01,1998,4702,2459,2.397178675,-0.332190237,2.064988438,5.982837908,5.760398537,0.222439371,2.34855067,0.043032371,2.391583042,-0.922527956
Jayson Williams,willija01,1999,1967,1020,-0.883012819,0.968159838,0.085147019,1.46762291,1.46762291,0,-0.971977528,1.288443637,0.316466109,-0.475716347
Jason Williams,willija02,1999,3956,1968,0.921077767,0.08429276,1.005370526,3.798842908,3.397501611,0.401341297,1.373406446,0.502098409,1.875504855,0.235342176
Jason Williams,willija02,2000,6055,2905,0.508621154,-0.901623143,-0.393001989,3.499297819,3.399559195,0.099738625,1.025525481,-0.818698301,0.20682718,0.236040447
Jason Williams,willija02,2001,4942,2481,0.6419408,-1.253758629,-0.61181783,2.709508282,2.607117428,0.102390854,0.808661551,-1.236711636,-0.428050085,-0.050602317
Jason Williams,willija02,2002,4292,2236,0.890836093,-1.046885587,-0.156049493,2.969823887,2.969823887,0,1.354554819,-0.781714369,0.57284045,0.329588333
Jason Williams,willija02,2003,4702,2407,3.805664359,-2.502136774,1.303527585,4.963559594,4.963559594,0,3.823330836,-1.976392474,1.846938362,-0.266015138
Jason Williams,willija02,2004,4310,2245,3.522950103,-2.24225926,1.280690844,4.579844114,4.703699172,-0.123855059,3.586048061,-1.986536252,1.599511808,-0.18425953
Jason Williams,willija02,2005,3860,2066,2.459899416,-1.070599191,1.389300225,4.363368249,3.9023904,0.460977848,2.558823028,-1.229057968,1.32976506,-0.128124436
Jason Williams,willija02,2006,4922,2560,1.449017808,-0.966052701,0.482965107,4.238769064,3.26375363,0.975015434,1.515860194,-0.83072143,0.685138764,-0.222669043
Jason Williams,willija02,2007,3749,1977,1.994602445,-0.779035328,1.215567117,3.989118858,3.801342872,0.187775986,1.925888681,-0.719093083,1.206795597,-0.398937679
Jason Williams,willija02,2008,3585,1886,-0.028320405,-1.195527238,-1.223847643,1.466472066,1.466472066,0,-0.09805137,-0.879784121,-0.97783549,-0.130501639
Jason Williams,willija02,2010,3652,1895,1.458639888,-0.785883052,0.672756836,3.291247541,3.06875234,0.222495202,1.144788329,-1.133702658,0.011085671,-0.496897525
Jason Williams,willija02,2011,569,295,-1.557748133,-0.342823234,-1.900571366,0.129279352,0.129279352,0,-1.775543417,-1.72632416,-3.501867578,0.367627931
Jay Williams,willija03,2003,3864,1961,-1.024604469,-1.364509125,-2.389113595,0.362911928,0.362911928,0,-0.765333635,-1.023694367,-1.789028001,0.470346214
Jawad Williams,willija04,2009,37,20,0.228111623,0.303486097,0.53159772,0.034023831,0.034023831,0,1.26024136,-0.797712241,0.462529118,1.492160539
Jawad Williams,willija04,2010,1437,746,-2.202444115,-1.577503301,-3.779947415,-0.395482075,-0.366345581,-0.029136494,-2.250291401,-1.537922286,-3.788213687,0.441143473
Jawad Williams,willija04,2011,766,391,-4.017048478,-2.181341837,-6.198390315,-0.690257297,-0.690257297,0,-4.095000438,-2.584860207,-6.679860646,0.317567462
Jerome Williams,willije01,1997,324,182,-4.334033237,3.215369268,-1.11866397,0.153808588,0.092036374,0.061772214,-3.552588056,1.909488484,-1.643099572,0.306241033
Jerome Williams,willije01,1998,2425,1305,0.890112183,0.683594467,1.57370665,2.874005343,2.874005343,0,0.578553739,0.341968331,0.92052207,-0.151248156
Jerome Williams,willije01,1999,2304,1277,1.899743501,2.036185605,3.935929106,4.334696254,4.057051942,0.277644311,1.843861782,1.975337683,3.819199465,-0.379688275
Jerome Williams,willije01,2000,4377,2175,1.07858125,1.520053864,2.598635115,5.917629975,5.765950836,0.151679138,1.051310638,1.309737174,2.361047812,-0.297175481
Jerome Williams,willije01,2001,2628,1346,-0.231698495,0.677080207,0.445381712,2.22862165,1.725233936,0.503387714,-0.292797223,0.80993482,0.517137597,-0.006094426
Jerome Williams,willije01,2002,3329,1784,0.408965826,1.940628287,2.349594112,4.662473812,4.05568067,0.606793142,0.148864882,1.782818603,1.931683486,-0.125052432
Jerome Williams,willije01,2003,4444,2346,-0.358269636,1.733086653,1.374817017,4.928901886,4.928901886,0,-0.33317125,2.08072891,1.747557661,-0.153163852
Jerome Williams,willije01,2004,3134,1637,-0.575980574,0.969330052,0.393349479,2.599414335,2.599414335,0,-0.746095848,1.100434131,0.354338284,-0.29442302
Jerome Williams,willije01,2005,2315,1211,-0.62065386,1.268563841,0.647909981,2.107470983,2.107470983,0,-1.083941466,0.752195694,-0.331745772,0.353544028
John Williamson,willijo01,1977,5497,2481,-0.50554477,-1.292634708,-1.798179478,1.189410878,1.189410878,0,-0.639806937,-0.747911475,-1.387718412,0.293661326
John Williamson,willijo01,1978,6300,2731,-0.802913015,-1.570660429,-2.373573444,0.498587531,0.498587531,0,-0.856824656,-1.157378047,-2.014202703,-0.023611705
John Williamson,willijo01,1979,5866,2543,-0.290644074,-1.206252102,-1.496896176,1.613673827,1.868581762,-0.254907934,-0.565252817,-0.910964649,-1.476217466,-0.007475057
John Williamson,willijo01,1980,3093,1405,-1.08251268,-1.902139024,-2.984651704,-0.202092775,-0.239110281,0.037017506,-1.276870963,-1.782076014,-3.058946977,0.291266017
John Williamson,willijo01,1981,242,112,-6.579416009,-1.238550056,-7.817966064,-0.291712274,-0.291712274,0,-6.391023957,-1.982304329,-8.373328286,0.753214657
John Williams,willijo02,1987,3846,1822,0.295573684,2.160122672,2.455696356,4.858066113,4.716121621,0.141944492,0.395280355,2.024982194,2.420262549,0.306869809
John Williams,willijo02,1988,5369,2613,0.552502317,1.295438601,1.847940918,6.172898471,5.516313155,0.656585317,0.620447737,1.377061184,1.997508921,0.088989577
John Williams,willijo02,1989,5125,2413,2.038736552,2.572931381,4.611667933,9.052154133,9.052154133,0,2.089476995,2.295875419,4.385352413,-0.122423976
John Williams,willijo02,1990,1324,632,1.230438079,0.426503849,1.656941928,1.415201723,1.415201723,0,1.333541548,0.20574335,1.539284898,-0.40647944
John Williams,willijo02,1991,1933,941,-0.569613522,0.474872568,-0.094740954,1.273276673,1.273276673,0,-0.506027434,0.112467508,-0.393559925,-0.117289594
John Williams,willijo02,1993,3616,1736,-2.243580042,0.789567545,-1.454012497,1.145113885,1.208194964,-0.063081079,-2.257524396,0.653538146,-1.60398625,0.504791092
John Williams,willijo02,1994,1522,725,-1.002053297,-0.786972462,-1.789025759,0.355901481,0.355901481,0,-1.566146971,-0.703194823,-2.269341794,0.119646332
John Williams,willijo02,1995,762,402,-6.285767561,-1.656381148,-7.94214871,-1.07005575,-1.07005575,0,-5.997967706,-2.424394173,-8.422361879,0.454275144
Jordan Williams,willijo03,2012,1206,635,-0.966537424,-0.626466471,-1.593003895,0.373810162,0.373810162,0,-1.359017738,-0.785930066,-2.144947804,-0.25375662
Johnathan Williams,willijo04,2019,793,372,-0.792988622,-1.358993396,-2.151982017,0.113039209,0.113039209,0,-1.735585229,-1.147538414,-2.883123643,-0.414167185
Johnathan Williams,willijo04,2020,374,180,-1.749237477,-4.763293748,-6.512531225,-0.341475426,-0.341475426,0,-2.786727192,-6.125279942,-8.912007134,-1.199825449
Justin Williams,williju01,2007,665,333,-0.498173125,-2.2231298,-2.721302925,0.004894575,0.004894575,0,-0.761709763,-2.17693647,-2.938646233,0.363338455
Justin Williams,williju01,2008,244,123,-2.969678746,0.336019412,-2.633659334,-0.004707045,-0.004707045,0,-2.817072664,-0.001604245,-2.818676909,0.699434693
Kevin Williams,willike01,1984,449,200,-1.698596525,-2.269215674,-3.967812199,-0.125771266,-0.125771266,0,-2.083839137,-1.931514978,-4.015354115,1.244422046
Kevin Williams,willike01,1985,902,420,-2.459452398,-0.599241044,-3.058693442,-0.067277231,-0.064547347,-0.002729884,-2.630421446,-0.399964103,-3.03038555,1.667277882
Kevin Williams,willike01,1987,2033,958,-0.949461717,0.174477404,-0.774984313,1.027047711,0.132469706,0.894578005,-1.037753655,0.696858346,-0.340895309,1.483572301
Kevin Williams,willike01,1988,2436,1154,-1.068368309,-0.196454548,-1.264822857,0.886788801,0.832798898,0.053989904,-1.225180753,0.322807032,-0.90237372,1.231709021
Kevin Williams,willike01,1989,1164,547,-3.652115539,-1.221255858,-4.873371397,-0.60401685,-0.60401685,0,-3.889536423,-1.021039855,-4.910576278,1.181579878
Kevin Willis,willike02,1985,3754,1785,-2.303726832,-0.414726927,-2.718453758,0.028761854,0.028761854,0,-2.195784924,-0.433333612,-2.629118536,0.116802929
Kevin Willis,willike02,1986,5434,2580,-0.915104021,0.192052894,-0.723051127,2.692536762,2.145573514,0.546963248,-0.636342538,0.355404522,-0.280938017,0.261915811
Kevin Willis,willike02,1987,6076,2982,0.918734392,0.512430667,1.431165059,6.364334767,5.798120488,0.56621428,1.236628977,0.756619482,1.993248459,-0.026724882
Kevin Willis,willike02,1988,5162,2553,-0.513944501,0.080598958,-0.433345543,3.049535693,2.294189333,0.75534636,-0.093059944,0.255616829,0.162556884,0.13717478
Kevin Willis,willike02,1990,4589,2273,0.205087572,-0.754131168,-0.549043596,2.553559022,2.553559022,0,0.469158524,-0.517941124,-0.0487826,0.044620254
Kevin Willis,willike02,1991,5239,2532,-0.37574848,-0.825969406,-1.201717886,2.014985595,1.733686653,0.281298942,-0.146334596,-0.591425245,-0.737759841,-0.19584854
Kevin Willis,willike02,1992,6104,2962,1.18885932,0.201346744,1.390206064,6.213907448,6.213907448,0,1.264919979,0.323867897,1.588787876,-0.669625927
Kevin Willis,willike02,1993,6117,2981,-0.236478944,-0.63439026,-0.870869204,2.842707892,2.845111706,-0.002403814,0.028005985,-0.330465775,-0.30245979,-0.272814672
Kevin Willis,willike02,1994,6364,3229,0.558660563,0.338078618,0.89673918,5.984736683,5.511109354,0.473627329,0.697743447,0.531529881,1.229273328,-0.377835223
Kevin Willis,willike02,1995,4673,2390,-1.648061752,-0.507334279,-2.155396031,0.720528216,0.720528216,0,-1.197368143,-0.232221549,-1.429589691,-0.239147438
Kevin Willis,willike02,1996,4136,2135,-3.324023381,-1.036367166,-4.360390546,-1.736257365,-1.736257365,0,-3.160012111,-0.940940284,-4.100952396,0.033255269
Kevin Willis,willike02,1997,4343,2259,-2.883475822,0.095357873,-2.788117948,-0.064477553,0.239176722,-0.303654275,-2.729983137,0.168688567,-2.56129457,0.048480591
Kevin Willis,willike02,1998,5162,2696,-0.364507011,-0.945381497,-1.309888508,1.984348826,1.738302151,0.246046675,-0.295807638,-0.663139733,-0.958947371,-0.349131227
Kevin Willis,willike02,1999,2275,1216,-2.089139054,-0.805839722,-2.894978775,-0.089688656,-0.089688656,0,-1.808692863,-0.590600197,-2.399293059,-0.256788299
Kevin Willis,willike02,2000,3411,1755,-2.420739548,-1.030493881,-3.45123343,-0.620602659,-0.683924496,0.063321837,-2.359654328,-0.800210667,-3.159864995,0.147084667
Kevin Willis,willike02,2001,3543,1830,-3.297860816,-1.827163614,-5.125024431,-2.216120045,-2.216120045,0,-2.845339422,-1.194138534,-4.039477957,0.044901591
Kevin Willis,willike02,2002,1608,865,-2.150304825,-0.128269633,-2.278574458,0.207669809,0.207669809,0,-2.234100291,-0.280890839,-2.51499113,-0.168133944
Kevin Willis,willike02,2003,1768,931,-3.071813078,-1.057105788,-4.128918867,-0.658300346,-0.741560368,0.083260022,-2.886113466,-1.241139756,-4.127253222,0.397231695
Kevin Willis,willike02,2004,747,398,-3.238374274,0.461870266,-2.776504008,-0.008770507,0.044661907,-0.053432414,-2.739212728,0.741730906,-1.997481822,1.124550545
Kevin Willis,willike02,2005,663,344,-3.986148511,-2.481726136,-6.467874648,-0.655214874,-0.655214874,0,-4.139714069,-2.35509914,-6.494813209,0.380132743
Kevin Willis,willike02,2007,81,43,-3.987214575,-0.33538335,-4.322597924,-0.035270531,-0.035270531,0,-3.790621394,1.255044426,-2.535576968,2.076373013
Kenny Williams,willike03,1991,1108,529,-2.006744308,-1.289407958,-3.296152266,-0.152575785,-0.123954499,-0.028621287,-2.069491592,-2.004502608,-4.0739942,0.33806134
Kenny Williams,willike03,1992,1181,566,0.403493578,1.11155503,1.515048608,1.242928246,1.199422343,0.043505903,-0.037597937,0.628938543,0.591340607,0.474607393
Kenny Williams,willike03,1993,1728,855,1.140958757,0.465441931,1.606400687,1.888009571,1.889455475,-0.001445904,0.59535078,-0.380165803,0.215184977,-0.55077178
Kenny Williams,willike03,1994,2099,1073,-0.418393312,0.642726499,0.224333187,1.62639994,1.501095208,0.125304732,-0.763355841,-0.158016467,-0.921372308,-0.266788355
Kenrich Williams,willike04,2019,2378,1079,-1.267268136,0.717969568,-0.549298568,1.2168449,1.2168449,0,-0.872564251,0.757200539,-0.115363712,0.449714986
Kenrich Williams,willike04,2020,1792,832,-2.049015497,2.367210264,0.318194767,1.295913817,1.295913817,0,-2.10154619,2.115835856,0.014289666,-0.509038829
Kenrich Williams,willike04,2021,3066,1426,.8762337935978439,.222229853779729,1.098463647377573,2.800065773252718,2.800065773252718,0,-.4680042953307935,-.1277127938064965,-.5957170891372899,.0048512806389704
Lorenzo Williams,willilo01,1993,366,182,-3.699091777,-0.634370486,-4.333462263,-0.145256748,-0.169838612,0.024581864,-3.809211401,-0.775034646,-4.584246047,0.668803481
Lorenzo Williams,willilo01,1994,1427,716,-1.14597798,-1.29053557,-2.436513549,0.1160285,0.1160285,0,-1.718891334,-0.986901093,-2.705792427,-0.038287065
Lorenzo Williams,willilo01,1995,4755,2383,-2.621091263,1.18078663,-1.440304633,1.585250458,1.585250458,0,-2.643282061,1.50956701,-1.133715051,-0.418493613
Lorenzo Williams,willilo01,1996,3631,1806,-3.745375222,0.825658939,-2.919716283,-0.155530307,-0.155530307,0,-3.855652394,1.008314921,-2.847337473,-0.505082739
Lorenzo Williams,willilo01,1997,523,269,-4.017153182,0.003237457,-4.013915725,-0.175674194,-0.164577585,-0.011096609,-4.169819646,0.00450041,-4.165319236,0.663123072
Lorenzo Williams,willilo01,1998,215,111,1.863437469,-1.311514422,0.551923047,0.186698256,0.186698256,0,0.752515266,-1.653320648,-0.900805382,-0.145053408
Lorenzo Williams,willilo01,2000,148,76,1.286430683,2.069332225,3.355762908,0.236788154,0.236788154,0,0.649022563,1.786642476,2.43566504,0.014317129
Lou Williams,willilo02,2006,283,145,-3.77627676,-2.245347869,-6.021624629,-0.243533764,-0.243533764,0,-3.852408978,-3.502016028,-7.354425006,0.568732727
Lou Williams,willilo02,2007,1315,688,0.208622131,-0.28246277,-0.073840639,0.936388448,0.936388448,0,-0.29020358,-1.492664781,-1.782868361,-0.296206301
Lou Williams,willilo02,2008,3792,1997,0.668342772,-0.733830952,-0.06548818,2.749036212,2.472892764,0.276143449,0.625809714,-0.784129438,-0.158319724,0.037442122
Lou Williams,willilo02,2009,3915,2068,0.930621996,-1.903132448,-0.972510453,1.877040049,1.916100923,-0.039060874,1.045727645,-2.123867252,-1.078139607,0.306377819
Lou Williams,willilo02,2010,3691,1912,2.574737167,-1.334469133,1.240268034,3.887083181,3.887083181,0,2.326108718,-0.900129706,1.425979012,-0.131014141
Lou Williams,willilo02,2011,3612,1877,2.832295424,-1.492217944,1.34007748,3.919854489,3.694005977,0.225848512,2.65729368,-1.772352121,0.884941559,-0.014333287
Lou Williams,willilo02,2012,3847,2040,2.997904175,-0.421385974,2.576518201,5.554134345,4.817863923,0.736270422,2.9135105,-0.394723218,2.518787283,-0.119736325
Lou Williams,willilo02,2013,2184,1119,1.345086983,-1.267793293,0.077293689,1.613835042,1.613835042,0,1.395879466,-1.208020008,0.187859458,-0.01764655
Lou Williams,willilo02,2014,3186,1578,0.891464095,-3.84307761,-2.951613515,-0.174031072,-0.003218244,-0.170812828,1.82696253,-4.654863447,-2.827900917,0.545708222
Lou Williams,willilo02,2015,4228,2118,4.840112018,-2.105188424,2.734923594,5.951815047,5.965790468,-0.013975421,5.041739785,-2.600469611,2.441270174,0.443017173
Lou Williams,willilo02,2016,3904,1907,3.174927634,-2.177197527,0.997730107,3.671614216,3.671614216,0,2.016758463,-2.618980715,-0.602222252,0.676743139
Lou Williams,willilo02,2017,4821,2266,5.680459065,-2.003246076,3.677212989,7.619303641,6.970962471,0.64834117,5.081817065,-2.597029206,2.484787858,1.523880763
Lou Williams,willilo02,2018,5489,2589,5.219557888,-3.336743734,1.882814154,6.274484145,6.274484145,0,5.281747698,-3.522228194,1.759519504,2.511937389
Lou Williams,willilo02,2019,4775,2169,5.009875396,-3.945944147,1.063931249,4.286623379,4.304896914,-0.018273536,3.874559998,-4.644651236,-0.770091238,1.713150757
Lou Williams,willilo02,2020,4802,2205,2.216699169,-2.724414088,-0.507714918,2.576833346,2.114615014,0.462218332,1.77403198,-2.85778747,-1.08375549,1.581809581
Lou Williams,willilo02,2021,3584,1700,.3101839956810649,-3.097435962965374,-2.787251967284309,-.0216879281488396,-.2944300838825807,.2727421557337411,1.229844949225087,-3.860787630169839,-2.630942680944752,.7567111026055257
Mo Williams,willima01,2004,1409,772,-2.690134615,-1.572965484,-4.263100099,-0.599882888,-0.599882888,0,-2.625383906,-1.877014697,-4.502398603,0.59845056
Mo Williams,willima01,2005,4313,2254,0.821597301,-0.737073245,0.084524056,3.257981322,3.257981322,0,0.755429104,-0.586452572,0.168976533,-0.047863882
Mo Williams,willima01,2006,3082,1606,0.403844161,-2.056108952,-1.652264791,0.893488264,0.978640746,-0.085152482,0.585837915,-1.73948524,-1.153647325,0.237366861
Mo Williams,willima01,2007,4808,2472,1.074345522,-1.101194633,-0.026849111,3.434611126,3.434611126,0,1.277898435,-0.588050156,0.689848279,0.003630439
Mo Williams,willima01,2008,4637,2410,1.972425556,-1.299432423,0.672993133,4.206242022,4.206242022,0,1.872381265,-0.665283208,1.207098057,-0.057986017
Mo Williams,willima01,2009,6279,3375,2.615239776,-0.478491855,2.136747921,8.436339822,7.295536333,1.14080349,2.904366632,0.021080673,2.925447305,-0.05852212
Mo Williams,willima01,2010,5346,2770,1.404650637,-0.737832697,0.666817939,4.837238213,4.530091752,0.307146461,1.810330832,-0.188214173,1.622116659,-0.111372045
Mo Williams,willima01,2011,3501,1788,-0.422943799,-2.399867573,-2.822811372,-0.066127079,-0.066127079,0,-0.16100626,-1.944893198,-2.105899457,1.126648191
Mo Williams,willima01,2012,3196,1701,1.205042253,-2.42051654,-1.215474286,1.336297941,1.253113425,0.083184517,1.365126583,-2.366213456,-1.001086873,0.157314994
Mo Williams,willima01,2013,2716,1418,0.399601057,-1.125381492,-0.725780435,1.46331225,1.46331225,0,0.604125786,-0.964840442,-0.360714656,-0.072280168
Mo Williams,willima01,2014,4100,2021,-1.179987328,-1.804383933,-2.984371261,-0.2566609,0.388864467,-0.645525368,-0.416445696,-1.235357505,-1.6518032,0.300207769
Mo Williams,willima01,2015,3959,1980,1.177775017,-1.399848082,-0.222073065,2.557187511,2.557187511,0,0.800253934,-1.436034959,-0.635781025,0.124558374
Mo Williams,willima01,2016,1625,816,-4.366870525,-1.877334412,-6.244204936,-1.472704068,-1.061633963,-0.411070104,-2.231196419,-2.269928705,-4.501125124,-0.144613381
Marvin Williams,willima02,2006,3718,1952,-1.296865534,-0.972667737,-2.26953327,0.479315598,0.479315598,0,-1.39576561,-0.976182623,-2.371948233,0.155835115
Marvin Williams,willima02,2007,4133,2179,-1.746279507,-2.028874197,-3.775153705,-1.138096455,-1.138096455,0,-1.686681351,-1.703256482,-3.389937834,-0.130079188
Marvin Williams,willima02,2008,5668,2964,-0.653580748,-1.539354476,-2.192935223,0.835857332,0.845418067,-0.009560735,-0.912018388,-1.081378678,-1.993397066,-0.268061068
Marvin Williams,willima02,2009,4120,2190,0.46996495,-0.236783778,0.233181172,3.300815154,3.33116809,-0.030352936,0.306528755,-0.191635893,0.114892863,-0.417618618
Marvin Williams,willima02,2010,5310,2813,-0.866411116,0.920525645,0.054114529,4.010809304,3.633614339,0.377194965,-0.959943327,0.618189892,-0.341753435,-0.465138499
