bbref_ID,yearID,gameNum,gameID,lgID,startingPos,OFF600,DEF600,PITCH200,asg_PA,asg_IP,OFFper9innASG,DEFper9innASG,PITper9innASG,TOTper9innASG
smithre06,1969,0,ALS196907230,AL,NULL,14.02184257,4.767595561,0,2,0,0.048074889,0.016346042,0,0.064420931
howarfr01,1969,0,ALS196907230,AL,7,36.82573101,-18.28707878,0,2,0,0.126259649,-0.062698556,0,0.063561093
mclaide01,1969,0,ALS196907230,AL,NULL,0,0,11.426139,0,1,0,0,0.057130695,0.057130695
robinbr01,1969,0,ALS196907230,AL,NULL,0.309633544,23.15130318,0,1,0,0.0005308,0.039687948,0,0.040218749
killeha01,1969,0,ALS196907230,AL,NULL,32.01123731,-9.882060184,0,1,0,0.054876407,-0.016940675,0,0.037935732
fregoji01,1969,0,ALS196907230,AL,NULL,11.18426564,5.311279362,0,1,0,0.019173027,0.00910505,0,0.028278077
andremi01,1969,0,ALS196907230,AL,NULL,13.32669724,0.062638799,0,1,0,0.022845767,0.000107381,0,0.022953147
whitero01,1969,0,ALS196907230,AL,NULL,16.00590578,-2.680834653,0,1,0,0.027438696,-0.004595717,0,0.022842979
knowlda01,1969,0,ALS196907230,AL,NULL,0,0,5.644649436,0,0.667,0,0,0.018824906,0.018824906
minchdo01,1969,0,ALS196907230,AL,NULL,10.77926898,-5.989463502,0,1,0,0.018478747,-0.010267652,0,0.008211095
culpra01,1969,0,ALS196907230,AL,NULL,0,0,1.068434048,0,1,0,0,0.00534217,0.00534217
mcnalda01,1969,0,ALS196907230,AL,NULL,0,0,0.489260907,0,2,0,0,0.004892609,0.004892609
odombl01,1969,0,ALS196907230,AL,NULL,0,0,-0.139815911,0,0.333,0,0,-0.000232793,-0.000232793
mayca01,1969,0,ALS196907230,AL,NULL,6.694348952,-13.59202618,0,1,0,0.011476027,-0.023300616,0,-0.01182459
rosebjo01,1969,0,ALS196907230,AL,NULL,-12.0808712,4.338322302,0,1,0,-0.020710065,0.007437124,0,-0.013272941
clemero01,1967,0,ALS196707110,NL,9,34.02164143,2.756761639,0,6,0,0.244955818,0.019848684,0,0.264804502
aaronha01,1967,0,ALS196707110,NL,8,35.6302295,-1.012322589,0,6,0,0.256537652,-0.007288723,0,0.24924893
mayswi01,1967,0,ALS196707110,NL,NULL,27.99686285,6.627532196,0,4,0,0.134384942,0.031812155,0,0.166197096
allendi01,1967,0,ALS196707110,NL,5,38.94674138,-7.904635101,0,4,0,0.186944359,-0.037942248,0,0.14900211
cepedor01,1967,0,ALS196707110,NL,3,21.12892032,-5.380920732,0,6,0,0.152128226,-0.038742629,0,0.113385597
alleyge01,1967,0,ALS196707110,NL,6,0.791992823,16.00917764,0,5,0,0.004751957,0.096055066,0,0.100807023
maricju01,1967,0,ALS196707110,NL,1,0,0,8.431129297,0,3,0,0,0.075880164,0.075880164
shortch02,1967,0,ALS196707110,NL,NULL,0,0,10.41284731,0,2,0,0,0.062477084,0.062477084
torrejo01,1967,0,ALS196707110,NL,2,17.95504022,4.128851788,0,2,0,0.043092097,0.009909244,0,0.053001341
jenkife01,1967,0,ALS196707110,NL,NULL,0,0,5.78456837,0,3,0,0,0.052061115,0.052061115
cuellmi01,1967,0,ALS196707110,NL,NULL,0,0,6.73124359,0,2,0,0,0.040387462,0.040387462
gibsobo01,1967,0,ALS196707110,NL,NULL,0,0,6.46160216,0,2,0,0,0.038769613,0.038769613
mccarti01,1967,0,ALS196707110,NL,NULL,5.699482186,10.18472696,0,2,0,0.013678757,0.024443345,0,0.038122102
brocklo01,1967,0,ALS196707110,NL,7,14.2405673,-3.720346728,0,2,0,0.034177362,-0.008928832,0,0.025248529
wynnji01,1967,0,ALS196707110,NL,NULL,24.86822908,-4.154006327,0,1,0,0.029841875,-0.004984808,0,0.024857067
seaveto01,1967,0,ALS196707110,NL,NULL,0,0,7.505514904,0,1,0,0,0.022516545,0.022516545
rosepe01,1967,0,ALS196707110,NL,NULL,16.49120126,-2.988068943,0,1,0,0.019789442,-0.003585683,0,0.016203759
drysddo01,1967,0,ALS196707110,NL,NULL,0,0,2.595740061,0,2,0,0,0.01557444,0.01557444
staubru01,1967,0,ALS196707110,NL,NULL,17.74003695,-6.02760138,0,1,0,0.021288044,-0.007233122,0,0.014054923
halleto01,1967,0,ALS196707110,NL,NULL,3.110323554,4.867711975,0,1,0,0.003732388,0.005841254,0,0.009573643
mazerbi01,1967,0,ALS196707110,NL,4,-10.79861983,10.73897945,0,5,0,-0.064791719,0.064433877,0,-0.000357842
perezto01,1967,0,ALS196707110,NL,NULL,2.270866936,-6.685886488,0,2,0,0.005450081,-0.016046128,0,-0.010596047
bankser01,1967,0,ALS196707110,NL,NULL,-0.290308936,-9.961288096,0,1,0,-0.000348371,-0.011953546,0,-0.012301916
helmsto01,1967,0,ALS196707110,NL,NULL,-12.28632789,0.777472661,0,1,0,-0.014743593,0.000932967,0,-0.013810626
yastrca01,1967,0,ALS196707110,AL,7,35.72255797,6.365641069,0,6,0,0.247310017,0.044069823,0,0.291379839
killeha01,1967,0,ALS196707110,AL,3,32.42382258,-7.594244304,0,6,0,0.224472618,-0.052575537,0,0.17189708
robinbr01,1967,0,ALS196707110,AL,5,8.471963429,14.58964188,0,6,0,0.058652055,0.101005213,0,0.159657268
olivato01,1967,0,ALS196707110,AL,8,19.49400641,0.837815242,0,6,0,0.134958506,0.005800259,0,0.140758765
fregoji01,1967,0,ALS196707110,AL,NULL,11.6525608,10.30691503,0,5,0,0.067226312,0.059462971,0,0.126689284
conigto01,1967,0,ALS196707110,AL,9,20.96982789,-4.414231709,0,6,0,0.145175732,-0.030560066,0,0.114615666
freehbi01,1967,0,ALS196707110,AL,2,5.917215011,5.933307027,0,6,0,0.040965335,0.041076741,0,0.082042076
mcauldi01,1967,0,ALS196707110,AL,NULL,18.83657485,3.652744551,0,3,0,0.065203528,0.012644116,0,0.077847644
chancde01,1967,0,ALS196707110,AL,1,0,0,5.915371631,0,3,0,0,0.053238345,0.053238345
peterga01,1967,0,ALS196707110,AL,NULL,0,0,5.561862975,0,3,0,0,0.050056767,0.050056767
hunteca01,1967,0,ALS196707110,AL,NULL,0,0,2.222915798,0,5,0,0,0.033343737,0.033343737
downial01,1967,0,ALS196707110,AL,NULL,0,0,5.420839836,0,2,0,0,0.032525039,0.032525039
mantlmi01,1967,0,ALS196707110,AL,NULL,24.52201722,-10.88458344,0,1,0,0.028294635,-0.012559135,0,0.015735501
petrori01,1967,0,ALS196707110,AL,6,-2.586290127,14.74167797,0,1,0,-0.002984181,0.017009628,0,0.014025448
minchdo01,1967,0,ALS196707110,AL,NULL,14.24177906,-2.712404644,0,1,0,0.016432822,-0.003129698,0,0.013303124
carewro01,1967,0,ALS196707110,AL,4,1.944797065,0.74309437,0,3,0,0.00673199,0.00257225,0,0.00930424
berryke01,1967,0,ALS196707110,AL,NULL,-3.17006891,5.795057336,0,1,0,-0.003657772,0.006686605,0,0.003028833
ageeto01,1967,0,ALS196707110,AL,NULL,9.209678296,12.05890944,0,0,0,0,0,0,0
alvisma01,1967,0,ALS196707110,AL,NULL,-4.063761836,-0.956661159,0,1,0,-0.004688956,-0.00110384,0,-0.005792796
mcgloji01,1967,0,ALS196707110,AL,NULL,0,0,-1.210371022,0,2,0,0,-0.007262226,-0.007262226
mayswi01,1965,0,ALS196507130,NL,8,45.74068335,9.612089102,0,5,0,0.35185141,0.073939147,0,0.425790557
maricju01,1965,0,ALS196507130,NL,1,0,0,18.62363531,0,3,0,0,0.27935453,0.27935453
aaronha01,1965,0,ALS196507130,NL,9,36.61615287,-2.70739808,0,5,0,0.281662714,-0.020826139,0,0.260836575
allendi01,1965,0,ALS196507130,NL,5,30.78082448,-1.48568609,0,3,0,0.142065344,-0.006857013,0,0.135208331
malonji01,1965,0,ALS196507130,NL,NULL,0,0,15.1170644,0,1.667,0,0,0.126000732,0.126000732
torrejo01,1965,0,ALS196507130,NL,2,16.84203899,0.218490979,0,4,0,0.103643317,0.00134456,0,0.104987877
santoro01,1965,0,ALS196507130,NL,NULL,26.84579988,6.57260076,0,2,0,0.082602461,0.020223387,0,0.102825848
gibsobo01,1965,0,ALS196507130,NL,NULL,0,0,8.358889066,0,2,0,0,0.083588891,0.083588891
clemero01,1965,0,ALS196507130,NL,NULL,24.06348712,1.785705707,0,2,0,0.074041499,0.005494479,0,0.079535978
koufasa01,1965,0,ALS196507130,NL,NULL,0,0,15.18590709,0,1,0,0,0.075929535,0.075929535
willsma01,1965,0,ALS196507130,NL,6,-0.438214795,7.185945005,0,4,0,-0.002696706,0.0442212,0,0.041524494
rosepe01,1965,0,ALS196507130,NL,4,7.874476417,-1.821057676,0,4,0,0.048458316,-0.011206509,0,0.037251808
willibi01,1965,0,ALS196507130,NL,NULL,29.22841756,-5.35518211,0,1,0,0.044966796,-0.008238742,0,0.036728055
robinfr02,1965,0,ALS196507130,NL,NULL,27.22934363,-5.958848415,0,1,0,0.041891298,-0.009167459,0,0.032723839
farretu01,1965,0,ALS196507130,NL,NULL,0,0,1.939656582,0,1,0,0,0.009698283,0.009698283
drysddo01,1965,0,ALS196507130,NL,NULL,0,0,3.282116949,0,0.333,0,0,0.005464725,0.005464725
cardele01,1965,0,ALS196507130,NL,NULL,-9.552929253,9.724745566,0,0,0,0,0,0,0
rojasco01,1965,0,ALS196507130,NL,NULL,2.537126101,-4.416829489,0,1,0,0.003903271,-0.006795122,0,-0.002891851
stargwi01,1965,0,ALS196507130,NL,7,9.186368853,-10.51212899,0,3,0,0.042398625,-0.048517518,0,-0.006118893
bankser01,1965,0,ALS196507130,NL,3,-3.077358091,-4.917071264,0,4,0,-0.018937588,-0.0302589,0,-0.049196488
killeha01,1965,0,ALS196507130,AL,3,26.35176198,-6.33278007,0,5,0,0.197638215,-0.047495851,0,0.150142364
mcdowsa01,1965,0,ALS196507130,AL,NULL,0,0,14.457377,0,2,0,0,0.14457377,0.14457377
robinbr01,1965,0,ALS196507130,AL,5,10.93655598,10.83298351,0,4,0,0.065619336,0.064997901,0,0.130617237
hallji02,1965,0,ALS196507130,AL,NULL,16.3187611,3.979656296,0,3,0,0.073434425,0.017908453,0,0.091342878
olivato01,1965,0,ALS196507130,AL,NULL,26.9043889,-1.072552024,0,2,0,0.080713167,-0.003217656,0,0.077495511
richepe01,1965,0,ALS196507130,AL,NULL,0,0,7.338376165,0,2,0,0,0.073383762,0.073383762
mcauldi01,1965,0,ALS196507130,AL,6,6.961848529,4.620128617,0,3,0,0.031328318,0.020790579,0,0.052118897
versazo01,1965,0,ALS196507130,AL,NULL,6.100383229,10.34557567,0,2,0,0.01830115,0.031036727,0,0.049337877
colavro01,1965,0,ALS196507130,AL,9,16.16346094,-9.065032409,0,4,0,0.096980766,-0.054390194,0,0.042590571
freehbi01,1965,0,ALS196507130,AL,NULL,2.599357839,9.426534327,0,2,0,0.007798074,0.028279603,0,0.036077676
kalinal01,1965,0,ALS196507130,AL,NULL,22.44984071,-3.08526279,0,1,0,0.033674761,-0.004627894,0,0.029046867
batteea01,1965,0,ALS196507130,AL,2,3.27944144,4.834408559,0,2,0,0.009838324,0.014503226,0,0.02434155
fisheed02,1965,0,ALS196507130,AL,NULL,0,0,2.037589131,0,2,0,0,0.020375891,0.020375891
pappami01,1965,0,ALS196507130,AL,1,0,0,3.722956899,0,1,0,0,0.018614784,0.018614784
davalvi01,1965,0,ALS196507130,AL,8,1.017765474,4.736951591,0,2,0,0.003053296,0.014210855,0,0.017264151
hortowi01,1965,0,ALS196507130,AL,7,7.974798986,-5.453139132,0,4,0,0.047848794,-0.032718835,0,0.015129959
mantife01,1965,0,ALS196507130,AL,4,10.96674459,-7.097271765,0,2,0,0.032900234,-0.021291815,0,0.011608418
alvisma01,1965,0,ALS196507130,AL,NULL,1.327197689,-2.954860079,0,1,0,0.001990797,-0.00443229,0,-0.002441494
pepitjo01,1965,0,ALS196507130,AL,NULL,-2.189577372,-3.639112522,0,1,0,-0.003284366,-0.005458669,0,-0.008743035
grantmu01,1965,0,ALS196507130,AL,NULL,0,0,-1.717346959,0,2,0,0,-0.01717347,-0.01717347
richabo01,1965,0,ALS196507130,AL,NULL,-15.28648112,2.312404773,0,2,0,-0.045859443,0.006937214,0,-0.038922229
mayswi01,1963,0,ALS196307090,NL,8,40.00014437,9.284123349,0,4,0,0.274286704,0.06366256,0,0.337949264
aaronha01,1963,0,ALS196307090,NL,9,43.19936545,-0.926122744,0,4,0,0.29622422,-0.006350556,0,0.289873664
boyerke01,1963,0,ALS196307090,NL,5,14.73090336,5.037621304,0,3,0,0.075758932,0.025907767,0,0.101666698
davisto02,1963,0,ALS196307090,NL,7,20.61801832,-9.414580062,0,4,0,0.141380697,-0.06455712,0,0.076823577
whitebi03,1963,0,ALS196307090,NL,3,13.64024429,-3.172087539,0,4,0,0.093533104,-0.021751457,0,0.071781646
o'tooji01,1963,0,ALS196307090,NL,1,0,0,6.694333104,0,2,0,0,0.066943331,0.066943331
groatdi01,1963,0,ALS196307090,NL,6,-1.673500854,9.513162254,0,4,0,-0.011475434,0.065233113,0,0.053757678
woodeha01,1963,0,ALS196307090,NL,NULL,0,0,5.232651421,0,2,0,0,0.052326514,0.052326514
jacksla01,1963,0,ALS196307090,NL,NULL,0,0,4.377049601,0,2,0,0,0.043770496,0.043770496
drysddo01,1963,0,ALS196307090,NL,NULL,0,0,3.898445519,0,2,0,0,0.038984455,0.038984455
mccovwi01,1963,0,ALS196307090,NL,NULL,27.25599896,-6.00462098,0,1,0,0.04672457,-0.010293636,0,0.036430934
baileed01,1963,0,ALS196307090,NL,2,4.996278041,4.457294745,0,2,0,0.017130096,0.015282153,0,0.03241225
santoro01,1963,0,ALS196307090,NL,NULL,4.35211769,1.71439496,0,1,0,0.007460773,0.002938963,0,0.010399736
snidedu01,1963,0,ALS196307090,NL,NULL,13.03143502,-11.36389893,0,1,0,0.022339603,-0.01948097,0,0.002858633
musiast01,1963,0,ALS196307090,NL,NULL,4.007583804,-3.091124345,0,1,0,0.006870144,-0.00529907,0,0.001571073
clemero01,1963,0,ALS196307090,NL,NULL,20.01697141,-1.950612893,0,0,0,0,0,0,0
culpra01,1963,0,ALS196307090,NL,NULL,0,0,-0.537708958,0,1,0,0,-0.002688545,-0.002688545
edwarjo01,1963,0,ALS196307090,NL,NULL,-10.88189209,8.473804575,0,2,0,-0.037309344,0.029053044,0,-0.0082563
javieju01,1963,0,ALS196307090,NL,4,-6.615287804,2.678048717,0,4,0,-0.045361974,0.018363763,0,-0.026998211
kalinal01,1963,0,ALS196307090,AL,9,29.10915619,3.971078667,0,3,0,0.149704232,0.02042269,0,0.170126922
radatdi01,1963,0,ALS196307090,AL,NULL,0,0,16.66637978,0,2,0,0,0.166663798,0.166663798
pearsal02,1963,0,ALS196307090,AL,8,15.28402629,-2.28963771,0,4,0,0.104804752,-0.015700373,0,0.089104379
yastrca01,1963,0,ALS196307090,AL,NULL,14.38336935,2.834343257,0,2,0,0.049314409,0.009717748,0,0.059032158
mcbrike01,1963,0,ALS196307090,AL,1,0,0,3.281512961,0,3,0,0,0.049222694,0.049222694
robinbr01,1963,0,ALS196307090,AL,NULL,1.266597218,12.60847355,0,2,0,0.004342619,0.043229052,0,0.047571671
howarel01,1963,0,ALS196307090,AL,NULL,14.87268815,10.57348296,0,1,0,0.025496037,0.018125971,0,0.043622008
batteea01,1963,0,ALS196307090,AL,2,7.390212562,4.959514561,0,2,0,0.025337872,0.01700405,0,0.042341922
allisbo01,1963,0,ALS196307090,AL,NULL,21.99881956,1.843501713,0,1,0,0.037712262,0.003160289,0,0.040872551
pizarju01,1963,0,ALS196307090,AL,NULL,0,0,7.168575302,0,1,0,0,0.035842877,0.035842877
killeha01,1963,0,ALS196307090,AL,NULL,25.77150049,-8.734818635,0,1,0,0.044179715,-0.014973975,0,0.02920574
boutoji01,1963,0,ALS196307090,AL,NULL,0,0,5.096079386,0,1,0,0,0.025480397,0.025480397
versazo01,1963,0,ALS196307090,AL,6,-6.684232359,9.495859247,0,3,0,-0.034376052,0.048835848,0,0.014459795
wagnele01,1963,0,ALS196307090,AL,7,13.30951339,-10.49809978,0,3,0,0.068448926,-0.053990227,0,0.014458699
pepitjo01,1963,0,ALS196307090,AL,3,4.26182615,-2.409886319,0,4,0,0.029223951,-0.016524935,0,0.012699016
bunniji01,1963,0,ALS196307090,AL,NULL,0,0,0.249449797,0,2,0,0,0.002494498,0.002494498
aparilu01,1963,0,ALS196307090,AL,NULL,-11.52809137,12.69998697,0,1,0,-0.019762442,0.021771406,0,0.002008964
malzofr01,1963,0,ALS196307090,AL,5,-5.807401179,5.966492286,0,3,0,-0.029866635,0.030684817,0,0.000818183
treshto01,1963,0,ALS196307090,AL,NULL,18.22781207,-1.954180932,0,0,0,0,0,0,0
richabo01,1963,0,ALS196307090,AL,NULL,-7.770846124,6.682403763,0,2,0,-0.026642901,0.022911099,0,-0.003731802
foxne01,1963,0,ALS196307090,AL,4,-19.19359218,7.502031819,0,3,0,-0.098709903,0.038581878,0,-0.060128025
mayswi01,1962,1,ALS196207100,NL,8,38.62314201,10.56087198,0,4,0,0.272633944,0.074547332,0,0.347181275
drysddo01,1962,1,ALS196207100,NL,1,0,0,8.054103845,0,3,0,0,0.120811558,0.120811558
crandde01,1962,1,ALS196207100,NL,2,3.483120433,11.2755998,0,4,0,0.024586732,0.079592469,0,0.104179202
boyerke01,1962,1,ALS196207100,NL,5,18.97668886,8.688952792,0,2,0,0.066976549,0.030666892,0,0.097643441
clemero01,1962,1,ALS196207100,NL,9,17.870831,0.322088779,0,3,0,0.094610282,0.001705176,0,0.096315458
purkebo01,1962,1,ALS196207100,NL,NULL,0,0,9.520259259,0,2,0,0,0.095202593,0.095202593
davisto02,1962,1,ALS196207100,NL,7,15.54697116,-4.461792868,0,4,0,0.109743326,-0.031495008,0,0.078248317
cepedor01,1962,1,ALS196207100,NL,3,24.0938504,-9.551254381,0,3,0,0.127555679,-0.050565464,0,0.076990214
shawbo01,1962,1,ALS196207100,NL,NULL,0,0,4.896048418,0,2,0,0,0.048960484,0.048960484
bankser01,1962,1,ALS196207100,NL,NULL,10.03896799,2.954316919,0,2,0,0.035431652,0.010427001,0,0.045858653
aloufe01,1962,1,ALS196207100,NL,NULL,16.179243,-1.151902661,0,1,0,0.028551605,-0.002032769,0,0.026518836
callijo01,1962,1,ALS196207100,NL,NULL,14.78099479,-1.939554686,0,1,0,0.026084108,-0.003422744,0,0.022661365
davenji01,1962,1,ALS196207100,NL,NULL,5.129964105,6.012439863,0,1,0,0.009052878,0.010610188,0,0.019663066
groatdi01,1962,1,ALS196207100,NL,6,-7.651611633,10.38125042,0,3,0,-0.040508532,0.054959561,0,0.014451029
willsma01,1962,1,ALS196207100,NL,NULL,4.079649669,4.028647562,0,1,0,0.007199382,0.007109378,0,0.01430876
musiast01,1962,1,ALS196207100,NL,NULL,11.49730562,-4.301931972,0,1,0,0.020289363,-0.007591645,0,0.012697718
maricju01,1962,1,ALS196207100,NL,NULL,0,0,1.249642354,0,2,0,0,0.012496424,0.012496424
bollifr01,1962,1,ALS196207100,NL,NULL,-5.474993649,4.791072263,0,2,0,-0.019323507,0.016909667,0,-0.00241384
mazerbi01,1962,1,ALS196207100,NL,4,-10.78310521,8.435903736,0,2,0,-0.038058018,0.029773778,0,-0.00828424
pascuca02,1962,1,ALS196207100,AL,NULL,0,0,11.82209703,0,3,0,0,0.177331455,0.177331455
mantlmi01,1962,1,ALS196207100,AL,9,56.28308758,-7.532291552,0,2,0,0.198646191,-0.026584558,0,0.172061633
marisro01,1962,1,ALS196207100,AL,8,29.32593015,-1.791984586,0,3,0,0.155254924,-0.009486977,0,0.145767947
bunniji01,1962,1,ALS196207100,AL,1,0,0,8.820136068,0,3,0,0,0.132302041,0.132302041
gentiji01,1962,1,ALS196207100,AL,3,23.07629684,-4.504009438,0,4,0,0.162891507,-0.031793008,0,0.131098499
romanjo01,1962,1,ALS196207100,AL,NULL,14.6288792,7.988463249,0,2,0,0.051631338,0.028194576,0,0.079825915
colavro01,1962,1,ALS196207100,AL,NULL,18.88035452,3.691038509,0,2,0,0.066636545,0.013027195,0,0.07966374
rolliri01,1962,1,ALS196207100,AL,5,9.192237331,1.573559588,0,3,0,0.048664786,0.00833061,0,0.056995395
donovdi01,1962,1,ALS196207100,AL,NULL,0,0,5.34992209,0,2,0,0,0.053499221,0.053499221
aparilu01,1962,1,ALS196207100,AL,6,-10.713655,17.04894627,0,4,0,-0.0756258,0.120345503,0,0.044719703
robinbr01,1962,1,ALS196207100,AL,NULL,5.344380434,14.14081411,0,1,0,0.00943126,0.024954378,0,0.034385637
batteea01,1962,1,ALS196207100,AL,2,1.593513114,8.020970424,0,2,0,0.005624164,0.028309307,0,0.033933471
siebeno01,1962,1,ALS196207100,AL,NULL,21.12047578,-8.305910443,0,1,0,0.037271428,-0.014657489,0,0.022613939
moranbi02,1962,1,ALS196207100,AL,4,-2.049983167,4.761554663,0,3,0,-0.010852852,0.025208231,0,0.014355379
landiji01,1962,1,ALS196207100,AL,NULL,6.396604541,0.923138861,0,1,0,0.011288126,0.001629069,0,0.012917194
thomale03,1962,1,ALS196207100,AL,NULL,8.621514387,-5.829273568,0,1,0,0.015214437,-0.010286953,0,0.004927484
wagnele01,1962,1,ALS196207100,AL,7,11.6427609,-12.05186788,0,4,0,0.082184195,-0.085072009,0,-0.002887814
richabo01,1962,1,ALS196207100,AL,NULL,-6.694357716,2.38464012,0,1,0,-0.011813572,0.004208188,0,-0.007605384
pappami01,1962,1,ALS196207100,AL,NULL,0,0,-1.937464046,0,1,0,0,-0.00968732,-0.00968732
mayswi01,1961,2,ALS196107310,NL,8,36.85140976,7.03749284,0,4,0,0.252695381,0.048257094,0,0.300952475
matheed01,1961,2,ALS196107310,NL,5,36.21002075,-1.094356085,0,4,0,0.248297285,-0.007504156,0,0.240793129
aaronha01,1961,2,ALS196107310,NL,NULL,39.36823765,5.080221559,0,2,0,0.134976815,0.017417902,0,0.152394717
cepedor01,1961,2,ALS196107310,NL,7,28.48118799,-8.686857162,0,4,0,0.195299575,-0.059567021,0,0.135732554
clemero01,1961,2,ALS196107310,NL,9,22.1982164,-2.351366132,0,2,0,0.076108171,-0.008061827,0,0.068046344
koufasa01,1961,2,ALS196107310,NL,NULL,0,0,6.582390933,0,2,0,0,0.065823909,0.065823909
millest01,1961,2,ALS196107310,NL,NULL,0,0,4.303264048,0,3,0,0,0.064548961,0.064548961
bankser01,1961,2,ALS196107310,NL,NULL,18.15468578,13.67377481,0,1,0,0.031122318,0.023440757,0,0.054563075
mahafar01,1961,2,ALS196107310,NL,NULL,0,0,3.352807286,0,2,0,0,0.033528073,0.033528073
bollifr01,1961,2,ALS196107310,NL,4,-4.679768052,9.31083295,0,4,0,-0.032089838,0.063845712,0,0.031755874
burgesm01,1961,2,ALS196107310,NL,2,6.463747157,8.906224564,0,1,0,0.011080709,0.015267814,0,0.026348523
altmage01,1961,2,ALS196107310,NL,NULL,11.67462833,-4.996226299,0,1,0,0.020013649,-0.008564959,0,0.011448689
kaskoed01,1961,2,ALS196107310,NL,NULL,-9.244650504,8.912138532,0,1,0,-0.015847972,0.015277952,0,-0.000570021
stuardi01,1961,2,ALS196107310,NL,NULL,12.31318621,-13.64086258,0,1,0,0.021108319,-0.023384336,0,-0.002276017
musiast01,1961,2,ALS196107310,NL,NULL,3.72793803,-5.636083679,0,1,0,0.006390751,-0.009661858,0,-0.003271107
purkebo01,1961,2,ALS196107310,NL,1,0,0,-0.673256872,0,2,0,0,-0.006732569,-0.006732569
whitebi03,1961,2,ALS196107310,NL,3,5.580021656,-7.30747354,0,4,0,0.038263006,-0.05010839,0,-0.011845384
rosebjo01,1961,2,ALS196107310,NL,NULL,-6.983753767,4.229088765,0,3,0,-0.035916448,0.021749599,0,-0.014166849
willsma01,1961,2,ALS196107310,NL,6,-9.251649293,4.330939805,0,2,0,-0.03171994,0.014848936,0,-0.016871004
mantlmi01,1961,2,ALS196107310,AL,8,49.54352053,-0.924540858,0,4,0,0.396348164,-0.007396327,0,0.388951837
cashno01,1961,2,ALS196107310,AL,3,41.10516371,-3.474498978,0,4,0,0.32884131,-0.027795992,0,0.301045318
kalinal01,1961,2,ALS196107310,AL,9,23.76192699,7.414889957,0,4,0,0.190095416,0.05931912,0,0.249414536
pascuca02,1961,2,ALS196107310,AL,NULL,0,0,12.60356542,0,3,0,0,0.189053481,0.189053481
colavro01,1961,2,ALS196107310,AL,7,18.37548488,3.144902125,0,4,0,0.147003879,0.025159217,0,0.172163096
bunniji01,1961,2,ALS196107310,AL,1,0,0,8.202748936,0,3,0,0,0.123041234,0.123041234
schwado01,1961,2,ALS196107310,AL,NULL,0,0,6.115439129,0,3,0,0,0.091731587,0.091731587
robinbr01,1961,2,ALS196107310,AL,5,-1.845967248,14.11488995,0,3,0,-0.011075803,0.08468934,0,0.073613536
aparilu01,1961,2,ALS196107310,AL,6,-4.555766534,16.43993515,0,3,0,-0.027334599,0.098639611,0,0.071305012
marisro01,1961,2,ALS196107310,AL,NULL,35.1166478,0.166446402,0,1,0,0.070233296,0.000332893,0,0.070566188
howarel01,1961,2,ALS196107310,AL,NULL,8.711862656,5.916388861,0,2,0,0.034847451,0.023665555,0,0.058513006
romanjo01,1961,2,ALS196107310,AL,2,16.84954434,3.517188626,0,1,0,0.033699089,0.007034377,0,0.040733466
sievero01,1961,2,ALS196107310,AL,NULL,18.64884601,-7.921063814,0,1,0,0.037297692,-0.015842128,0,0.021455564
templjo01,1961,2,ALS196107310,AL,4,-7.320928667,-4.456525137,0,3,0,-0.043925572,-0.026739151,0,-0.070664723
mayswi01,1960,2,ALS196007130,NL,8,39.94049496,6.569821518,0,4,0,0.266269966,0.04379881,0,0.310068777
bankser01,1960,2,ALS196007130,NL,6,28.26795665,15.66759899,0,3,0,0.141339783,0.078337995,0,0.219677778
aaronha01,1960,2,ALS196007130,NL,9,40.42510995,-0.668706109,0,3,0,0.20212555,-0.003343531,0,0.198782019
matheed01,1960,2,ALS196007130,NL,5,33.22805025,1.394024175,0,3,0,0.166140251,0.006970121,0,0.173110372
podrejo01,1960,2,ALS196007130,NL,NULL,0,0,6.713453598,0,2,0,0,0.067134536,0.067134536
mcdanli01,1960,2,ALS196007130,NL,NULL,0,0,10.86339378,0,1,0,0,0.054316969,0.054316969
crandde01,1960,2,ALS196007130,NL,2,4.421393367,11.79666853,0,2,0,0.014737978,0.039322228,0,0.054060206
lawve01,1960,2,ALS196007130,NL,1,0,0,5.319742546,0,2,0,0,0.053197425,0.053197425
boyerke01,1960,2,ALS196007130,NL,NULL,23.55003442,7.849889007,0,1,0,0.039250057,0.013083148,0,0.052333206
jacksla01,1960,2,ALS196007130,NL,NULL,0,0,9.801443133,0,1,0,0,0.049007216,0.049007216
willist02,1960,2,ALS196007130,NL,NULL,0,0,4.472793724,0,2,0,0,0.044727937,0.044727937
cepedor01,1960,2,ALS196007130,NL,NULL,21.82580814,-8.643658548,0,2,0,0.072752694,-0.028812195,0,0.043940499
henrybi01,1960,2,ALS196007130,NL,NULL,0,0,8.595517783,0,1,0,0,0.042977589,0.042977589
pinsova01,1960,2,ALS196007130,NL,NULL,23.80910695,-0.974285324,0,1,0,0.039681845,-0.001623809,0,0.038058036
burgesm01,1960,2,ALS196007130,NL,NULL,1.26528226,9.322956353,0,2,0,0.004217608,0.031076521,0,0.035294129
adcocjo01,1960,2,ALS196007130,NL,3,14.95981524,-4.938371308,0,2,0,0.049866051,-0.016461238,0,0.033404813
clemero01,1960,2,ALS196007130,NL,NULL,7.387166167,4.540360702,0,1,0,0.012311944,0.007567268,0,0.019879211
groatdi01,1960,2,ALS196007130,NL,NULL,-1.732749652,12.22211132,0,1,0,-0.002887916,0.020370186,0,0.017482269
