question_id,poll_id,state,politician_id,politician,pollster_id,pollster,sponsor_ids,sponsors,display_name,pollster_rating_id,pollster_rating_name,fte_grade,sample_size,population,population_full,subpopulation,methodology,start_date,end_date,sponsor_candidate,tracking,created_at,notes,url,source,yes,no,strongly_approve,somewhat_approve,somewhat_disapprove,strongly_disapprove
141847,74165,,11,Donald Trump,396,Quinnipiac University,"","",Quinnipiac University,267,Quinnipiac University,A-,,rv,rv-d,d,Live Phone,1/7/21,1/10/21,"",,5/5/21 10:49,,https://poll.qu.edu/poll-release?releaseid=3733,538,4.0,94.0,3.0,1.0,2.0,91.0
141848,74165,,11,Donald Trump,396,Quinnipiac University,"","",Quinnipiac University,267,Quinnipiac University,A-,,rv,rv-i,i,Live Phone,1/7/21,1/10/21,"",,5/5/21 10:49,,https://poll.qu.edu/poll-release?releaseid=3733,538,28.0,65.0,21.0,6.0,9.0,55.0
139092,74160,,11,Donald Trump,1205,Marist College,765,PBS NewsHour,Marist College,183,Marist College,A,875,a,a,,Live Phone,1/7/21,1/7/21,"",,1/8/21 18:49,,http://maristpoll.marist.edu/wp-content/uploads/2021/01/PBS-NewsHour_Marist-Poll_USA-NOS-and-Tables_202101081001.pdf#page=3,538,38.0,58.0,26.0,12.0,8.0,51.0
139093,74160,,11,Donald Trump,1205,Marist College,765,PBS NewsHour,Marist College,183,Marist College,A,831,rv,rv,,Live Phone,1/7/21,1/7/21,"",,1/8/21 18:49,,http://maristpoll.marist.edu/wp-content/uploads/2021/01/PBS-NewsHour_Marist-Poll_USA-NOS-and-Tables_202101081001.pdf#page=3,538,39.0,58.0,26.0,12.0,6.0,52.0
141843,74160,,11,Donald Trump,1205,Marist College,765,PBS NewsHour,Marist College,183,Marist College,A,,rv,rv-d,d,Live Phone,1/7/21,1/7/21,"",,5/5/21 10:47,,http://maristpoll.marist.edu/wp-content/uploads/2021/01/PBS-NewsHour_Marist-Poll_USA-NOS-and-Tables_202101081001.pdf#page=3,538,5.0,94.0,1.0,4.0,5.0,90.0
141844,74160,,11,Donald Trump,1205,Marist College,765,PBS NewsHour,Marist College,183,Marist College,A,,rv,rv-r,r,Live Phone,1/7/21,1/7/21,"",,5/5/21 10:47,,http://maristpoll.marist.edu/wp-content/uploads/2021/01/PBS-NewsHour_Marist-Poll_USA-NOS-and-Tables_202101081001.pdf#page=3,538,77.0,21.0,64.0,13.0,5.0,15.0
141845,74160,,11,Donald Trump,1205,Marist College,765,PBS NewsHour,Marist College,183,Marist College,A,,rv,rv-i,i,Live Phone,1/7/21,1/7/21,"",,5/5/21 10:47,,http://maristpoll.marist.edu/wp-content/uploads/2021/01/PBS-NewsHour_Marist-Poll_USA-NOS-and-Tables_202101081001.pdf#page=3,538,37.0,57.0,22.0,15.0,10.0,47.0
138107,73596,,11,Donald Trump,396,Quinnipiac University,"","",Quinnipiac University,267,Quinnipiac University,A-,978,rv,rv,,Live Phone,12/1/20,12/7/20,"",,12/10/20 14:08,,https://poll.qu.edu/poll-release?releaseid=3734,538,44.0,51.0,36.0,7.0,5.0,47.0
141840,73596,,11,Donald Trump,396,Quinnipiac University,"","",Quinnipiac University,267,Quinnipiac University,A-,,rv,rv-r,r,Live Phone,12/1/20,12/7/20,"",,5/5/21 10:46,,https://poll.qu.edu/poll-release?releaseid=3734,538,89.0,9.0,79.0,10.0,3.0,6.0
141841,73596,,11,Donald Trump,396,Quinnipiac University,"","",Quinnipiac University,267,Quinnipiac University,A-,,rv,rv-d,d,Live Phone,12/1/20,12/7/20,"",,5/5/21 10:46,,https://poll.qu.edu/poll-release?releaseid=3734,538,3.0,96.0,3.0,0.0,4.0,92.0
141842,73596,,11,Donald Trump,396,Quinnipiac University,"","",Quinnipiac University,267,Quinnipiac University,A-,,rv,rv-i,i,Live Phone,12/1/20,12/7/20,"",,5/5/21 10:46,,https://poll.qu.edu/poll-release?releaseid=3734,538,38.0,53.0,28.0,10.0,8.0,45.0
138050,73557,,11,Donald Trump,1205,Marist College,"373,765",NPR | PBS NewsHour,Marist College,183,Marist College,A,1065,a,a,,Live Phone,12/1/20,12/6/20,"",,12/9/20 12:54,,http://maristpoll.marist.edu/wp-content/uploads/2020/12/NPR_PBS-NewsHour_Marist-Poll_USA-NOS-and-Tables_202012071625.pdf#page=3,538,43.0,52.0,30.0,13.0,11.0,41.0
138051,73557,,11,Donald Trump,1205,Marist College,"373,765",NPR | PBS NewsHour,Marist College,183,Marist College,A,916,rv,rv,,Live Phone,12/1/20,12/6/20,"",,12/9/20 12:54,,http://maristpoll.marist.edu/wp-content/uploads/2020/12/NPR_PBS-NewsHour_Marist-Poll_USA-NOS-and-Tables_202012071625.pdf#page=3,538,42.0,54.0,31.0,11.0,11.0,43.0
141837,73557,,11,Donald Trump,1205,Marist College,"373,765",NPR | PBS NewsHour,Marist College,183,Marist College,A,,rv,rv-d,d,Live Phone,12/1/20,12/6/20,"",,5/5/21 10:42,,http://maristpoll.marist.edu/wp-content/uploads/2020/12/NPR_PBS-NewsHour_Marist-Poll_USA-NOS-and-Tables_202012071625.pdf#page=3,538,5.0,93.0,3.0,2.0,13.0,81.0
141838,73557,,11,Donald Trump,1205,Marist College,"373,765",NPR | PBS NewsHour,Marist College,183,Marist College,A,,rv,rv-r,r,Live Phone,12/1/20,12/6/20,"",,5/5/21 10:42,,http://maristpoll.marist.edu/wp-content/uploads/2020/12/NPR_PBS-NewsHour_Marist-Poll_USA-NOS-and-Tables_202012071625.pdf#page=3,538,90.0,7.0,74.0,16.0,3.0,4.0
141839,73557,,11,Donald Trump,1205,Marist College,"373,765",NPR | PBS NewsHour,Marist College,183,Marist College,A,,rv,rv-i,i,Live Phone,12/1/20,12/6/20,"",,5/5/21 10:43,,http://maristpoll.marist.edu/wp-content/uploads/2020/12/NPR_PBS-NewsHour_Marist-Poll_USA-NOS-and-Tables_202012071625.pdf#page=3,538,40.0,54.0,23.0,17.0,15.0,39.0
134278,71676,,11,Donald Trump,396,Quinnipiac University,"","",Quinnipiac University,267,Quinnipiac University,A-,1426,lv,lv,,Live Phone,10/16/20,10/19/20,"",,10/22/20 14:03,,https://poll.qu.edu/poll-release?releaseid=3803,538,41.0,55.0,33.0,8.0,7.0,48.0
141834,71676,,11,Donald Trump,396,Quinnipiac University,"","",Quinnipiac University,267,Quinnipiac University,A-,,lv,lv-r,r,Live Phone,10/16/20,10/19/20,"",,5/5/21 10:42,,https://poll.qu.edu/poll-release?releaseid=3803,538,87.0,11.0,77.0,9.0,3.0,9.0
141835,71676,,11,Donald Trump,396,Quinnipiac University,"","",Quinnipiac University,267,Quinnipiac University,A-,,lv,lv-d,d,Live Phone,10/16/20,10/19/20,"",,5/5/21 10:42,,https://poll.qu.edu/poll-release?releaseid=3803,538,4.0,95.0,2.0,2.0,6.0,89.0
141836,71676,,11,Donald Trump,396,Quinnipiac University,"","",Quinnipiac University,267,Quinnipiac University,A-,,lv,lv-i,i,Live Phone,10/16/20,10/19/20,"",,5/5/21 10:42,,https://poll.qu.edu/poll-release?releaseid=3803,538,38.0,56.0,25.0,13.0,11.0,44.0
133099,71100,,11,Donald Trump,1205,Marist College,"373,765",NPR | PBS NewsHour,Marist College,183,Marist College,A,896,lv,lv,,Live Phone,10/8/20,10/13/20,"",,10/15/20 14:16,,http://maristpoll.marist.edu/wp-content/uploads/2020/10/NPR_PBS-NewsHour_Marist-Poll_USA_Complete-Survey-Findings_Likely_Adults-Tables_202010150849.pdf,538,43.0,54.0,32.0,11.0,7.0,47.0
133100,71100,,11,Donald Trump,1205,Marist College,"373,765",NPR | PBS NewsHour,Marist College,183,Marist College,A,1199,rv,rv,,Live Phone,10/8/20,10/13/20,"",,10/15/20 14:16,,http://maristpoll.marist.edu/wp-content/uploads/2020/10/NPR_PBS-NewsHour_Marist-Poll_USA_Complete-Survey-Findings_Likely_Adults-Tables_202010150849.pdf,538,42.0,54.0,30.0,12.0,9.0,45.0
133101,71100,,11,Donald Trump,1205,Marist College,"373,765",NPR | PBS NewsHour,Marist College,183,Marist College,A,1397,a,a,,Live Phone,10/8/20,10/13/20,"",,10/15/20 14:16,,http://maristpoll.marist.edu/wp-content/uploads/2020/10/NPR_PBS-NewsHour_Marist-Poll_USA_Complete-Survey-Findings_Likely_Adults-Tables_202010150849.pdf,538,41.0,53.0,28.0,13.0,10.0,43.0
141828,71100,,11,Donald Trump,1205,Marist College,"373,765",NPR | PBS NewsHour,Marist College,183,Marist College,A,,rv,rv-d,d,Live Phone,10/8/20,10/13/20,"",,5/5/21 10:41,,http://maristpoll.marist.edu/wp-content/uploads/2020/10/NPR_PBS-NewsHour_Marist-Poll_USA_Complete-Survey-Findings_Likely_Adults-Tables_202010150849.pdf,538,6.0,92.0,3.0,3.0,12.0,80.0
141829,71100,,11,Donald Trump,1205,Marist College,"373,765",NPR | PBS NewsHour,Marist College,183,Marist College,A,,rv,rv-r,r,Live Phone,10/8/20,10/13/20,"",,5/5/21 10:41,,http://maristpoll.marist.edu/wp-content/uploads/2020/10/NPR_PBS-NewsHour_Marist-Poll_USA_Complete-Survey-Findings_Likely_Adults-Tables_202010150849.pdf,538,92.0,6.0,74.0,17.0,1.0,5.0
141830,71100,,11,Donald Trump,1205,Marist College,"373,765",NPR | PBS NewsHour,Marist College,183,Marist College,A,,rv,rv-i,i,Live Phone,10/8/20,10/13/20,"",,5/5/21 10:41,,http://maristpoll.marist.edu/wp-content/uploads/2020/10/NPR_PBS-NewsHour_Marist-Poll_USA_Complete-Survey-Findings_Likely_Adults-Tables_202010150849.pdf,538,34.0,60.0,18.0,16.0,12.0,47.0
141831,71100,,11,Donald Trump,1205,Marist College,"373,765",NPR | PBS NewsHour,Marist College,183,Marist College,A,,lv,lv-d,d,Live Phone,10/8/20,10/13/20,"",,5/5/21 10:42,,http://maristpoll.marist.edu/wp-content/uploads/2020/10/NPR_PBS-NewsHour_Marist-Poll_USA_Complete-Survey-Findings_Likely_Adults-Tables_202010150849.pdf,538,5.0,93.0,3.0,2.0,11.0,83.0
141832,71100,,11,Donald Trump,1205,Marist College,"373,765",NPR | PBS NewsHour,Marist College,183,Marist College,A,,lv,lv-r,r,Live Phone,10/8/20,10/13/20,"",,5/5/21 10:42,,http://maristpoll.marist.edu/wp-content/uploads/2020/10/NPR_PBS-NewsHour_Marist-Poll_USA_Complete-Survey-Findings_Likely_Adults-Tables_202010150849.pdf,538,92.0,6.0,76.0,17.0,1.0,5.0
141833,71100,,11,Donald Trump,1205,Marist College,"373,765",NPR | PBS NewsHour,Marist College,183,Marist College,A,,lv,lv-i,i,Live Phone,10/8/20,10/13/20,"",,5/5/21 10:42,,http://maristpoll.marist.edu/wp-content/uploads/2020/10/NPR_PBS-NewsHour_Marist-Poll_USA_Complete-Survey-Findings_Likely_Adults-Tables_202010150849.pdf,538,35.0,60.0,20.0,15.0,9.0,51.0
132303,70718,,11,Donald Trump,11,ABC News/The Washington Post,378,The Washington Post,ABC News/The Washington Post,3,ABC News/The Washington Post,A+,1014,a,a,,Live Phone,10/6/20,10/9/20,"",,10/11/20 07:34,data provided by Gary Langer,https://docs.google.com/spreadsheets/d/1_qHfrOOk_4eE-PBWzMDtcUCreetE7PUa6q9wGR6qGB4/edit#gid=1908093989,538,43.66,53.76,30.30395412,13.35211517,8.716590355,45.04578105
141825,70718,,11,Donald Trump,11,ABC News/The Washington Post,378,The Washington Post,ABC News/The Washington Post,3,ABC News/The Washington Post,A+,,a,a-d,d,Live Phone,10/6/20,10/9/20,"",,5/5/21 10:41,data provided by Gary Langer,"",538,7.05,92.23,2.939119781,4.110404014,9.820690906,82.4080087
141826,70718,,11,Donald Trump,11,ABC News/The Washington Post,378,The Washington Post,ABC News/The Washington Post,3,ABC News/The Washington Post,A+,,a,a-r,r,Live Phone,10/6/20,10/9/20,"",,5/5/21 10:41,data provided by Gary Langer,"",538,87.52,12.48,71.41564841,16.0994036,1.92248142,10.56246657
141827,70718,,11,Donald Trump,11,ABC News/The Washington Post,378,The Washington Post,ABC News/The Washington Post,3,ABC News/The Washington Post,A+,,a,a-i,i,Live Phone,10/6/20,10/9/20,"",,5/5/21 10:41,data provided by Gary Langer,"",538,43.09,53.19,23.5969694,19.49064794,10.92682745,42.26186423
130343,69989,,11,Donald Trump,11,ABC News/The Washington Post,"","",ABC News/The Washington Post,3,ABC News/The Washington Post,A+,1008,a,a,,Live Phone,9/21/20,9/24/20,"",,9/27/20 00:30,data provided by Gary Langer,https://www.langerresearch.com/wp-content/uploads/1217a2The2020Election.pdf,538,44.27,53.45,27.77132593,16.49769978,7.917283478,45.53158227
141822,69989,,11,Donald Trump,11,ABC News/The Washington Post,"","",ABC News/The Washington Post,3,ABC News/The Washington Post,A+,,a,a-d,d,Live Phone,9/21/20,9/24/20,"",,5/5/21 10:40,data provided by Gary Langer,"",538,11.62,87.38,2.53746297,9.079199089,7.330489202,80.0446151
141823,69989,,11,Donald Trump,11,ABC News/The Washington Post,"","",ABC News/The Washington Post,3,ABC News/The Washington Post,A+,,a,a-r,r,Live Phone,9/21/20,9/24/20,"",,5/5/21 10:40,data provided by Gary Langer,"",538,87.16,12.56,69.41880261,17.74617816,3.722536897,8.840714835
141824,69989,,11,Donald Trump,11,ABC News/The Washington Post,"","",ABC News/The Washington Post,3,ABC News/The Washington Post,A+,,a,a-i,i,Live Phone,9/21/20,9/24/20,"",,5/5/21 10:40,data provided by Gary Langer,"",538,38.91,57.78,17.88950034,21.01552188,11.45567385,46.31992967
129951,69696,,11,Donald Trump,396,Quinnipiac University,"","",Quinnipiac University,267,Quinnipiac University,A-,1302,lv,lv,,Live Phone,9/17/20,9/21/20,"",,9/23/20 14:02,,https://poll.qu.edu/poll-release?releaseid=3784,538,43.0,53.0,34.0,9.0,5.0,49.0
141819,69696,,11,Donald Trump,396,Quinnipiac University,"","",Quinnipiac University,267,Quinnipiac University,A-,,lv,lv-r,r,Live Phone,9/17/20,9/21/20,"",,5/5/21 10:40,,https://poll.qu.edu/poll-release?releaseid=3784,538,92.0,8.0,81.0,11.0,6.0,3.0
141820,69696,,11,Donald Trump,396,Quinnipiac University,"","",Quinnipiac University,267,Quinnipiac University,A-,,lv,lv-d,d,Live Phone,9/17/20,9/21/20,"",,5/5/21 10:40,,https://poll.qu.edu/poll-release?releaseid=3784,538,3.0,96.0,2.0,2.0,3.0,93.0
141821,69696,,11,Donald Trump,396,Quinnipiac University,"","",Quinnipiac University,267,Quinnipiac University,A-,,lv,lv-i,i,Live Phone,9/17/20,9/21/20,"",,5/5/21 10:40,,https://poll.qu.edu/poll-release?releaseid=3784,538,43.0,51.0,29.0,14.0,6.0,46.0
129557,69541,,11,Donald Trump,1205,Marist College,"373,765",NPR | PBS NewsHour,Marist College,183,Marist College,A,1152,a,a,,Live Phone,9/11/20,9/16/20,"",,9/18/20 12:04,,http://maristpoll.marist.edu/wp-content/uploads/2020/09/NPR_PBS-NewsHour_Marist-Poll_USA-NOS-and-Tables_202009171415.pdf,538,40.0,52.0,29.0,12.0,10.0,42.0
129558,69541,,11,Donald Trump,1205,Marist College,"373,765",NPR | PBS NewsHour,Marist College,183,Marist College,A,964,rv,rv,,Live Phone,9/11/20,9/16/20,"",,9/18/20 12:04,,http://maristpoll.marist.edu/wp-content/uploads/2020/09/NPR_PBS-NewsHour_Marist-Poll_USA-NOS-and-Tables_202009171415.pdf,538,42.0,53.0,31.0,11.0,8.0,45.0
129559,69541,,11,Donald Trump,1205,Marist College,"373,765",NPR | PBS NewsHour,Marist College,183,Marist College,A,723,lv,lv,,Live Phone,9/11/20,9/16/20,"",,9/18/20 12:05,,http://maristpoll.marist.edu/wp-content/uploads/2020/09/NPR_PBS-NewsHour_Marist-Poll_USA-NOS-and-Tables_202009171415.pdf,538,43.0,53.0,33.0,10.0,7.0,46.0
141813,69541,,11,Donald Trump,1205,Marist College,"373,765",NPR | PBS NewsHour,Marist College,183,Marist College,A,,rv,rv-d,d,Live Phone,9/11/20,9/16/20,"",,5/5/21 10:39,,http://maristpoll.marist.edu/wp-content/uploads/2020/09/NPR_PBS-NewsHour_Marist-Poll_USA-NOS-and-Tables_202009171415.pdf,538,4.0,92.0,3.0,2.0,10.0,83.0
141814,69541,,11,Donald Trump,1205,Marist College,"373,765",NPR | PBS NewsHour,Marist College,183,Marist College,A,,rv,rv-r,r,Live Phone,9/11/20,9/16/20,"",,5/5/21 10:39,,http://maristpoll.marist.edu/wp-content/uploads/2020/09/NPR_PBS-NewsHour_Marist-Poll_USA-NOS-and-Tables_202009171415.pdf,538,92.0,6.0,74.0,18.0,4.0,2.0
141815,69541,,11,Donald Trump,1205,Marist College,"373,765",NPR | PBS NewsHour,Marist College,183,Marist College,A,,rv,rv-i,i,Live Phone,9/11/20,9/16/20,"",,5/5/21 10:40,,http://maristpoll.marist.edu/wp-content/uploads/2020/09/NPR_PBS-NewsHour_Marist-Poll_USA-NOS-and-Tables_202009171415.pdf,538,36.0,58.0,23.0,13.0,11.0,47.0
141816,69541,,11,Donald Trump,1205,Marist College,"373,765",NPR | PBS NewsHour,Marist College,183,Marist College,A,,lv,lv-d,d,Live Phone,9/11/20,9/16/20,"",,5/5/21 10:40,,http://maristpoll.marist.edu/wp-content/uploads/2020/09/NPR_PBS-NewsHour_Marist-Poll_USA-NOS-and-Tables_202009171415.pdf,538,4.0,92.0,3.0,2.0,7.0,85.0
141817,69541,,11,Donald Trump,1205,Marist College,"373,765",NPR | PBS NewsHour,Marist College,183,Marist College,A,,lv,lv-r,r,Live Phone,9/11/20,9/16/20,"",,5/5/21 10:40,,http://maristpoll.marist.edu/wp-content/uploads/2020/09/NPR_PBS-NewsHour_Marist-Poll_USA-NOS-and-Tables_202009171415.pdf,538,93.0,5.0,77.0,16.0,3.0,2.0
141818,69541,,11,Donald Trump,1205,Marist College,"373,765",NPR | PBS NewsHour,Marist College,183,Marist College,A,,lv,lv-i,i,Live Phone,9/11/20,9/16/20,"",,5/5/21 10:40,,http://maristpoll.marist.edu/wp-content/uploads/2020/09/NPR_PBS-NewsHour_Marist-Poll_USA-NOS-and-Tables_202009171415.pdf,538,36.0,59.0,24.0,12.0,9.0,50.0
127991,68327,,11,Donald Trump,396,Quinnipiac University,"","",Quinnipiac University,267,Quinnipiac University,A-,1081,lv,lv,,Live Phone,8/28/20,8/31/20,"",,9/2/20 14:01,,https://poll.qu.edu/poll-release?releaseid=3785,538,43.0,54.0,34.0,9.0,5.0,49.0
141810,68327,,11,Donald Trump,396,Quinnipiac University,"","",Quinnipiac University,267,Quinnipiac University,A-,,lv,lv-r,r,Live Phone,8/28/20,8/31/20,"",,5/5/21 10:39,,https://poll.qu.edu/poll-release?releaseid=3785,538,90.0,10.0,82.0,8.0,2.0,7.0
141811,68327,,11,Donald Trump,396,Quinnipiac University,"","",Quinnipiac University,267,Quinnipiac University,A-,,lv,lv-d,d,Live Phone,8/28/20,8/31/20,"",,5/5/21 10:39,,https://poll.qu.edu/poll-release?releaseid=3785,538,6.0,94.0,1.0,4.0,4.0,90.0
141812,68327,,11,Donald Trump,396,Quinnipiac University,"","",Quinnipiac University,267,Quinnipiac University,A-,,lv,lv-i,i,Live Phone,8/28/20,8/31/20,"",,5/5/21 10:39,,https://poll.qu.edu/poll-release?releaseid=3785,538,41.0,55.0,28.0,13.0,7.0,48.0
127514,68079,,11,Donald Trump,11,ABC News/The Washington Post,"","",ABC News/The Washington Post,3,ABC News/The Washington Post,A+,1001,a,a,,Live Phone,8/12/20,8/15/20,"",,8/17/20 06:02,data provided by Gary Langer,https://www.washingtonpost.com/context/washington-post-abc-news-poll-aug-12-15-2020/b16f1e30-c98f-4b77-ba12-9d4f0baddceb/,538,43.3,54.88,28.63982603,14.65776802,7.426577559,47.45039337
141807,68079,,11,Donald Trump,11,ABC News/The Washington Post,"","",ABC News/The Washington Post,3,ABC News/The Washington Post,A+,,a,a-d,d,Live Phone,8/12/20,8/15/20,"",,5/5/21 10:39,data provided by Gary Langer,"",538,10.6,88.32,5.473026784,5.126356254,3.872717929,84.45017361
141808,68079,,11,Donald Trump,11,ABC News/The Washington Post,"","",ABC News/The Washington Post,3,ABC News/The Washington Post,A+,,a,a-r,r,Live Phone,8/12/20,8/15/20,"",,5/5/21 10:39,data provided by Gary Langer,"",538,81.57,16.5,66.93537228,14.63483086,7.709681864,8.794775104
141809,68079,,11,Donald Trump,11,ABC News/The Washington Post,"","",ABC News/The Washington Post,3,ABC News/The Washington Post,A+,,a,a-i,i,Live Phone,8/12/20,8/15/20,"",,5/5/21 10:39,data provided by Gary Langer,"",538,40.85,57.62,22.45595528,18.39252545,10.60620602,47.01230631
127471,68061,,11,Donald Trump,1205,Marist College,"373,765",NPR | PBS NewsHour,Marist College,183,Marist College,A,1261,a,a,,Live Phone,8/3/20,8/11/20,"",,8/14/20 06:25,,http://maristpoll.marist.edu/wp-content/uploads/2020/08/NPR_PBS-NewsHour_Marist-Poll_USA-NOS-and-TABLES_202008121039.pdf,538,39.0,54.0,26.0,13.0,11.0,43.0
127472,68061,,11,Donald Trump,1205,Marist College,"373,765",NPR | PBS NewsHour,Marist College,183,Marist College,A,1118,rv,rv,,Live Phone,8/3/20,8/11/20,"",,8/14/20 06:25,,http://maristpoll.marist.edu/wp-content/uploads/2020/08/NPR_PBS-NewsHour_Marist-Poll_USA-NOS-and-TABLES_202008121039.pdf,538,39.0,55.0,27.0,12.0,10.0,46.0
141804,68061,,11,Donald Trump,1205,Marist College,"373,765",NPR | PBS NewsHour,Marist College,183,Marist College,A,,rv,rv-d,d,Live Phone,8/3/20,8/11/20,"",,5/5/21 10:38,,http://maristpoll.marist.edu/wp-content/uploads/2020/08/NPR_PBS-NewsHour_Marist-Poll_USA-NOS-and-TABLES_202008121039.pdf,538,3.0,94.0,1.0,3.0,8.0,86.0
141805,68061,,11,Donald Trump,1205,Marist College,"373,765",NPR | PBS NewsHour,Marist College,183,Marist College,A,,rv,rv-r,r,Live Phone,8/3/20,8/11/20,"",,5/5/21 10:38,,http://maristpoll.marist.edu/wp-content/uploads/2020/08/NPR_PBS-NewsHour_Marist-Poll_USA-NOS-and-TABLES_202008121039.pdf,538,85.0,14.0,68.0,16.0,6.0,8.0
141806,68061,,11,Donald Trump,1205,Marist College,"373,765",NPR | PBS NewsHour,Marist College,183,Marist College,A,,rv,rv-i,i,Live Phone,8/3/20,8/11/20,"",,5/5/21 10:38,,http://maristpoll.marist.edu/wp-content/uploads/2020/08/NPR_PBS-NewsHour_Marist-Poll_USA-NOS-and-TABLES_202008121039.pdf,538,32.0,56.0,16.0,16.0,14.0,43.0
126437,67580,,11,Donald Trump,11,ABC News/The Washington Post,"","",ABC News/The Washington Post,3,ABC News/The Washington Post,A+,1006,a,a,,Live Phone,7/12/20,7/15/20,"",,7/19/20 00:04,data provided by Gary Langer,https://www.washingtonpost.com/context/july-12-15-2020-washington-post-abc-news-poll/05fce27c-2660-4808-9f10-e5bda90e3faa/,538,39.35,57.26,28.28179248,11.07307305,9.248065926,48.00697392
141801,67580,,11,Donald Trump,11,ABC News/The Washington Post,"","",ABC News/The Washington Post,3,ABC News/The Washington Post,A+,,a,a-d,d,Live Phone,7/12/20,7/15/20,"",,5/5/21 10:38,data provided by Gary Langer,"",538,4.55,94.84,1.637967174,2.90722831,8.963468482,85.87420589
141802,67580,,11,Donald Trump,11,ABC News/The Washington Post,"","",ABC News/The Washington Post,3,ABC News/The Washington Post,A+,,a,a-r,r,Live Phone,7/12/20,7/15/20,"",,5/5/21 10:38,data provided by Gary Langer,"",538,81.24,15.79,65.98356515,15.25977259,5.602950126,10.18748832
141803,67580,,11,Donald Trump,11,ABC News/The Washington Post,"","",ABC News/The Washington Post,3,ABC News/The Washington Post,A+,,a,a-i,i,Live Phone,7/12/20,7/15/20,"",,5/5/21 10:38,data provided by Gary Langer,"",538,40.84,56.03,26.43104948,14.41222542,9.573062459,46.4597171
125400,67106,,11,Donald Trump,396,Quinnipiac University,"","",Quinnipiac University,267,Quinnipiac University,A-,1273,rv,rv,,Live Phone,7/9/20,7/13/20,"",,7/15/20 15:37,,https://poll.qu.edu/poll-release?releaseid=3781,538,36.0,60.0,25.0,10.0,6.0,54.0
141798,67106,,11,Donald Trump,396,Quinnipiac University,"","",Quinnipiac University,267,Quinnipiac University,A-,,rv,rv-r,r,Live Phone,7/9/20,7/13/20,"",,5/5/21 10:38,,https://poll.qu.edu/poll-release?releaseid=3781,538,84.0,13.0,69.0,14.0,3.0,9.0
141799,67106,,11,Donald Trump,396,Quinnipiac University,"","",Quinnipiac University,267,Quinnipiac University,A-,,rv,rv-d,d,Live Phone,7/9/20,7/13/20,"",,5/5/21 10:38,,https://poll.qu.edu/poll-release?releaseid=3781,538,3.0,95.0,1.0,2.0,6.0,90.0
141800,67106,,11,Donald Trump,396,Quinnipiac University,"","",Quinnipiac University,267,Quinnipiac University,A-,,rv,rv-i,i,Live Phone,7/9/20,7/13/20,"",,5/5/21 10:38,,https://poll.qu.edu/poll-release?releaseid=3781,538,33.0,63.0,18.0,14.0,9.0,53.0
124972,66928,,11,Donald Trump,1205,Marist College,"373,765",NPR | PBS NewsHour,Marist College,183,Marist College,A,1640,a,a,,Live Phone,6/22/20,6/24/20,"",,6/26/20 12:02,,http://maristpoll.marist.edu/wp-content/uploads/2020/06/NPR_PBS-NewsHour_Marist-Poll_USA-NOS-and-Tables_2006251102.pdf,538,40.0,58.0,26.0,14.0,9.0,49.0
