Castle 1,Castle 2,Castle 3,Castle 4,Castle 5,Castle 6,Castle 7,Castle 8,Castle 9,Castle 10,Why did you choose your troop deployment?
0,0,13,13,1,20,23,26,2,2,"The numbers I need to hit to win a given battle is 28.   I decided to try to get it by getting 3, 4, 6, 7, and 8.  I distributed most of my soldiers proportionately among these numbers.   I'm hoping a lot of people will put too much stock in the top two numbers and I will have a better chance at winning these.  However, putting all of my troops in these numbers would make the others winnable with a single troop.   Ultimately, I decided to forfeit 1 and 2 so that I would have a distribution that would beat someone who put 10 in each or 11 in the top 9 or 12 in the top 8."
0,0,12,16,20,24,28,0,0,0,"Since the sum of 1-10 is 55, it's really a race to 28 points. I figured most people will try to evenly distribute their answers, sacrificing the guarantee of winning a 9 or 10, in order to ensure they *could* win something. I figured I should stack all my marbles to try and guarantee winning 4-5 castles equalling 28 points, which would do well against a balanced distribution. I figured 3-7 was the best way to do this, because people will still weight their answers towards the higher numbers, so 3-7 is a nice sneaky way to ensure I get all of them (if I put 28 on the 10 square, there is a good chance someone with a more even distribution could still beat me on that one). "
0,0,12,16,11,0,14,0,47,0,"I wanted a strategy that would defeat the following strategies:(1) Maximize points -- give castle N 100N/55 soldiers(2) Greedy ""maximize chance of getting 28 points"" -- putting 100N/28 soldiers in castles 10, 9, 8, and 1(3) Basic implementation of my strategy -- 100N/28 soldiers in castles 9, 7, 5, 3, and 2Versus a strategy that puts soldiers in every castle, like (1) above, my strategy can only get 28 points max. That means I need to have at least 1+ceil(100N/55) soldiers in every castle I try to claim.Against (2), I need to make sure I win at least 1 of the castles they contest. I decided to contest castle 9, so I'll put my spare troops there.Against (3), I'll need to win castles adding up to at least 15. I'll probably win 9 with all my spare troops there, so I need to pick more castles that add up to 6 or more and give them extra soldiers. I put 1+ceil(100N/28) troops in castles 3 and 4, leaving 1+ceil(100N/55) in castles 5 and 7.Final results:Castle 3: 1+ceil(100*3/28) = 12 soldiersCastle 4: 1+ceil(100*4/28) = 16 soldiersCastle 5: 1+ceil(100*5/55) = 11 soldiersCastle 7: 1+ceil(100*5/55) = 14 soldiersCastle 9: the other 47 soldiersLet's see how it goes!"
0,0,12,13,0,22,25,28,0,0,Who cares. It's probably wrong :) I know that I have to win every castle that I put troops in. I just thought about the different configurations that people might choose and I'm hoping that I win against more than anyone else 
0,0,12,13,0,20,25,30,0,0,"Picked castles that, if I won, would give me one more point than those points attributed to castles I lost."
0,0,12,0,0,23,1,1,29,34,Please send me results if and when available. Much appreciated. 
0,0,11,15,0,20,26,28,0,0,"Goal is to get 28/55 points and no more.  Anticipating what other peoples' common strategies might be, I selected a combination of castles and troop deployments designed with an attempt to win exactly 28 points in a typical one-on-one match-up."
0,0,11,14,0,21,25,29,0,0,"Find the total points (55) then minimum winning total (28). Determine which combinations of castles yields 28 points (15 total combinations). Find the percentage each castle would make up a victory condition. Add each percentage of a combination and remove any combination above 100% leaving 6 combinations. Find each castle's percentage of total points then remove any combinations above 50% leaving four combinations (10-8-6-4, 10-9-6-3, 8-7-6-4-3, and 10-9-4-3-2). Went with gut in decision of 8-7-6-4-3 combination due to belief that majority of people will go after 10 and 9. Used percentages from winning total calculations as number of units in each castle. "
0,0,11,14,0,20,24,29,1,1,"You need 28 points to win so only play for them, I went for the mid values as I more people would go all out for the high values."
0,0,11,13,0,22,25,29,0,0,Heavily stacked castles summing to 28.
0,0,11,12,14,16,2,2,41,2,"With a sum of 55, a score of 27 wins, and the top 3 castles sum 27, so the easiest path to victory would be to win all of the top 3, and any path to victory includes one of them. I assume most people will try hardest to win the top three, but that no one is likely to go over 40 for castle 9 (though they might for 10), so with a deployment of 41 I can take castle 9 in most matchups. Then I want to win the magic 27 at the lowest-scoring castles possible, to maximize my chance of victory, which means aiming to win 6, 5, 4, 3. This is where I put the majority of my troops, more in the higher-ranking castles. If I don't win these five (9,6,5,4,3), winning one or two will do nothing for me, so they get none. I do want to have some minimal presence in case opponents totally and completely ignore 10, 8, or 7, though in going after any of the 5 I'm targeting, so 2 will beat anyone who leaves just 1 or 0 in those three spots. "
0,0,11,12,0,16,30,31,0,0,"Cede 9 and 10, concentrate power on 6,7,8 with remaining forces allocated to ensure a point victory is possible"
0,0,11,11,11,21,21,21,0,4,My thought was that most people would go for the highest totals so I would take advantage by going for the middle numbers 3-8. I also figured many people would pick multiples of 5 so going one above would be good. Additionally I had 4 troops left and figured enough people might forgot the 10 in thoughts other people would use their troops their so I put my last four on the 10.
0,0,11,11,11,11,11,0,34,11,"Beats some of the simpler strategies, and is beaten only by strategies with more obvious flaws."
0,0,11,11,1,16,26,33,1,1,"Basically picked a strategy that I thought would beat most simple solutions that people would think of immediately, beat some more complex well thought out strategies, and beat basically no strategies of people with programming to run every possible combination that identifies which solution  wins most frequently against other strategies. This particular warlord has no such modern technology, plus my war-manager has instructed me to get back to work..."
0,0,11,11,0,21,26,31,0,0,I need 28 points to win. I m gonna put everything in castle 8 7 6 4 and 3. I need to win all of them though (can't tie).
0,0,11,11,0,21,26,31,0,0,"If I ""forfeit"" some battles, I can focus my forces on the battles I choose to take.  I can feasibly win with four battles if I take castle 9 and forfeit 10, but I could instead to forfeit 9 & 10 and win with five castles total: 8, 7, 6, 4, 3 (one might also replace ""...4, 3"" with ""...5, 2"").  To win with 6 castles, forfeiting castle 6: Castles 8, 7, 5, 4, 3, 1.  Another option is to forfeit castle 7 as well, again winning the war with 6 castles: Castles 8, 6, 5, 4, 3, 2.  Lastly, if I wanted to win with 7, I'd need to win all the castles from 1 to 7.  These are somewhat minimalist answers, as I tried to forfeit the highest-valued castles possible.  I chose to go with castles 8, 7, 6, 4, and 3, but I tried to avoid multiples of 5, since I suspected them as likely answers from other submitters, and ties on castles 6, 7, or 8 should result as a loss for my battle plan.  0 on 10, 0 on 9, 31 on 8, 26 on 7, 21 on 6, 0 on 5, 11 on 4, 11 on 3, 0 on 2, 0 on 1."
0,0,11,0,14,18,23,34,0,0,"I'm only trying to win 3,5,6,7, & 8"
0,0,11,0,0,0,26,27,0,36,"This approach goes all-in on winning just enough points to win. It is very vulnerable to ""random"" distributions, which only need to win one of the castles I actually allocate troops to, but puts enough troops in the ""target"" castles that I should be able to win them most of the time."
0,0,10,20,30,40,0,0,0,0,"Went for middle of the road, figuring most would deploy larger troops at the higher values"
0,0,10,15,0,20,25,30,0,0,"I need to get to 28 points and distributed them on 3,4,5,7, and 8 giving up the other 5"
0,0,10,13,0,22,25,30,0,0,"I decided to commit all of my troops to castles 3, 4, 6, 7, and 8. If I win these 5, that will be enough points to win. This beat many of the other things I tried."
0,0,10,11,12,18,23,24,1,1,"I think that most people will try to get the 9 and 10 castles.  I'm giving those away, and trying to get all of the middle ones.  I tested 10,000 random strategies, assuming that 90% of the people will weight toward the top.  Sadly I expect that The Riddler people are smart...and that my goal will fail, but it's worth a shot."
0,0,10,0,21,22,23,24,0,0,"Relinquished 10s, in the hope of winning the middle ground."
0,0,10,0,20,0,30,0,40,0,"Higher points are worth more, so have more troops."
0,0,10,0,0,22,0,0,32,36,"This deployment was optimised to contain the fewest castles required to reach the minimum needed points to win (28). Specifically, I wanted the deployment to have the most ""bang for your buck,""  and to that end I looked for the most efficient castle. The metric I used was troops per point per point, which produced castle number 3, leaving only 2 selections for the castle, 3, 6, 9 and 10 or 3, 7,8 and 10. I chose the combination with the fewest points per troop, and then weighted troop placement by the number of troops I'd expect someone who had placed them based on value alone would have placed them. "
0,0,10,0,0,0,0,30,30,30,"Going straight from either end, leads to Castle 7 being the swing castle. I am therefore avoiding Castle 7 altogether. Putting 25 on the last four seems strong, but you would only have to lose one castle to lose. Putting 40 on Castle 7 and 10 on the first six would be good unless someone won castle 8-10 and stole a single other castle as 8-10 gives 27 points and to win you need 28. To avoid these scenarios, you could take 5,6,8,9 with force, leave 7 alone and try to benefit from a possible 0 on 4+10. Putting 30 on 8-10 and 10 on 2 would win all. Except Castle 2 may not be that under the radar so instead I will go after Castle 3 if that means I win against similar strategies to mine that choose Castles 1 or 2. I am avoiding the middle because of those that will go for the averages, avoiding the high value targets and the worthless low ranking castles. Scenarios that lose would be 31-33 on 8-10, but those would also lose to other scenarios."
0,0,10,0,0,0,0,27,30,33,"A good strategy needs to achieve a number of goals:1) It should deploy troops in proportion to the number of points to be won2) It should concentrate on getting enough points to win, rather than trying to win all of the points3) It should be robust against opponents who make small deviations from the same strategy4) It should beat every obvious strategyThere are 55 points available but only 28 points are required to win. Therefore, most of the troops are concentrated on winning castles 8, 9 and 10, for which 27 points are available.The remainder of the troops are concentrated on trying to win castle 3, rather than trying to win castle 7. This is because castle 7 will be more competitive than castle 3, and deploying a proportionate number of troops to win castle 7 will be a waste of resources which could be used to fight for the other castles.This strategy is robust against another strategy which leaves a lot of the smaller castles undefended. Even if it lost castle 9 or castle 10 to such an opponent, it would still win because of the split points at the castles ignored by both sides.It would lose to a strategy which attempted to win castle 1 rather than castle 3 but it has an advantage over the latter strategy in that it would beat the ""obvious"" strategy of putting 10 troops on each castle, while the latter strategy would not."
0,0,9,9,9,15,25,30,0,0,"Decided that castles 3-8 were a pretty solid sum of points. 1 and 2 were skipped because they weren't that many points...9 and 10 were skipped because they were more likely to be contested. Incremented the value of troops somewhat haphazardly based on how I thought it should be, because damnit I'm the warlord and can do what I want. I also intentionally kept 3 troops at home because I will need protection when all of my troops die in this bloody war and I need to flee the land. I tried to look into game theory formulas to figure out the optimal strat but didn't find anything too helpful. Interested in what other people do. "
0,0,9,3,6,5,19,26,29,3,"I tried to ""grow"" a solution using a genetic algorithm. Turns out that's not the best strategy, since the function you're optimizing depends on the population of solutions you're testing. Still, it was a fun thing to try and even kind of stabilized on a set of strategies (everything ignored 1-2 to some extent and either went hard on 10 or just sent a few there)."
0,0,9,1,1,16,1,1,34,37,"I'm shooting to win castles 3, 6, 9, and 10 for a total of 28 points.  I'm also putting one soldier at 4, 5, 7, and 8 in case there are easy points to pick up there in case I loose one of my preferred castles."
0,0,8,12,15,18,21,24,1,1,"By ignoring castles 1 and 2, and only investing 1 troop in castles 9 and 10, i am effectively conceding approximately 2/5 of the points with the strategy of sending overwhelming forces to the remaining castles with 3/5 of the points. I have invested 1 troop in castles 9 and 10 in order to counter a similar strategy - ignoring the highest value castles - and potentially splitting or winning points a large number of point with only 2% of my troops invested. No maths/game theory  involved "
0,0,8,11,19,22,0,0,0,40,"A proportionate distribution across one combination of must-win castles for the minimum number of points to win. Then less a few soldiers from the lower point castles and re-allocated to the higher value castles, which was guesswork."
0,0,8,11,15,0,27,0,39,0,"Rock-paper-scissors logic:A ""wide"" strategy that contests all 10 castles (55 points, avg 1.81 men-per-point) will always lose to a ""tall"" strategy that contests barely enough castles to win (28 points, avg 3.57 men-per-point). With a nearly 2-to-1 advantage in men per point, the ""tall"" build has a lot of wiggle room for differences in castle distribution where it can still win.A ""tall"" strategy will lose to a ""focused"" strategy that sends an unusual # of men to one or two castles (not enough to win by themselves) and then small #s of men to all remaining castles... but only if the ""focused"" player picks exactly the right castles. For example, a ""1-8-9-10"" tall player will lose to a focused-wide player that sends 54 men to castle 9 and 1 man-per-point to all other castles.However, a ""focused"" build loses horribly to any ""wide"" build... and even to some ""tall"" builds. (for example, 9-focused versus 4-7-8-10 tall) Therefore, ""tall"" is the strongest overall strategy as it is only soft-countered by ""focused"".When considering ""tall"" vs. ""tall"" fights... you're going to overlap on at least a few points. By definition if you win all of the overlap points, you'll have at least 28 victory points and you will win. So it is more important to contest the points you've chosen than to send single lonely soldiers to win uncontested points - you should go all-in on the limited # of castles you have.Tall builds will be more likely to involve the higher numbers (8,9,10) than the lower numbers (you need all of castles 1-7 to win) so you should send greater-than-average men-per-point to the high numbers."
0,0,8,10,0,17,25,40,0,0,Targeted 28 points with what I guess is a relatively infrequently chosen combination and small number of castles.  Distribution of soldiers is a bit of guesswork on relative prioritization
0,0,8,9,10,14,27,32,0,0,"Just need 28 to win.  Tossed out 9 and 10 hopping to win the rest, need just 2 out of 3 from the 3:4:5 group.   Tried to put more on 8 and 7 to protect against 10:9:8:1 and 10:9:7:2 strategies."
0,0,7,9,11,12,13,8,20,20,Not a damn clue.
0,0,6,16,21,26,31,0,0,0,"(10+9+8) < (7+6+5+4+3+2+1), so the top three castles are negligible if I can win the bottom seven castles. Since winning the 6th castle once is the same as winning all three of the 1st, 2nd, and 3rd castles, it makes the most sense to load up troops in the middle four castles. Also assuming people naturally group numbers into multiples of five, I used a distribution of (multiples of 5)+1."
0,0,6,14,0,20,26,32,0,0,I chose what I thought the path of least resistance to 28 points was and put more on the higher ones.
0,0,6,11,18,27,38,0,0,0,I did (C-1)^2 + 2 for 2< C < 8
0,0,6,11,0,22,27,32,0,2,"I need 28 points to beat any opponent.  I figure most strategies out there will be of several forms: (1) get all the high point castles, so 10-9-8 plus something small; (2) skip the 10 and try to get something like 9-8-7-4 or 9-8-6-5; (3) get all the small castles, 7-6-5-4-3-2-1, and (4) some general ""what-is-each-castle-worth?"" strategy that has a declining point value for each castle.  To triangulate against them, I went with a very specific 8-7-6-4-3 strategy to try to get to exactly 28.  I also assume some human bias toward numbers ending in 0 or 5, so my numbers are 1 or 2 above those values.  Finally, I put 2 points in castle 10 to cover against those putting 0 or 1 in there.  Note that winning castle 10 would cover against losses three different ways: 8 or 7-3 or 6-4.  I don't expect to win, but I'm hoping that I'll place pretty high with this strategy, with an outside shot at winning."
0,0,6,10,1,22,28,31,1,1,"Attempt to get 28, and only 28 points."
0,0,6,8,10,11,13,15,17,20,"There are 55 points available (1+2+3...+10=55). 100 soldiers / 55 points = 1.81 soldiers per point. Starting at Castle 10 (most valuable) I send 1.81 x 10 = 18.1 soldiers, rounding up to 19 (I always round up to increase my chance of victory);  Castle 9 I send 1.81 x 9 = 16.29, rounded up to 17; and so on. I run out of soldiers on Castle 2, so I send that ""extra"" soldier to Castle 10, furthering my chances of victory there - conceding the 3 points available on Castles 1 and 2 for the 10 points available on Castle 10."
0,0,6,8,9,10,13,15,18,21,
0,0,6,0,0,19,22,25,28,0,Sunk cost
0,0,6,0,0,19,22,25,28,0,Sunk cost
0,0,6,0,0,19,22,25,28,0,Sunk cost
0,0,5,15,15,15,25,25,0,0,My son decided this was a good idea.
0,0,5,12,12,12,12,13,17,17,Experimentation in Excel.  Avg return was 37 points.  
0,0,5,10,10,15,20,40,0,0,"If I were playing this board game, that's how I'd start my first game."
0,0,5,10,10,5,10,15,20,25,
0,0,5,5,25,3,25,3,31,3,Because I am awesome
0,0,5,5,15,25,25,25,0,0,"I sacrifice the top two castles because that's where the bloodiest battles will be fought. I concentrate my troops  on 6, 7 and 8 where I make my best show. I will risk a few good men & women on the lesser castles in the hopes that one or two might be  a push-over."
0,0,5,5,0,15,20,25,30,0,"I choose to abandon the 10, instead focusing on the next best castles. Winning 6-9 is enough to win with even a little margin for error."
0,0,4,7,10,12,14,16,17,20,"I initially used an evolutionary model where I simulated the outcomes of various troop assignments excluding losing assignments in favor of winning ones. I then considered a value based model where each ith castle received (i/55)*100 troops so that 10 'value points' would be defended by the same number of troops whether they were all associated w/ one castle, or spread out among several. I used a monte carlo algorithm to benchmark both methods, testing each model against tens of thousands of randomized troop assignments. The value based model proved superior by a wide margin, but given how naive of a solution it was, I felt it wouldn't fare well against the majority of solutions. I noticed however that moving a single troop from the first castle to the tenth gave an assignment that beat this solution. This assignment however, could be outclassed in the same way. Thinking about the problem a little more, I realized only 28 points are needed to win, so I considered all or nothing strategies that heavily targeted just 4 castles with values adding up to 28. These solutions however, were the worst ones I'd come up w/ yet as losing just one of the 4 castles would guarantee failure against a typical assignment.Intuitively, it was clear that 'clumping' was easily countered by more uniform troop distributions, but my benchmarking showed that the naive value-based model I came up with initially was worse than an augmented version of that model to a slight but statistically significant degree. Since the value based model was far better than the naive clumping approach, I decided to use that model as the basis for more monte carlo shenanigans. Starting w/ the value based model,I generated random augmentations of a seed set of models . These augmented models differed by one to two troops assignments, and were benchmarked against randomized assignments like their predecessors. I would then collect the best models from one generation and use them as the seed set for the next generation. Eventually, I obtained a lot of models that look like the one I submitted, the submitted model being the best model in the last generation of assignments I produced. Looking back on my approach, I am optimistic about how this model would fare in competition. It looks a lot like the naive value based solution, but just a little bit better. I would hope my troop assignment would run into my value based solution a lot during the evaluation process, yet I have a few hangs ups. For one, I wonder if a clumping approach could work just by virtue of people playing fair. I imagine many people would submit well thought out solutions that might look a lot like my solution above. While my solution beats an estimated 95% of possible troop assignments, a clumping solution like [0,0,0,0,0,25,25,25,25,0] would beat my solution and others like it, while only beating an estimated 30% of solutions in general. Similarly, by benchmarking against random assignments, I may have included many extraneous strategies. Despite this, I don't feel fit to judge how motivated or clever other riddle enthusiasts are, so I'll stick to the result that took the longest to produce."
0,0,4,5,8,12,17,23,28,3,"I concede castle 10 in hopes that my opponent will wastefully over commit to win that castle. I also concede castles 1 and 2, because of their low value. Then I distribute my troops between castles 3-9 with an increasing emphasis on the later castles. Finally, I send three token soldiers to castle 10 in case my opponent was also conceding that castle for the same reason."
0,0,3,10,15,1,16,17,18,20,"I programmed a genetic algorithm to deploy troops. It came up with the idea of skipping castle 6.Thank you for a really fun contest!"
0,0,3,4,8,16,0,5,32,32,"Simulation by estimating the distribution of what all the other players will do.Obviously the issue is that I can't really know the other's distribution.Unfortunately I didn't have time to have a model that distribute others players distributions into different broader modes :("
0,0,3,3,5,9,20,20,20,20,Trying to maximize the points against all possibilities.  I didn't use math - just a feeling.
0,0,2,26,2,2,22,22,22,2,To defeat the most opponents
0,0,2,16,3,20,3,21,4,31,"I selected castles (10, 8, 6, 4) as my win condition, committing 88 soldiers, with hedged placements on castles (9, 7, 5, 3) to contest easy point gain against plans with overlapping win conditions."
0,0,2,14,34,34,14,2,0,0,"I assumed most people would either play to the low end or the high end (e.g. A bimodal distribution of allocated points). I countered with a simplistic and crude normal distribution.  I could have easily assumed people would play to the mean and avoid the high/low castles.  However, I only submitted one strategy and a coin flip chose this one. "
0,0,2,12,15,15,16,20,20,0,Scarifice low and high level bases but try to win 4-9.  4-9 = 39 of 55 total points.  6 bases (60% of bases number but 71% of value).  Plus game theory for level 10 where everyone else will go there I try to zig when they zag.
0,0,2,3,5,8,12,17,23,30,
0,0,1,13,1,1,23,27,29,5,"Distribute relatively proportionally by value of castle 92 troops across 9, 8, 7 & 4 (adds up to 28 - the minimum needed to win) and then distribute 8 troops relatively proportionally across 10, 6, 5 & 3."
0,0,1,11,12,14,41,21,0,0,"There are 55 points available so I need to get 28 to win. If i take a top down approach i need to take castles 10,9,8 and 7. A bottom up i need to take all castles from 1-7. middle of the road Castles 8-5 and either 2 or 3 or 4. 7 is the most important in stopping either a top down or bottom up wins so this is the one most needed followed by 8 and 6. This method will beat simple approaches like 10 troops on all or 20 troops on the top 5 but may not work against any players opting to take 5 and 6 decisively.SUBMIT"
0,0,1,11,11,16,26,31,2,2,"I saw that taking castles 8, 9, and 10 would give 27 of 55 points and an almost certain victory, so I knew that if many people opted for the more valuable castles, 8 was the number I could not give up. I allocated 95 of my soldiers to castles 4-8, because giving up 9 and 10 meant that the bottom three were the most I could forget about. I made the number of soldiers at these five castles one greater than a multiple of five, because I thought that some people would choose multiples of five. I made sure to leave some soldiers over for the top two castles, so I could take them if my opponent left them alone. The final soldier went to castle 3, in hope that I might get those points as well."
0,0,1,6,14,19,1,20,28,11,"I wrote a (probably unreliable) genetic algorithm to test many different strategies and evolve an optimal one. It suggested that the ideal strategy was to aim for a coalition of castles 5, 6, 8, and 9. I am using its ""best"" result."
0,0,1,3,3,5,20,21,45,2,Giving up the 10 and the least valuable castles in order to have a better chance at winning the others which cumulatively are worth more.
0,0,1,2,3,11,13,18,24,28,"I wanted to build a strategy that would be strong against balanced attacks and  have enough depth if someone wants to dominate the high value castles. I avoided numbers that end in 5 or 0 to prevent ties, rather picking the number above the midway. (13 as my 7 castle is above the midway point of 12.5.)"
0,0,1,2,3,6,13,25,50,0,
0,0,1,1,21,21,2,26,26,2,"Banking on winning castles 5, 6, 8, and 9. Set winning values for 8 and 9 assuming that someone did an equal distro of 25 soldiers to 4 different castles. Placed 2 soldiers at 10 and 7 to account for people who placed individuals at various castles and large volumes at other castles."
0,0,1,1,1,20,25,25,27,0,"A very slight improvement over my previous attempt. If I can only submit one deployment, feel free to remove my other two deployments.I realized that my idea (dominate four castles) would also be found by others. So I'm making a deployment that beats that one... slightly. (As you can tell, I'm a little fixated on this game.)Thank you so much for creating and adjudicating this game!"
0,0,1,1,1,1,20,35,40,1,"I figured I'd give up 10 mostly, and focused on 987, which are worth a lot but hopefully not as contested"
0,0,1,1,1,1,19,25,26,26,"The strategy is not proposed based on its own merits, but rather the fact that it counters so many other deployments. The 25 across all 4 top castles strategy loses to this one because you guarantee to beat them in at least 2 plus the lower echelons. In fact I can see no plans that beat this one."
0,0,1,1,1,1,1,18,19,58,I'll explain if I win.
0,0,0,33,33,34,0,0,0,0,Figuring have a better chance to win more of the lower ones as long as most people go for the larger ones. 
0,0,0,33,33,22,3,3,3,3,Most people will start high to low is my guess so I put 0s there to not compete where I can't win. A % of people will not compete at all for the 7 to 10 spots if they load up toward other castles early on. And the 3-6 spots should include less of peoples weights - my play is less of a stats based play and more of a sociology play
0,0,0,25,25,25,25,0,0,0,"I figured there would be lots of different strategies tried on this problem, thus the first couple of obvious ones (send 100 troops to castle 10, send 10 troops to each one of the castles) would likely be used.  For some reason (call it a hunch on human nature) I figure there will be a more likely event that people will place a number of troops either in castles 1-3 or 8-10, but I feel like the odds are lower that they will place troops in the middle 4 castles 4-7.  I also felt like there would be a better shot at winning castles if I ""didn't get greedy"" and go for either a large number of castles, or castles with the highest point value.  So, here goes nothing!"
0,0,0,25,0,0,25,25,25,0,4+9+7+8=28 which is the least amount needed to win the war.
0,0,0,25,0,0,24,25,25,0,"10*11/2 = 55 points in the game, score of 28 wins,  need at least 4 castles, so 4 castles it is, avoid the bing guns (e.g the 10+9+8+1 combo) since vegas addicted people will front-load the 10,  the only other 4 castles combo without repeat is 9+8+7+4,  even spread of ressources between castles since they are all equally important in this strategy. "
0,0,0,24,0,0,25,25,26,0,I tried to ensure victory at the minimum number of castles that would give me the minimum number of points to win.
0,0,0,21,0,0,26,26,27,0,"There are 55 victory points, so we need to win 28 to win the war.  No three castles provide enough victory points by themselves, so my strategy is to concentrate on four castles that are cumulatively just enough to win the war, avoiding the most attractive castle #10, and concentrate all my troops there to maximize odds of winning these castles. Castles 4, 7, 8, and 9 work.  (Another similar choice would have been castles 5, 6, 8, and 9.)  I distributed the 100 armies across these castles with slightly more on the more valuable castles rather than evenly."
0,0,0,20,20,20,20,20,0,0,complete guess 
0,0,0,20,20,20,20,20,0,0,Submission #2. I'm not convinced this will be successful either. I abandoned the low AND high end value castles in favor of equally dividing them amongst the middle tier of castles (that would still give me a winning score).
0,0,0,20,20,20,20,20,0,0,"I believe the middle group of castles (4-8) might be undervalued relative to the high end. Since I need 28 points to win, I want to make a very concentrated win those points in the most likely way I believe is possible. In this way I would win 5 castles but more than half the points. Since I need all 5 castles to win, I deployed the soldiers evenly."
0,0,0,20,20,20,20,20,0,0,Go for the ones that are in the middle so you get the ones with the least intrest.
0,0,0,18,19,20,21,22,0,0,"Let him over-allocate for the two big prizes, use just enough to win the 4-8 slots"
0,0,0,18,19,20,21,22,0,0,I focus on 5 middle castles that allow me to just win more than half the points
0,0,0,17,0,0,17,33,33,0,Minimize castles.  9 & 8 are most important.  10 will probably be overvalued.
0,0,0,16,1,1,21,26,35,0,Goal to capture 7 thru 9 (because 10 will be contested) at which point I only need 4 more for 28
0,0,0,15,25,30,30,0,0,0,Collect mid-range castle with high concentration of troops.
0,0,0,15,20,21,21,23,0,0,Guesswork
0,0,0,15,18,0,0,0,32,35,"Used the minimum number of castles to get to 28 points, and then allocated for the highest average win probability.    "
0,0,0,15,15,20,20,30,0,0,"Sacrificed 10, 9, 3, 2, 1 because that bumps the avg troops per castle by 10. Then did an even dispersement from highest to lowest. If no one knows that you're taking this strategy it gives you an advantage as they are likely to put the largest portion of their forces into 10 & 9 leaving a minority portion to take on your entire force. 8, 7, 6, 5, 4 will earn the win and gives you a little breathing room should you have to split any."
0,0,0,15,15,0,0,0,35,35,"There are 55 points up for grab, so any strategy should aim to win at least 23 victory points. Castle 10, 9 and 8 contain over half of the victory points in the war, so to get a majority of the points any strategy must attempt to win at least one of these. Also the minimum number of castles you need to get 23 points is 3 so you shouldn't waste troops fighting over a large amount of castles but focus on winning a few key ones.After getting that far in my thought process I couldn't decide what I should do, so I wrote a simple simulation to find interesting strategies for me. It randomly generates several thousands strategies and makes them fight in the same way you will be judging the contest. After that they are ranked by how many victories they achieved and then the losing half is removed and replaced by new strategies generated by randomly modifying ones in the winning half. This causes strategies to evolve over time. Strategies would rise up and start dominating the simulation then eventually be bested and move down to the losing half and disappear.The strategy I chose was one that I hadn't though of but my simulation did, so I'm hoping not many other people will have thought of it. It dominated the simulation for a decent amount of time when I didn't expect it to. It focuses on winning castles 9 and 10 and hedges its bets between 4 and 5. As long as I win 9 and 10 I only need 4 more points to get to 23, which lets me focus on castles that might not be very hotly contested."
0,0,0,15,0,0,26,28,31,0,"I need 28 points to win, so I'm trying to win castles 4, 7, 8, 9. Each of those I placed roughly n/28 * 100 troops. I'm hoping anyone using a strategy other than this would not place so many troops on any of those four castles. "
0,0,0,15,0,0,25,30,30,0,"I know I have to win 28 value points to win the war.  I think many people will overvalue Castle 10, so I'm punting.  I then have to load up in the hopes I can blow away Castles 7-9 with the bonus troops I saved... that puts me at 28 pts.  I then need only 4 more... I was split between trying to win both 2 & 3, or just going for 4, but I'm consolidating everything & seeing how it pans out. #trusttheprocess"
0,0,0,15,0,0,25,28,32,0,"I considered a handful of common strategies and counter-strategies, and then picked castles that added up to 28 points (4,7,8,9). I assigned soldiers to each castle so that the ratio of soldiers to points was about constant- close to 100/28, noting that people who go for castles 1-7 might assign 14 to 4. "
0,0,0,15,0,0,25,25,35,0,Concentration of force on the lest amount of numbers needed to win greater than 50% of the victory points while avoiding the highest value numbers if possible.
0,0,0,15,0,0,23,31,31,0,"Only need 28 points. Fewest number of castles is 4. Wanted to avoid castle 10, which is often going to cost the most to win, so I'm going for castles 4,7,8,9. Few people will contest 4 with more than 14. Few people going for the 1, 8, 9, 10 win will put more than 31 on 8 and 9. I'm vulnerable to people who put 33 on 8, 9, 10 and only 1 on castle 1, but they're going to be vulnerable to all randomly chosen strategies and strategies that go for Castles 1-7 (strategies I'm robust to). "
0,0,0,15,0,0,20,30,35,0,"I decided to consolidate my troops. As long as I win each of the castles I have sent troops to, I will have a majority of the victory points. I think I will rarely meet an opponent more invested in my castles than I am."
0,0,0,14,18,0,0,0,33,35,"55 total points divided by 100 soldiers gives each soldier an avg. point-to-soldier value of .55, and vice versa 100 soldiers divided by 55 points gives an avg.  solider-to-point value of 1.81.  28 points is the minimum point to win, so any soldiers expended to guard castles beyond that point total are non-optimized.  Multiplying each castle's value by 1.81 yields the average soldiers required to garrison that castle (ie, Castle 1~ 1.81, Castle 2~ 3.62, Castle 3~ 5.43, etc.).  When rounding to the nearest whole number, Castles 4, 5, 9, and 10 are the least expensive to garrison (have the smallest soldier-to-points ratios), and they also happen to add up to 28 points.  I sent double the minimum soldiers to each of those four castle in the hopes that, on average, this strategy will optimize on the best points-to-soldier ratio (ie, a point-to-soldier ratio of approx. 3.6)."
0,0,0,14,18,0,0,0,32,36,"Select castles [4,5,9,10] and send troops there in proportion to the victory points in each."
0,0,0,14,0,21,0,29,0,36,"There is no unbeatable solution. Capturing 10,8,6,and 4 wins. So concentrate there proportionally and hope for the best. "
0,0,0,14,0,21,0,29,0,36,Point value divided by 28 points to win.  Multiply that percentage by 100.  Choose fewest number of castles to get to exactly 28 points.
