Castle 1,Castle 2,Castle 3,Castle 4,Castle 5,Castle 6,Castle 7,Castle 8,Castle 9,Castle 10,Why did you choose your troop deployment?
1,0,0,16,22,1,2,3,33,23,Based it off the last winner
0,1,1,16,21,3,2,1,32,23,better than Vince hahaha
0,2,4,14,15,5,5,5,33,17,better than Winder
0,0,0,15,18,1,1,1,32,32,better than Derek
2,3,3,17,17,3,4,4,23,24,better than Eric
2,2,2,2,13,15,19,22,19,4,
0,0,0,15,21,0,0,0,36,28,Better than Mike
5,5,8,10,14,14,12,17,15,0,Sending more men To the higher castles is more important than the others down the list. Ten isn’t worth it.
5,5,8,10,14,14,12,17,15,0,Sending more men To the higher castles is more important than the others down the list. Ten isn’t worth it.
0,2,3,4,16,6,16,16,11,26,I noticed that multiples of five were popular answers in the first round so chose numbers just above those.
1,2,2,2,19,15,15,16,1,27,I threw some numbers together that would win against each of last iteration's top five plans.
0,1,9,0,0,19,6,0,35,30,I went with my gut
2,2,11,1,2,16,3,3,30,30,"Last round fight was for 4&5, so I went after 6&3 (Plus 9&10 to get to 28)"
1,1,2,2,6,6,14,20,22,26,"I didn't think about it too much. I guess I tried going one above round numbers (1,5,20,25) to beat people dividing troops with that type of organization."
0,4,7,7,7,7,7,7,7,37,7 is my lucky number
1,5,1,12,2,18,3,24,4,30,People like odd numbers - so contest the even ones.
4,0,9,5,1,18,1,33,3,26,Attempted optimization against both of the previous two rounds.
0,2,2,16,22,16,16,22,2,2,"I'm hoping to pick up on points in the middle, also I picked slightly above nice round numbers (e.g. 16 instead of 15) hoping to win some castles against people who chose the round numbers"
1,1,15,19,19,1,11,11,11,11,"I think people will go big on only two of the top four. I should win 2 of them, then get 3,4 & 5."
2,4,8,10,3,13,14,15,6,25,"2-3 soldiers per point, with castles 5 and 9 adjusted according to the fact that they were so heavily garrisoned last time.  These bids will win against others who neglect these castles for that reason, and will not be too costly of a loss against those who distribute soldiers more proportionately."
11,15,6,20,9,1,9,16,12,1,"Wrote a Python program to randomize troop deployment; as I'm submitting this I realize that the program was built upon failed assumptions, but that will be even more hilarious if it places in the top-5."
5,5,10,10,10,10,10,10,10,20,"even spreading of troops....except 10 is prioritized highly, at the expense of lesser castles 1 and 2"
1,1,1,1,1,1,1,26,33,33,"Looking at the last two rounds and how different the average distributions were, I figured there were a few strategies everyone else could employ: they could copy the winning strategy from the last round, copy the strategy from the first round, optimize against these two strategies, optimize against those optimizing against the last two strategies, or ignore everyone else and go with their gut. As I don’t think there is any way to predict how many people will employ each strategy, and there is no way to optimize against all of them, so I went with the least logical solution and went with my gut. I decided to put all my eggs in one basket. I just needed to win castles 8, 9, and 10 to win, so I focused all my troops on those three, taking from the least valuable of them to send a lone scout to capture any undefended castles should my opponent load up even more than I do on any of the big three. This strategy beats the average distribution of the last two rounds."
6,3,0,0,0,0,1,32,32,26,"Loading up on the high value castles is in some ways the most obvious strategy. However, it is possible that folks will overthink, in which case this might do well."
2,3,5,0,0,0,15,25,0,50,Arbitrary
1,4,0,0,20,20,21,21,7,6,"Middle of the road approach targeting 5-8 heavily, ignoring 3 and 4 which have low point to troop value across most top scorers and the averages."
0,1,2,12,3,18,4,24,5,31,"I compared my strategy to the average values and ""top 5 player"" values for each of the previous two runs of this puzzle. I noticed that 'average' players have a gradually diminishing tendency to focus on Castles 7 and 8, and to de-emphasize Castles 9 and 10, while the best players fluctuated on their focus of Castles 9 and 10. Splitting the difference, I focused on ONE of 9&10 and ONE of 7&8. ""Focus"" meant 3 troops per point awarded, economically exceeding the average amount of nearly two (100/55 = 1.8). I added focus to enough midlevel castles to generate a minimal winning score of 28 (Castles 10 + 8 + 6 + 4 = 28). That took up 84 troops total for focus areas. Near the bottom I was highly economical, figuring zero troops at Castle 1 and one troop at Castle 2, which I figure will win me an occasional half point and even an infrequent point. The remaining 15 troops were to be split up into scouting parties for Castles 3, 5, 7, and 9, roughly in proportion to reward (2, 3, 4, and 5 troops) with one untidy troop reassigned to Castle 10 to beat anybody who overuses nice round numbers in the most effective possible place.

I recommend, after the main contest's round robin, you try scoring it a different way: a series of round robins for which only the top teams survive; keeping only the first 2^n teams (n being the largest number such that 2^n is smaller than the number of entrants) and keeping half after each successive round robin. Make the great players beat each other rather than beat the weak players more efficiently."
3,4,5,7,9,9,0,19,21,23,bit random tbh
1,1,4,5,10,15,21,41,1,1,Focused on winning castles 7 and 8
2,2,8,10,13,17,21,21,3,3,
2,4,5,7,9,11,13,15,16,18,just based upon slowly increasing value ... ignoring previous rounds
1,5,6,11,16,18,2,1,15,25,Easy points and late points
2,4,5,7,9,11,13,15,16,18,Idfk
1,1,2,0,0,24,24,24,24,0,just trying to win 4 key castles
0,0,4,16,21,2,4,5,32,16,variation on a theme
0,0,10,0,0,26,0,0,28,36,"No time = no thought = no analysis = no strategy.  Anyone defeated by this should have a long walk accompanied by a bell and ""Shame!  Shame!  Shame!"""
1,1,1,16,18,20,20,21,1,1,"Figured that 9 and 10 are gonna be highly sought after, so it might not be all that worth it to go for those. You need 28 points to actually win (since half of 1+2+3+4+5+6+7+8+9+10 is 27.5) and starting from the bottom might not be worth it since those points do not go a long way to getting to 28. So instead, I prioritized 4, 5, 6, 7, and 8 (which add to 30), and sent 1 to every remaining castle in case they go uncontested. I'm not very confident in my strategy since I didn't spend a lot of time looking at other potential strategies, but I hope that this one does at least better than average (which I'm sure it probably won't be). "
1,8,8,0,16,17,0,25,25,0,To get over 28 or more points
1,3,5,7,9,11,13,15,17,19,"the total points are 55. I would like to secure with the highest probability 27.5 points or above. If I had 110 soldiers I would assign each soldier to every 0.5 points. Since I have 100 soldiers I believe that is the best strategy to secure at least 27.5 from most people, regardless if they have chosen to concentrate their forces in the 3 more valuable castles or any other combination. "
3,6,9,12,15,0,0,0,26,29,minimize cost/point
4,7,9,15,21,0,0,0,27,17,minimize cost/point based on previous responses
4,6,9,16,21,0,0,0,27,17,minimize cost
1,1,1,0,2,21,27,5,34,7,"The most successful strategies have been to concentrate enough soldiers in some castles to virtually assure victory there, and spread enough around in others to maybe 1/4th of the time win those. 
This particular setup folows that, and also defeats most of the top scores from both rounds 1 and 2, as well as as the vast majority of entries from round 1."
0,1,1,0,3,22,27,5,34,7,my earlier entry only had a total of 99 troops. Bad math!
6,10,13,6,8,16,16,9,7,9,I can't do number theory logic so I just simulated a ton of games in Matlab.
3,0,0,0,0,0,0,30,33,34,I'm trying to get the majority of available points with the fewest castles.
1,1,1,4,7,12,18,24,30,2,
1,2,3,5,16,21,5,5,21,21,"Ran code similar to the simulated annealing (took all answers from last two, plus 5000 additional randomly generated entires) and simmed all against each other.

"
2,3,5,5,5,13,17,19,23,8,
3,3,4,12,13,22,18,13,6,6,It seems about right.
2,4,2,6,10,2,14,23,14,23,Looked OK to me
0,1,1,1,1,4,9,14,25,44,Guessing
3,3,6,6,12,3,6,29,8,24,
1,1,1,8,15,16,5,5,25,23,Wanted at least a couple everywhere but thought it would be better to go after the top and near the middle to earn the points.
0,0,1,6,11,18,28,5,0,31,"I tried to use Ken Nickerson's strategy from the first battle but with a focus on two castles that were differently successful in the first two battles.  In the first one, 7&8 were the main targets by the top 5.  In the next one, 9 and 10 became the big numbers to target.

I need 28 points to win the battle. My goal is to take 5, 7, 6, and 10 in most matches.  I get all four of those and I win.  If I don't, well, hopefully I can steal the 8 (or the 4) and use dumb luck to conquer smarts.  "
0,0,0,0,0,17,18,18,29,18,55 points available. Give up the first 15 points and focus all the efforts on gaining by going above the average for each of the remaining castles. I went heavy on 9 assuming that most others would have the same thought process and skew towards the higher values except 10.
4,6,12,19,24,7,7,7,7,7,"With the notable exception of the linear deployment strategy ( distribute more troops linearly over increasing castle value), almost every strategy depends on securing 2 - 3 spots in castles 6 - 10, and then 2 - 3 in 1 - 5. My strategy should scoop the ignored castles in 6 - 10 and sweep castles 1 - 5 on average.

Most pick-4 strategies (where you try to perfectly distribute on 4 castles to hit >=28 points, e.g. 10, 9, 8, 1 or 10, 9, 5, 4 etc) will lose to this strategy by virtue of not allocating enough to secure their least valuable, but critical castle. The pick-4 that my strategy is most vulnerable to (10, 9, 8 ,1) is also likely the least common because of how precarious it is to try to take all 3 of 8 - 10 given those are critical for other pick-4 strategies).

7 is the deployment number for 6 - 10 to counter people who might arbitrarily station 5 at each one and the people putting up 6 to counter that. "
2,3,4,7,5,6,29,8,26,10,"Tried to do a combination of attributing points based on ""value"" (100 soldier -> 55 points = 1.81 soldier per point) and blocking people going for winning coalitions. So heavily focusing on a few castles to win the game. "
5,6,12,17,25,5,6,7,8,9,"Collect leftover high-value castles, sweep the low value castles."
5,5,5,5,5,10,30,30,2,3,Gank those mid high castles bruh
0,0,11,12,14,4,24,4,27,4,"I'm sending 4 to castles 6, 8, and 10 to try to beat anyone who sends only a few there. I then focus on winning castles 3, 4, 5, 7, and 9 to get my 28 points."
2,3,5,20,30,40,0,0,0,0,I decided it was easier to capture alot of lesser castles
4,4,4,11,1,11,22,6,5,32,"I started by noticing that most people only commit 3 or less troops to any area they aren't contesting, so I mostly kept my lowest number at 4. With the remaining troops, I contested one of each group of two adjacent castles (10 and 9: I chose 10. 8 and 7: I chose 7, etc.). As long as I win the ones that I contest aggressively, I should be at most one point behind, which I hope to make up by winning the 1 point castle. Finally, I tried ending with 1 or 2, as a decent number of people will end with 0, or try to end with 1 to beat them, so I should either tie or beat the people who ended with 1."
1,3,5,7,9,10,12,15,18,20,"Most solders I can spend at each castle, without paying more than 1.81 soldiers/point. Maximizing my chance of winning each, without overpaying. The most efficient overpays are an extra soldier at 8, and 2 extra soldiers at 9 and 10 each."
0,2,5,4,10,15,20,20,23,1,"Ran a similation with random troop selections, this was one of the best models with a good spread, which I thought might be a good approach. "
1,3,5,7,9,11,13,15,17,19,Each castle gets 2x-1 of its value. No particular reason; simply a fun pattern.
10,10,10,10,10,10,10,10,10,10,
2,2,2,12,17,17,17,17,7,7,"Go for the middle point values, hope it works. "
0,0,0,0,0,0,20,23,27,30,"Determine the maximum number of castles that can be abandoned while still achieving net victory assuming individual victories at the remaining castles. sum(i, i = 1 .. 10) = 55, sum(i, i = 7 .. 10) = 34, sum(i, i = 1 .. 6) = 21. 34-21 = 13, therefore only castles 7-10 need to be won. Soldiers were distributed approximately proportionally to the point value of the castle, but preferentially rounding down for lower value castles and up for higher values."
5,6,7,8,9,11,12,13,14,15,laziness
1,2,7,11,14,17,2,3,21,22,"I wrote a Python program to randomly generate troop deployments, match troop deployments against each other, and then match the winners against other winners.  My submission was my overall winner."
0,0,2,5,17,5,17,17,33,4,I want to win a number of castles. I tried to adjust for the adjustments people would make when comparing the two previous winners.
4,8,12,15,19,22,4,5,5,6,"From the previous round of this game, two peaks are observed: those at the low quantities from those who barely defend and those at the high quantities from those who value the castle. If I can stay just ahead of those barely defending, then I distribute the remaining troops as possible to attack the well-defended."
3,3,3,17,17,17,17,17,3,3,total guess
2,0,1,2,10,14,1,15,31,23,
5,3,4,2,5,18,20,19,21,3,"I wanted to avoid any single troops beating me.  My goal is to win 6, 7,8, 9 and from there win 2 castles from my opponent  undercommitting. "
0,0,0,14,21,1,0,1,33,30,"This combo won 100 simulation rounds in a row using randomized, previous champs, and tweaks of previous round winners."
6,1,1,1,1,1,1,28,30,30,"I ran some quick analysis and was aiming for 28 points, the minimum for victory with the existing point structure. Given those constraints there are 40 solution combinations.  I further narrowed it down based on which involved the fewest castles.  Of the 40 solutions, 9 required focusing on 4 castles. From here on it becomes judgment calls.
The last warlords competition saw 4 of the top 5 winners with the combination 10,9,5,4 (also employing the 28 point strategy). I’m unsure of whether this means we will see more or less of this particular combination, however 7 of the 9 found before use castle 10 and 6 use castle 9.  I decided to go with 3 heavy hitters in 8,9,10 so that I could spend less on my 4th castle in castle 1.
On choosing the amounts, the first warlords page provided some very useful information on the underlying statistics of the distribution. I noticed this was missing from the next time, so I made some inferences. We see the skewed distribution for just about all 10 castles, so the median should nearly always be lower than the mean – and in this case significantly so. So choosing the amounts for castles 8,9, and 10 I based off the mean (and previous winners for an approximate upper range) to establish a point where my guess would be safely in the 90%ile or higher for each.
For the remainder of castles, I feel leaving them empty is unwise – as most of the time my selections for 1,8,9, and 10 should all win against normal opponent selections – for castles 2 through 7 I was debating leaving anywhere from 1 to 3 to defend.  I landed on 1 in the interest of increasing defense for my primary 4, but so that in the fringe case that somebody defeats one of my castles I have a chance to gain points back if they leave something undefended.
"
4,4,4,2,2,2,2,12,6,2,"This is exactly the same tactical problem as in the game subterfuge.  It is all about figuring out where the cheap wins are. Of course this depends on your enemies tactics.  I go for cheap wins on 1,2,3. I’ll send some troops to 4,5,6,7,10 just in case the enemy does not send any or only 1. Castle 8 is for my left overs. Castle 9 is based on an enemy wanting to win castle ten and deploying half his troops there leaving him less than 50 for 9. Hopefully I win 1,2,3,8,9 and a lucky other one. "
0,0,4,17,21,2,4,5,32,15,evolutionary ai found a better solution
0,1,0,15,18,2,3,5,33,23,"This is my *second solution*. Please delete if that's not allowed. Strategy is the same as the first solution: used a genetic algorithm (the same as last competition) to explore distributions that would be good against the first and second round distributions. Then used the same algorithm to optimize against *those* and the first and second round distributions simultaneously. However in selecting *this* solution, I constrained the final search to make sure to pick a distribution that tied my first solution."
0,0,8,0,13,4,6,5,36,28,"Similar to last time's champion, optimised against first and second submissions and solutions optimised against them with more weighting given to the latter."
2,2,6,5,5,20,10,25,24,1,Wish I could say
0,0,17,1,1,16,3,3,29,30,"Last time, the top players fully settled on a 10-9-5-4 strategy. I think this time around, players are going to actually contest the 10 and 9 castles correctly - the fact that 7 and 8 have had more troops than 10 and 9 is just wrong & the meta has to trend away from that - but it may not quite get there. This 10-9-6-3 goes for the same number of points, and should beat a fair number of other approaches (e.g., 9874) while being pretty good against the classic 10-9-5-4 just because 29/30 is on the high end for 10 and 9."
1,1,1,11,1,11,3,34,3,34,Even numbers are cool.
0,0,0,17,19,20,21,23,0,0,Capture the middle
0,1,1,2,3,22,22,23,3,23,Because I am not very smart.
0,0,0,10,15,16,17,18,24,0,Best balance of middle points
0,2,1,3,18,16,19,13,22,6,Because I didn't want to think too much about it.
2,2,3,3,10,12,14,16,18,20,"focused on the heavier castles and tried to apportion troops with respect to their weights. 

if someone beats me in one then likely they would lose in at least one other place. "
0,2,3,4,15,22,1,2,31,20,Largely based on plagiarism of previous years with some added spice
8,8,8,8,8,8,8,36,4,4,"Previous winners put almost all their troops into 5 or so key castles with only a token force (or zero) for the others.  I figured 36 was enough to almost always win Castle 8 and then I went relatively flat to try to capture any castles that weren't being defended.  I did less on 9 and 10, since I figured most will go after those."
4,4,4,6,0,0,25,25,25,7,"Sacrifice what should be hotly contested castles (5 & 6) in favor of what are likely lesser contested castles (1,2,3,7,8,9,) and try to pick off castles 10 & 4 against forces trying to sneak away with them"
1,1,1,1,1,19,25,25,25,1,"Trying to win 6, 7, 8, 9 and 10 most "
3,6,8,10,13,0,25,29,3,3,have to win battle 4 and 5
1,2,1,3,13,1,24,12,21,22,"The King left none living, none able to tell.
The King took their heads and he sent them to hell.

(Also, FYI I noticed that one non-integer submission snuck through last time.)"
2,4,6,8,10,12,14,18,14,12,"I figure staying near the average from previous wars will, oddly enough, lead to either massive victory in the campaign or humiliating defeat. "
0,0,0,0,0,0,20,30,50,0,Random Hunch
11,26,11,29,6,5,4,3,3,2,
6,9,12,16,19,22,4,4,4,4,"This is a joke entry, but I may not have the time to create a serious entry, so this is what you get."
10,0,0,0,0,0,0,30,30,30,Adds up to 28
0,4,5,5,5,7,8,11,20,35,"I wanted no Castle to contain more than 40 troops.  The higher the point value of the Castle, the more troops deployed.  An even distribution would have yielded 10 troops per castle, so I had 3.5X that amount for my highest-point Castle, and 2X that amount for my 2nd highest-point Castle. One more than that amount for my third-best Castle."
4,1,7,2,3,19,3,31,3,28,Modified earlier answer based on skim of prior data. Seeking to optimize vs. all previous submissions.
2,2,3,5,8,10,10,15,20,25,Put more troops on castles worth more points
5,0,1,10,9,12,5,0,18,40,"I ran a program that simulated a thousand rounds of battles with 20,000 participants and made random updates to each strategy after each round based on how well the players performed on the previous round. This was the winner of the last round."
0,2,3,3,13,13,21,20,0,25,I consulted Mars the God of War and he suggested this.
1,3,6,11,21,26,31,0,0,0,"Assumed people would dump heaps of soliders into 9 and 10, so didn't waste troops there. 55 points total, so I need over half. And then I guessed :-)"
0,0,0,15,20,20,20,25,0,0,Figuring the enemy would over commit to the larger value castles.
1,1,2,2,2,14,20,25,30,3,I chose the deployment that would win.
0,4,5,2,12,19,2,2,24,30,"To win you need 28 victory points  which gives about 3.5 troops per point (which suggests it is not worth sending more than 3.5 troops per castle point). Finally the last two rounds showed a the field adopting the previous strategy and the winners planing to win against it. Assuming that people are still seeking patterns and have detected the shift and will now have the default as the shift, whilst still keeping some value on the high value castles. Also from examining the averages the 7,8 castles are over valued compared to the 9,10's suggesting a strategy strong on these will do well. Also this means that if both of these are won only an additional nine points need to be picked up elsewhere.

Finally the minimum should always be 2 as it beats both zero and the cheap guess which beats 0. Except for one because I believe that 2 soliders will have a more effective return elsewhere"
0,0,0,4,0,6,0,34,0,36,Gematria
0,2,2,4,7,15,15,25,3,27,The best defense is a good offense.
0,1,11,3,2,22,2,2,29,28,Win enough castles to get to 28. Put enough in non target castles to pickup if unmatched.
1,2,4,7,13,12,15,3,22,21,In consulted my 9 month old and this is what he suggested after simulation with his toys.
1,3,5,0,0,14,19,2,24,32,"To avoid overvaluing castles 4 and 5, I chose a strategy that cedes 4, 5, and the hotly contested 8. 28 points are needed to win, and if I win every castle I am invested in I will come ahead with 38. This allows me to lose even my most valuable castle and still win. "
1,1,3,6,12,13,18,31,2,13,"Based on past strategies I distributed my troops closer to the middle, but I also went a little hard for number 10."
5,3,9,2,18,3,0,0,29,31,"It's a race to 28!  I broke down the data from the last two editions, determined WITTW for each castle at 90-95% level, and targeted castles with better value per soldier-required. 7&8 are bloodbaths - I'm staying away."
3,3,5,6,8,14,15,16,18,12,Put a premium on the higher point castles except for the highest one.
1,3,5,6,8,12,19,19,20,7,"It's still important to win the big-point castles; if you can win 3 of 7,8,9,10 you only need one of the smaller castles. I suspect there will be correction away from the 10-point castle, but not so big that you can slip in with a 3-man force."
100,0,0,0,0,0,0,0,0,0,"I'm a warlord, yes, but all I really care about is myself. . . and I want a castle! If anyone stands in my way they will be sorry."
1,1,2,3,5,13,8,21,13,33,"Focus on castles 10 and 8 based on the prior results, distribute the remaining castles using a fibonacci distribution but flip 13 to castle 6 to avoid focusing on adjacent castles. "
0,7,10,13,3,4,5,5,30,23,"This was not an elegant method, but I figure there's 55 points available. So I need to try and win 28 to win. So if you look at troops deployed per point of castle, the smallest way to get to 28 is to win the 10, 9, 2, 3, and 4 castles which had on average just 42.5 troops deployed to them. I can take the average number of troops deployed, double it, and then place 5 troops each at the 8, 7, and 6 castles which should win one or more of them if my opponent is similarly taking my strategy. Personally, I don't like the idea of giving up the 5 point castle without any troops, so instead I'm actually going to pull one troop from 6 and 2 from castle 4 (which still has 13, good for 5.5 over its average). "
0,0,0,12,0,0,18,30,40,0,28 is the minimum number of points to win. I sent the least number to castle 4 because I anticipated that it would not need to be taken with higher numbers in most scenarios.
0,3,5,0,10,16,25,21,20,0,I just picked ones I thought would win
7,2,2,11,0,6,24,5,33,10,random & fudging & top loading
0,0,7,3,5,2,16,17,28,22,hope
1,1,1,8,8,16,16,22,22,5,"I think that castle 10 will be overvalued, and castles 1 to 3 will be overvalued. If I can win 9,8,7, and 6 without ties then I will win every battle."
0,0,0,10,10,12,14,16,18,20,"I am anticipating others wasting troops on the low value targets, which I will abandon.  I assigned troops to each other site based on their value alone, anticipating the others at this point would overthink and leave the high value targets undefended(but in an unpredictable way)"
2,4,6,7,9,11,13,14,16,18,"I figure each soldier at .55 points and distributed in a way that most approaches that mean. It is an exploitable strategy, but I am expecting more people to try to exploit gambits than exploiting the obvious answer."
2,3,3,6,19,15,19,22,11,0,Too lazy to write code. Don't underestimate scouts. Gain max troops from (almost) abandoning Castle 10. Fight hard for undervalued castles.
0,0,3,1,12,17,2,31,2,32,"Well, the first time the winners targeted 7 and 8, and the second time the winners targeted 9 and 10.  So I'm going to target 8 and 10 - as long as I win those and break even on 1 through 6, I should beat the copy cats from last time, and anyone who hopes to beat the copycats by one-upping them on key castles.  In order to break even or better on 1 through 6, I'm targeting 5 and 6.  After that, I've got 8 armies left to split among the remaining castles, in case I lose some of the others.  I ignore 1 and 2, which aren't worth much, in favor of taking advantage of those who leave some higher-value castles empty or close to empty.

I also made sure that my solution beats most typical solutions (i.e. even splits, or assigning armies proportional to value), as well as most of the winner's solutions (although admittedly Jim Skloda's submission from the first time counters mine pretty perfectly).  I also think it's worth going for numbers that are 1 or 2 mod 5, since many people will submit nice round numbers, as proven by the winning submissions from the previous contests."
1,1,1,1,1,1,50,25,12,7,Inverse of 7 down strategy
2,2,2,12,3,3,26,3,26,21,This is left as an exercise for the reader.
1,1,3,6,12,17,16,18,23,3,
1,5,1,1,17,23,24,25,1,2,"2,5,6,7,8 for the win"
1,1,2,6,0,0,27,30,33,0,
0,1,2,16,21,2,3,1,32,22,"This is almost an exact replica from the dataset that the winner submitted last time, except one troop moving from Castle 6 to Castle 7. It won 84% of it's games against the database, plus over 95% of the games against the partial optimal database that my father and I created."
1,9,9,8,1,7,2,6,3,54,Because I am The Warlord!
0,0,1,1,22,24,1,4,25,22,"I wrote a half-baked genetic algorithm that evaluated strategies against random strategies, entries from the previous contests, and the top strategies from the previous generation, and then chose the strategy that most often received the highest fitness of its generation."
10,0,0,0,0,0,0,25,37,28,To win just over 50% of the points with the least number of castles by deploying enough troops to four castles to win 28/55 points and abandoning the other six
1,6,9,12,15,2,2,2,24,27,"Targeted ones that were worth the most points per average soldier assigned in previous rounds (2-5, 9-10)."
1,3,3,4,4,14,12,19,24,16,"You have to win the high value castles to win it all, but should still defend the low level ones as well."
1,2,8,1,5,5,14,19,8,37,"Not having much time to figure out what to do this time, I decided to play heavy for 10, and most likely try to pick up a victory on the back of 10-8-7-3, but also have a little bit of contesting other places in case I could get some very cheap points. Somehow this seems wrong, especially from what I remember when I worked out what to do last time, but oh well."
0,0,0,5,12,16,18,24,25,0,The top one and bottom 3 are simply not worth the manpower.
3,3,3,5,16,20,6,19,7,18,"roses are red, violets are blue. I needed a number, so I picked you"
1,1,11,14,18,22,1,1,1,30,"Targeted 28 pts via Castles 10, 6, 5, 4, 3"
2,2,5,5,5,5,20,24,6,26,"Decided to abandon Castle 9 with the aim to win the battles for Castles 7, 8 and 10. With a possible 55 points on the board, winning a guaranteed 25 and hoping to steal one more castle of at least 3 points should give me the win in most matchups"
0,0,11,11,1,20,22,34,1,0,"Trying to win the lowest number of castles that reach 28 points, with maximum force at higher numbered castles where more enemy attacks can be expected.  We hope to take away castle 8 from anyone who is focusing on the top castles, and win some cheaply.   "
1,1,5,6,7,5,5,31,5,32,"In Game 1, winning players chose 6,7,8.  In Game 2, they shifted to 9 and 10.  I'm expecting this time they will shift again, especially leaving the highest castles of the first two rounds vulnerable.  "
0,0,0,0,0,0,10,20,30,40,"Higher value=more soldiers, keep it simple"
6,8,11,14,17,20,6,6,6,6,A slightly altered version of my 'joke' entry.  Definitely no 'evolved' entry coming like in previous battles.
1,1,13,1,1,23,2,3,26,29,"Thought the 10,9,5,4 strategy might be overused because of success last time so went with 10,9,6,3"
1,1,1,9,22,24,24,6,6,6,"I tried to guess what would beat the people who tried to guess how to beat the last winning strategy. 1 up the people who tried to 1 up the low number of soldiers for the high valued towers. Assume I win one one of those which means I can lose towers 1, 2, 3 and sometimes 4 depending on which high value tower I won. "
1,2,3,2,22,4,3,3,34,25,"Dominate the last winner, then dominate that."
2,2,2,2,2,20,24,24,20,2,I wanted to beat anyone trying to be crafty sending just one person to each castle while beating anyone who didn't commit to the higher valued castles. I gave up on castle 10 thinking some players will just send all of them to 10 in some circumstances.
0,4,1,3,19,10,12,7,12,32,"I ran a genetic algorithm starting from the best solutions from Riddler Nation Battle Royale round 2, and testing against both round 1 and 2 deployments.  The one I submitted is just the deployment with the most wins after a bunch of iterations."
1,1,2,16,21,3,2,1,32,21,simulations
1,1,1,1,1,20,25,30,1,19,Trying to pick the gaps in previously winning deployments.
0,0,5,5,5,10,15,15,15,31,
0,0,0,2,20,18,2,24,32,2,"Since the previous contest winners all focused on a group of castles totalling 28 points, I somewhat randomly chose 5, 6, 8, 9 and put 3 troops per point value in each of these.  That left me 16 troops.  I decided to minimally defend castle 4, 7, and 10 with two troops each and then reinforced two of my targeted castles with five more troops each.  "
2,3,5,4,11,13,16,6,6,34,I went with a strategy designed to beat the best strategies from the first two rounds and the average of the previous games. I didn't want to think harder than that.
10,1,1,1,1,1,1,28,28,28,
0,1,2,6,15,10,27,32,4,3,"I was willing to give up castles 9 and 10 and lose those by large margins, while still winning those slightly against players who completely abandoned them. Instead, I focused on the other large numbers (5, 6, 7, 8)."
1,1,15,20,20,20,20,1,1,1,"I will assume that castles 8 - 10 will be heavily fought over. I will assume loss in each of these. Although, if a person decides not to send anyone to a castle I can still win that caste. I did the same with Castles 1 & 2 bc they are not worth enough. I then spread my forces evenly across the middle. "
0,0,10,0,0,0,10,20,25,35,"The focus is on on reducing the battlefield down to enough castles to get 28 victory points, and then identifying the set of castles that make up 28 points that past players have shown the least interest in competing for."
2,3,3,6,6,10,10,20,20,20,"diversified deployment with more troops sent to higher castles, placing slightly higher relative value on even numbered castles."
0,1,10,0,2,1,20,29,6,31,"try to win 10 8 7 3, then some random backups"
1,1,3,3,3,17,17,3,20,32,"target 6,7,9 and 10 while still picking up pts from 0's from others"
0,0,0,1,17,23,28,3,4,24,"Castle 8 and 9 are highly contested, so you have to put in a lot of troops to gain a high probability of winning them.  However, if your strategy is 9-10 heavy, 8 is weak for you and I might win or tie with a few there; if your strategy is more focused on 8-10 or lower values, I might snag a tie or win with a couple troops in 9.  Overall, the winning strategy is 5-6-7-10.  If I lose 10, I hope to win 8 or 9, and tie or win a few of the lower ones.  I will definitely lose games, but the hope is that I can win against a bunch of strategies.  For instance, this beats about half of last years' winners."
3,0,0,0,0,0,0,31,33,33,all or nothing
2,3,4,10,2,24,20,2,3,30,"I think most people will cycle back to strategy 1 but I think one could use that to take many 10's back.  Otherwise, concentrating on the middle again - but not contesting the highest contested castles. "
2,2,6,3,3,21,21,18,3,21,I am mixing a few low-effort and high effort attacks with a medium effort thrown in to test low-level dedication.
1,1,2,4,6,9,13,17,21,26,"I used a sum of squares distribution, rounded, with a minimum of one troop per castle."
2,2,8,12,2,21,23,26,2,2,"absolutely no reason whatsoever. If I somehow win, I want the word ""flapjack"" somewhere in the post."
2,2,2,2,2,10,14,16,24,26,"Well it's kind of arbitrary.  But the first 5 castles only give 15 points while the next 5 give 40.  So I figured I would largely abandon the first 5, putting 2 on each because putting one seemed wrong.

Then looking at the previous answers it looked like you could do fairly well against a good mix of opponents by fighting particularly hard for 9 and 10 and fairly hard for 6, 7, and 8.  The 7 and 8 aren't 15 and the 9 and 10 aren't 25 because I figured a lot of people might use those nice round numbers."
0,8,6,8,13,1,19,11,2,32,"Ran a genetic algorithm simulation and this was the winning strategy. The best strategy depends on the other strategies entered, so it is within the space of possible, winners, but probably won't win."
