Castle 1,Castle 2,Castle 3,Castle 4,Castle 5,Castle 6,Castle 7,Castle 8,Castle 9,Castle 10,Why did you choose your troop deployment?
6,7,10,13,16,20,28,0,0,0,I need 28 points.  I'm going to take a high risk strategy of only trying win the 7 least valuable castles.  And I'm going to make sure I have more troops at everyone of those than our last genius military strategist.
2,2,2,7,7,13,16,16,17,18,Because I'm the best there is. Plain and Simple. I wake up every morning and I piss excellence.
9,21,10,3,1,10,13,16,8,9,Random Number Generator
1,2,2,12,14,22,28,11,3,4,"I missed my chance to submit an answer in round 1, so this distribution is similar to what I would have submitted, with some minor adjustments based on the posted results. I focus on castles 4 through 8 because capturing them yields 28 points (a majority) and I assume many entries will focus on castles 9 and 10. Based on how hotly contested castle 8 was in round 1, I've shifted soldiers away from it and toward castles 4-7, 9, and 10. I've left a respectable force on castle 8 to counter strategies that leave it mostly empty, though. I've also shifted soldiers from castles 1-3 to the center, though I've left some stragglers to capture easy targets."
4,6,8,8,7,9,24,25,4,5,1/3 of my soldiers for Castles 1-5 and 2/3 of my soldiers for Castles 6-10
1,1,3,3,3,21,25,4,4,35,To get the castles 10/7/6 and maybe pick up a random other castle to round things out. And to defeat Cyrus. Down with tyranny
0,1,11,12,2,17,23,28,3,3,Win 5 castles worth 28 vp and make token bids for un-contested castles. Seems to be a local maximum against published strategies.
1,3,4,7,9,11,13,15,17,20,"Roughly the percentage of total points which each castle was worth, with some fudging to make the numbers round."
0,0,0,0,10,20,15,15,20,20,No attempt at low numbers
1,1,1,1,1,19,22,25,28,1,"Castles 6-9 have the same total point value as 1-5 and 10. I split my troops between those four based on their relative point value. I sent 1 to each of the others just in case my opponent chooses to send no troops to those castles. This way, I always tie or win if my opponent neglects one of the lower point castles."
0,5,7,12,12,1,25,31,3,4,I believe it was one of the best possible combinations for previous battle; it may not work if others change their tactics substantially.
0,5,7,12,12,1,25,31,3,4,This seems to maximize the number of wins with data from Round 1
2,4,5,7,9,11,12,15,17,18,"I based my deployment off of the percentage that each castle made up the total number of points. For example, the first castle is worth 1 point, out of a total of 55 points. 1/55 = .018 -> 1.8% This rounds to 2 troops, so I found the percentages for all castles, rounded, made sure they added to 100, and submitted them."
1,7,2,11,2,21,21,2,31,2,"If I win 9-7-6-4-2 and opponent wins 10-8-5-3-1, I win, but I could also be in trouble if I rely just on those because if I lose one I lose everything, so I will put two soldiers in each other castle just in case someone has a similar strategy as me."
1,3,4,6,10,12,14,16,16,18,"n*(100/55) is the most efficient pointer per soldier, and you can see there's number of people last game who played those values.  Since I expect more unusual strategies this time, I think overall efficiency is going to beat trying to out guess everyone with something crazy.
But I didn't go exactly the efficient route.  I slightly overweigthed 2,5-8 because winning those 5 castles beats winning the other 5.  This means I beat anyone playing exactly the efficient strategy, without being substantially inefficient myself."
4,7,11,6,8,4,20,32,4,4,"I looked at the distribution from the previous match-up and tried to make small adjustments over the winning strategy. I assumed that people will be influenced by those winning strategies, but won't copy them exactly. I also assumed that some people won't be influenced at all."
0,0,0,11,0,0,31,31,26,1,"There are 55 available points, so you only need 28 to win.  I loaded up 7, 8, and 9 to get 24 then put the rest on 4 to total 28 (as well as 1 on 10 just in case I lose 7, 8, or 9).  I also made sure to put 1 above a round number to beat anyone who put said round number.  For example, I put 31 on 7 and 8 so I beat anyone that puts 30 on either."
2,4,5,7,9,11,13,15,16,18,Value of points
23,15,14,9,8,6,6,7,6,6,Tried to pick sweet spots from previous distribution without overspending
2,4,5,7,9,11,13,15,16,18,It's Math Magic!
2,3,3,3,2,2,2,25,28,30,"I focused on the top 3 castles, expecting most of the opponents to battle it out for the middle. And then tried to make a small land-grab for the smallest castles. Basically, a Barbell approach."
2,2,3,7,16,3,28,32,3,4,Placed a minimum of two soldiers at each castle.  Allocated balance to maximize score against entries from round 1 data.
2,2,6,5,11,22,23,21,3,5,Based on the frequency of soldiers deployed for each castle in the past round. Simply wanted to beat more than 600 players for each castle.
25,0,0,0,0,0,0,30,25,20,"Last time I put a TON of thougth into it. But so did everyone, leading a lot of people to come up with clever strategies and many people not bothering to fight very hard for the highest value castles.
So this time I flipped that on it's head. Nice and simple. Go for the highest value castles (and castle 1) so that my point total, if I win them all, is 28, the minimum necessary to win."
1,1,2,5,6,6,4,20,25,30,because theres more pts in 7-10
1,4,5,9,15,15,20,20,1,10,Focusing in the middle
3,3,4,4,13,16,19,22,5,5,Gerrymandering + Expected value
0,0,0,10,0,0,0,30,30,30,"Have to win 28 VP, so go all in on the top 3 and then go for #4 as a random guess."
0,3,3,1,4,6,19,17,21,26,The strategy is to be correct.. and to be correct more than your enemies... and for 538 to give me a shout out as having won more than 95% of the matchups. BOOM BABY!
1,1,1,1,1,15,20,15,25,20,Looking at the previous year's deployments I realized that people did not go all in on the higher level one. My plan is to hopefully win 3 out of the top 5 and then hope that i get a few points from the bottom 5.
2,3,6,3,15,15,25,23,4,4,"I looked at the data graph and aimed for the second local maxima for 5,6,7, and 8. All others were min-maxed to offer the highest return for troops spent."
2,2,2,3,3,3,17,20,23,25,Random but contesting all castles with more at the higher castles
0,0,12,13,0,23,25,27,0,0,maximizing points
1,4,5,7,9,11,13,16,16,18,Estimated Pts per Soldier ratio
1,3,5,7,9,11,13,15,17,19,"Military secrets, that information is classified"
1,3,5,7,9,11,13,15,17,19,Tom Hazlett
1,3,5,7,9,11,13,15,17,19,Linear
1,3,5,7,9,11,13,15,17,19,"Roughly, troop percentage per castle ~= castle value as percentage of total points."
1,3,5,7,9,11,13,15,17,19,Proportional to possible points.
1,3,5,7,9,11,13,15,17,19,(2* number of points the castle is worth) - 1
0,0,0,7,11,21,22,31,4,4,tested configurations against previous submissions data set
0,1,3,20,25,30,4,4,4,5,Hoping for cheap wins on high-value castles vs low-allocations from opponents.
0,0,4,4,4,4,4,36,40,4,Targeted two wins and picked the rest to counter other targeted strategies.
2,3,4,7,11,11,18,21,18,5,"Looking at the averages, medians of the original dataset, I figured this would beat those who looked at the data set and try to beat the averages and medians. I think studies have shown most people don't go more than 2 steps out? So this is my two step out answer."
0,17,11,17,8,28,3,7,5,4,Random solution meant to help my initial submission.
0,0,2,8,10,12,14,16,18,20,The most troops going to the largest point value castles without wasting so many that there wouldn't be troops for the mid-point value castles
2,3,4,2,2,4,25,26,27,5,"Out of 55 total points, I figured that fortifying castles 7, 8, and 9, which would (hopefully) be less defended than castle 10, I would start off with a solid 24 points. Then, needing only 4 more points to win, I placed the remaining 22 soldiers hoping to get those points through either splits, or wins on castles that weren't heavily fortified by the enemy. I also didn't place a single soldier at any one castle because I figured that people would place only one at some, and i would get a narrow win in those locations."
1,3,5,7,9,10,12,14,19,20,analysis
0,4,7,9,10,0,0,0,30,40,High risk- high reward. Gotta lock in those big points then have enough of a chance to win the smaller castles to move past the 50% of available points needed to win.
4,4,4,1,16,11,21,2,2,35,Beats virtually any strategy? Maybe no.
2,4,6,3,10,10,3,18,19,20,"I focused on a capturing few set of casles that would put me over 28 points, with a few spread out in case my enemies were more concentrated than I, and tried to selected castles I thought would have been undervalued or avoided."
0,5,6,9,15,1,26,31,4,3,"Downloaded GitHub data from battle #1, ignored plans that were ""clear losers"" (couldn't score 28 points, didn't use all 100 troops, etc.), and optimized over the remaining 1313 plans.  This deployment scored 1176 out of 1313 (1169 Wins, 14 Ties, 130 Losses).  Can't say this is the best vs. those 1313, could be a local maximum rather than a global, just the best I could come up with."
4,6,9,11,14,17,30,5,2,2,"Focusing on winning the bottom 7, with a few troops on the top 3 to beat people with a similar strategy"
7,0,0,5,0,15,24,19,14,16,"Took starting point of old, using simulation against those answers to create some possible responses, then created a response to those"
1,1,3,3,3,3,22,2,31,31,"Not too much thinking involved, but you fail to concur 100% of the kingdoms to you don't try to invade."
3,2,5,12,15,11,7,23,19,3,"I looked at the winning strategy from before, a strategy designed to perform optimally against that strategy, a typical strategy based on previous data, and a random/point-weighted strategy.  I then tweaked the last strategy to perform optimally against the other 3 ( most cumulative points).  I went against my better judgement which said to just stick with the random/point-weighted approach"
3,5,2,2,15,18,22,25,4,4,"Most people are going after 28 points and leaving other castles under defended, by concentrating on a few in the high-mid tier I can snatch away a few of their key castles and then nab all the remaining under defended ones."
1,23,1,1,1,1,1,23,23,25,"I liked the idea of the 23 distribution that I saw on the Git Hub page, but since everyone was concentrating on Castle 1 as the castle that would push them up to 28, I thought since most of the plans put no emphasis on Castle 2, I would go for Castle 2!"
1,2,2,7,10,12,14,16,17,19,Tweak of Ceiling[100*n/55]
1,2,3,4,10,12,14,16,18,20,I doubled the number of points of castles 5-10 and sent that number of troops. For castles 1-4 I sent the corresponding number of troops.
3,3,3,13,18,3,23,3,28,3,"This strategy did well against a sampling of the last tournament's entries.  Usually gets to 25 via 4+5+7+9, and usually wins a sufficient combination of 1, 2, and 3 to get to 28.  If the strategy fails to do that, there's a good chance the opponent is under-represented in slots 6, 8, or 10, and can then be beaten there to compensate for surprise losses."
1,2,1,1,1,17,21,27,28,1,"I decided to just give up in 10, figuring everyone else would send a tin of resources there. I allocated to the next highest ones in descending order. I popped a few into 2 just to try to steal those."
1,4,7,10,13,2,26,30,3,4,"Basically the winner of the last game, a bit modified"
0,0,0,6,8,11,16,16,16,27,"I was able to distribute most troops to the castle that carry the highest percentages of the total points. By sacrificing the bottom three castles, I am trying to give myself a greater chance at winning the top castle, which I consider a swing ""castle"". As well, I still contribute points above the average amount for castles 4, 5, and 6 because they are worth 27% of the total points, and might swing battles for those who put all the soldiers in the top 4 castles. If I am able to split the top castle then I would be able to tie those matches."
5,5,8,7,10,3,23,30,5,4,"Similar to the winning strategy from last time, but a bit more effort on the highest two castles."
2,7,9,11,2,2,27,32,4,4,"I aimed to dominate the previous winning strategies from Round 1.  Minimum of 2 troops to any castle.  4 troops to castles 9 & 10 to defeat anyone sending 3 or less.  Focus on castles 7 & 8.  Minimal (2 troops) to castles 5 & 6.  Decreasing troops to castles 4, 3, 2, and 1.  Downside to this strategy is that it will lose if I lose castles 5, 6, 9, and 10."
0,1,1,2,2,2,20,23,24,25,"So I figured a lot of people won't do any analysis and will just play this as if it was the first time. Some people will do analysis and just try to beat the previous winning strategy. Others will take the full set of data and try to come up with something that will win the most matches given the previous round. Yet others might do an even deeper analysis going from there and try to reach some sort of Nash equilibrium based on everyone making the best decisions. But I feel like all of that might be overthinking it. Sort of as if we played rock-paper-scissors: if in the first round it turned out most people threw rock, then analysts might say ""you should throw paper to beat the typical throw!"" or ""you should throw scissors to beat the supposed winning strategy!"" But in reality it will just end up being random anyway. So I just went with a reasonable general strategy of focusing most armies on the higher-value castles, and leaving enough troops for tie-breakers on the lower ones."
1,0,5,7,9,11,13,15,20,19,"Proportional, except forfeit 2 and go for 9."
1,5,7,10,12,2,26,30,3,4,Optimized based off all intelligence at my disposal. #DFTBA
1,2,3,5,8,13,21,21,21,5,"Assuming a Castle 0 my first 7 Castles employ the Fibonacci defense. Castles 7,8 and 9 use the standard Blackjack defense and the remaining 5 troops hope the distribution curve has moved high enough to make them useless."
2,3,6,9,13,6,24,29,4,4,Beat the noobs.
0,0,0,12,3,0,19,33,33,0,Need 28 points- overwhelm 4 castles to achieve 28 points
0,0,0,0,0,20,20,20,20,20,"Try to grab the first 6 castles, I will loose to the ones who will try to get the first four, but take a lot of other armies."
2,7,10,12,12,25,1,25,3,3,"I wanted to build a coalition of castles that would give me a win versus the averages. I chose 8, 6, 5, 4, 3 & 2 which would give me a winning 28 points versus an average deployment. Then I chose to put a small but tangible number of troops at the other castles so that I could pick off wins against people who sent 0-2 troops to the remaining castles. Hopefully if someone stacked a castle and beat one in my firewall they had a 1 in there that I can pick off."
2,2,2,2,2,2,2,26,28,32,I thought I would win
0,0,2,2,2,17,15,18,22,22,"I am attempting to place a balanced attack against the high castles, but sacrificing the low castles with increased weight to the two highest castles"
1,3,3,1,1,1,0,30,30,30,I figured I'd set myself up with a pretty good chance to win the top three castles. That puts me one point away from victory. If I'm lucky my opponent will have left some other castle undefended.
0,0,0,0,0,20,20,25,35,0,so I can win
11,11,19,19,20,5,4,1,5,5,We'll see?
1,2,6,6,12,13,31,21,4,4,Looking for dropoff points: https://github.com/nabraham/538-riddler/tree/master/2017.05.19_classic_battle
1,1,1,1,1,5,15,25,25,25,Best Placement
0,0,1,4,11,21,26,21,11,4,"It's a normal distribution centered around castle 7 based on last round's battle for Riddler Nation, arbitrarily spread ~5 to hedge my bets"
0,0,0,0,0,0,20,23,27,30,because no-one did it last time and I am curious if people will repeat that
1,1,1,1,1,18,19,19,19,20,"Last time, a ridiculous number of people split their troops evenly among the ten castles. Beating that strategy should earn a bunch of points in the head-to-head matchups."
5,7,9,11,15,21,25,2,2,3,"I analyzed the previous submissions and looked for patterns, then built a tool that let me try different combinations. I noticed that you usually needed to be able to 'pick' one or two castles from other leading submissions. This variant, 'pick'ing castles 6 and 7, had the best win total against the previous generation. While it loses to the ""classic"" solutions of 10s across the board and maxing 1/8/9/10, because of how obvious those solutions are, nobody actually ever chooses them."
0,1,2,3,4,13,14,15,16,32,Focus Heavily on Bigger Point Values. Less on 1-4
2,4,7,11,14,16,19,1,25,1,"Looking at the winning strategy, it appears that ignoring castles 9 and 10 largely paid off with a strong indication that 7 and 8 were good bets. Taking this a a level one strategy, I move to level 2 assuming that good players notice this. From there, I do some math and realize that dividing my forces reasonably among 8 castles is likely to beat both players who spread evenly and some players who bulk up on the higher value castles. An evenly spread player loses to me on all but castles 8 and 10, and a player who aims for the top loses even if they beat me in castles 8, 9, and 10. Aiming for castle 9 instead of 8 in this way makes the split with the 8-9-10 player 28/27 and also seems like the kind of twist needed to take this strategy to at least level 2, which may be as high as this rationally goes before it gets silly."
3,21,17,10,10,10,8,8,8,5,Whatevs
0,5,8,10,13,1,26,31,3,3,A: It beats the previous winning strategy (which a lot of people are bound to try). B: It beats all possible 1 move changes from the previous winning strategy (which naively I suspect may be the most common strategy?) C: It beats all possible 2 move changes from the previous winning strategy (which I'm sure a good chunk of people are also bound to try) D: The previous winning strategy was obviously a good starting point for beating strategies created without prior information (which for sure a whole bunch of people are bound to try) E: Anything more complicated than this would require actual thought and/or effort.
2,4,6,9,13,2,27,31,3,3,"Ran a simulation against first round results and randomly generated plans, tweaking the allocation by hand."
0,3,5,5,11,14,2,26,32,2,"Using the basic strategy of the winners from last time, but shifting towards higher value castles, hoping that people will compete for them less once they see the data."
1,2,3,4,5,20,25,32,5,3,"Tried to beat the previous winner, hoping to luck out otherwise."
2,3,2,2,3,22,27,31,4,4,It would have won last time!
3,17,3,17,3,17,3,17,3,17,"Always have at least one in a castle, but then try to win at least half the battles."
0,0,0,0,0,18,19,20,21,22,My brain is like a big bowl of soup: there's no real structure or purpose anywhere.
1,6,8,10,12,1,26,30,2,4,"I used Excel solver to find the winningest combination over the last battle's data, with last round's winner as the initial guess. Improved the winning percentage by about 4%. Figured it couldn't be too awful in the second round."
0,0,1,4,10,13,15,17,19,21,"Like evenish (2n-1) deployment, but heavier on top"
2,4,7,9,12,2,27,31,3,3,Selected for arrangement that would win the most total points (not necessarily wins) against the 1300 strategies from the first round (assuming people will not change too much)
2,4,7,9,12,2,27,31,3,3,"Looking at round 1 winner, just increased 1 troop to castles 6-10 and reduced 1 troop to castles 1-5.  I hope the small trade off may pay out significantly."
2,2,6,2,10,18,26,26,4,4,"Last time I got really close to winning, so I'm going to switch it up a little bit and stick with the same strategy. Trying to win all the ones people throw away and then if people spread out too much trey and beat them too."
1,3,7,11,16,16,16,11,18,1,"Modified my previous submission, which would have fared quite well against the top-performers. But because I think a lot of people will change their strategy to compete against the last version's winners, I have zigged to their zag."
2,4,7,10,13,0,26,30,3,4,Minor tweaks to the previous winning strategy
0,3,5,17,17,17,17,17,5,2,Almost random ;-)
12,5,9,13,16,7,15,9,13,0,Because you asked me to.
0,0,1,16,20,20,18,19,3,3,Used a genetic algorithm to optimized based on previous reader responses (http://htmlpreview.github.io/?https://github.com/kloppen/riddler-castles/blob/master/solution.nb.html)
1,1,1,2,2,14,23,23,30,3,"To start off, it appears that for every castle, 30% of people did not send any troops there, so it makes sense to send a single troop to every castle. 
Secondly, if we win castles 9, 8, 7, and 6, then that's a total of 30 of the 55 points, so if I send a disproportionate amount of troops to those places and win those, there isn't enough points to overcome that. So after sending a base one to each, I divided the 90/4 and determined that I should send 22 more troops to each of the four castles.
Then I reasoned that Castle 6 was likely not going to as contested as the other three, so I took nine away from there and gave 7 to Castle 9 to make an even thirty. That gave me four more troops (two from the 6-9 distribution and two from the fact that 4 doesn't go into 90 cleanly). I figured I might as well give two of those to Castle 10 since almost half of everybody sent either 0, 1, or 2 troops and that's ten free points. The other troops I gave to castles 4 and 5 since if I somehow lose Castle 6 I can make up the points by winning either 4 or 5 if they employed the same basic strategy as I did and dished out one troop to each location"
0,1,1,2,11,13,15,17,19,21,copied sharon
2,2,2,2,13,13,27,31,4,4,Try to work well against previous battle plans and beat previous winning plan.
2,6,1,2,13,17,22,30,4,3,"In needing to get to 28 points, I figured I could largely ignore the top two targets, and focus heavily on 8,7,6,5 and 2, which gets to 28, and deploy some remaining troops to hedge on other targets in case they are ignored by players more heavily invested with the same strategy."
0,0,0,10,0,0,30,30,30,0,Get 28
2,2,2,5,12,21,22,26,4,4,Increase the 9 and 10 to capture the higher percentage and increase castle 6 at the expense of lower numbers
4,2,6,11,12,2,26,31,2,4,Attempted a numeric approximation of a linear optimization based on the historic cumulative frequency distribution. Then performed a Monte Carlo simulation by changing the cumulative frequency distribution to see if there were any improvements.
2,3,3,3,3,21,21,21,21,2,"I figure for castles one to five, some people might put just one on to cover those who have none, but other than that don't care. So two beats them. But then people might think that and put two so I put three. Some people might also put 20 each on 6 to 10 to maximize points. So I put 21 on to beat them for 6-9 and one on 10, conceding it. I figure more people will concede one of the lower ones than 10 if they're doing the same thing.  So I should win a lot of 6-9, some 1-5, and very few 10. But hopefully what I win is enough. 
And then I swapped one on 1 for one on 10 just so I could beat people who tried the same strategy but not much else. 
Disregard my previous submission, I added up wrong."
2,2,3,2,3,22,27,32,3,4,Optimal with the given opponents.
2,7,2,2,12,15,21,33,3,3,version 2
2,2,3,3,3,22,27,31,3,4,"Nothing fancy. This is the hypothetical troop placement with the highest margin of victory over the first round data (an average of 14.55 more points than my opponent). 
It's not the winningest hypothetical from last round, however. (That was 0,5,7,12,12,1,25,31,3,4, with a MOV of 11.83.)"
2,2,3,3,3,22,27,31,3,4,"I used integer programming to maximize points against last year's submissions. It's not exactly the same as maximizing individual wins but it is a good proxy for battling against everyone. I ignored the ties and counted them as losses, which is a pessimistic approach and ties will bring even more points than I accounted for, hopefully. Got a total of 47058 points. IP is submitted here: http://imgur.com/a/6tHHI"
1,3,6,8,16,2,27,31,3,3,"I just varied the strategy of last week's winner, raising the number of troops at the more valuable castles and lowering it at the less valuable ones."
0,1,9,1,16,20,21,27,3,2,"Mostly sacrifice 1, 2, 9, and 10 to focus on getting to at least 28 points using the middle numbers."
0,0,0,0,0,0,20,20,30,30,Big Baller Brand only goes for Big Points ( I know it's a terrible strategy... just work with me on this one...)
3,3,6,10,12,2,27,31,3,3,"Starting with the previous winner's deployment, I looked at the graph provided and would take a troop from a castle where the % for the next number down wasn't too much higher than the % for the current number, and moved it to a castle where the next number had a large % compared to the current number. ex: Moved one troop from Castel 5 to Castle 10. Then I continued until I found a number of these deployments, and ran these deployments against each other. I chose the deployment that won against most of the fights against the original submissions as well as the fights against the set of modified-winner deployments."
4,4,4,4,4,18,26,28,4,4,"Old answers seem to suggest people leave some gaps in the deployment, hopefully I'll pick those up and be competitive in the middle."
1,2,5,6,3,21,27,27,5,3,Similar to my original strategy but slightly refined based on data from first simulation. Trying to get a majority of the middle value castles and steal a few low and high value ones.
4,6,9,11,14,2,17,31,3,3,I tried to barely beat the prior winner in as many places as possible.
1,5,8,10,13,1,26,30,3,3,"I took last time's winner, and moved 2 troops out of Castle #1 and into Castles #9 & #10, thus ensuring I beat last time's winner. I figure most people will either just copy the previous winner, or replay their first, losing strategy."
3,4,5,7,10,15,3,25,25,3,First try. Will think a bit more over the weekend but I am curious whether my snap guess is better or my actual thinking.
1,1,9,14,1,19,24,29,1,1,"If I win 3,4,6,7,8, it would be 28 which is over half. I guessed it would be easier (solder deployed vs likelihood of winning) to win lower numbers. I added 1 per castle to ensure they sent troops in order to win points."
1,1,1,2,10,12,24,29,1,19,trying to win ....
1,2,3,4,10,12,17,31,17,3,Tried to find the point values with the most marginal value based on the previous results.
1,2,3,4,10,12,17,31,17,3,Tried to find the point values with the most marginal value based on the previous results.
1,2,3,4,10,12,17,31,17,3,Tried to find the point values with the most marginal value based on the previous results.
0,0,0,0,10,18,21,24,27,0,Forget the 10th and focus on 9 and below.
3,4,5,6,11,16,0,25,30,0,I tried to barely beat the prior winner in as many places as possible.
0,0,0,0,0,40,10,10,30,10,"6 = 3 + 2 + 1, so all shares go to that #. 9 = 5 +4, so same treatment for those. Then, the rest are just allocated as normal. Then as long as I win 2 of the 3 remaining battles of 7, 8, and 10, I would win. Bit of an oversimplification, but hey who knows..."
1,7,0,0,12,16,29,32,1,2,"You need 28 points.  I expect most people to load up on castles 10 and 9, and then try to make up the rest on the lower value castles.  The middle castles are likely to be the softest targets.  I sent some troops to 10 and 9 in case someone else uses a similar strategy and does not go after either of those."
0,0,0,0,15,15,15,25,30,0,"You need 23 points to win, and that means if we exclude ties, I need at least 3 castles. I assumed smaller castles would have fewer troops, and the smallest sequence that wins is 9-8-7. Because I would immediately lose if I were unable to secure any of the three, I elected to spread the troops over 5 and 6 too."
1,1,6,11,11,11,26,26,4,3,Just a small variation on the winning strategy from last time... lame I know.
1,1,10,10,9,18,6,16,27,2,Took random number multiplied by points for each castle to determine the distribution.  Randomness mixed with a little common sense (you have to win some of the big numbers to win).
2,3,3,7,10,14,18,21,18,4,One more than median of original data set
2,4,6,8,11,13,15,17,20,4,"Keeping it simple! I assumed others would either overload high numbers or weight with 10 castles accordingly. I weighted for 9 castles and rounded all numbers down, then gave the leftovers to castle #10."
6,8,11,14,17,20,24,0,0,0,Take all the low value castles and gain 28 VPs
1,1,1,2,2,3,5,10,35,40,I wanted castles 9 and 10 (:
7,7,15,15,15,16,16,3,3,3,Trying to win all the middle areas with everyone else going for the high value ones
3,4,5,11,19,25,26,1,3,3,Varying the best winning strategies of last time to find an optimal solution
5,7,10,2,16,23,2,2,30,3,I tried to come up with a distribution that would challenge for 28 points against both the average try and the winning strategies from the previous battle.
0,0,0,5,12,13,16,22,32,0,"Maximize points.  Assumes overload on Castle 10, but maximize down the ladder"
2,3,3,3,3,12,14,26,31,3,The idea here is two fold. Best strategy is to think one step ahead. Most people are going to look at how many 1's there were and put 2's at castles. This will beat them. The second is most people overload castle 10. In a more balanced strategy we will never beat them so we relinquish castle 10 while still giving it 3 soldiers to win against armies that completely relinquish 10. The exception is lowering castle 1 from 3 to 2 in order to give an additional soldier to 6. This defeats the 11 across strategy. Games won will either involve winning 8 and 9 or sweeping bottom castles.
3,5,7,9,11,2,26,31,3,3,Variation on the winning strategy from last time.
5,4,4,2,10,15,27,26,3,4,chenbesler@gmail.com
2,4,8,10,13,1,26,30,3,3,"Several ways to 28. Prey on unexposed extremes, make your money in the middle."
3,4,4,4,4,4,1,1,35,40,Ran an analysis on the data you provided through some rudimentary regression and decided this was the best strategy.
1,2,2,3,10,15,20,31,13,3,"Tried different strategies (even balance, top heavy, linear progression) against others w/ computer simulation that varied the losing side slightly each time until it won. Tested against some of the common strategies used in round 1 this time and this distribution was generally successful considering how people might adapt this round."
4,5,7,8,10,2,27,31,3,3,Just a small variation on the winning strategy from last time... lame I know.
2,3,3,8,18,20,20,20,3,3,"I am banking on other players placing 1 or 2 troops on Castles 1, 2, 3, 9, and 10. The low-value incremental castles will hopefully push me over the top."
0,1,10,10,14,18,20,16,10,1,I prioritized castles 3-9 distributing troops based on a combination of weighing values of each castle and the results of the previous round.
3,5,7,10,11,2,25,31,3,3,Only slightly changed from last times winner.  I did a simulation for a previous submission and it gave pretty crazy data so I want to see if a more intuitive response will do better.
5,4,25,20,3,15,10,9,5,4,Random
2,3,5,0,10,15,20,25,17,3,I wanted to win the game
0,0,1,15,15,15,25,25,2,2,"I have to win 28 points.  Token forces at 9 and 10 to defeat anyone leaving them undefended or with 1 troop.  Focused on winning 4 through 8, which gives me 30 points if I win them all."
3,4,8,9,12,2,26,31,2,3,Classic force concentration and penetration of the center as military tactics.
0,0,0,5,10,18,20,20,25,2,"Sacrificing castle ten, concentrating on castles 9 through 6. If I take them, I win."
7,8,10,15,15,20,25,0,0,0,"initially i had all bets placed on the top 4 to win 34-21 but then i realized more people will bet on the higher castles to rack up points but if i bet my points on the bottom i can win 28-27 which will gain me a victory. so thats exactly what i did, its a little riskier but it will gain the most points from the smallest castles"
2,6,2,2,15,16,20,33,2,2,"It seems to me that the point of this exercise is to maximize the number of strategies that you beat.  In looking through the data, many people leave a lot of 0s and 1s, so I have at least 2 in each.  I would like to reach 28 with a combination of 2, 5, 6, 7, 8.  But I am trying to maximize the number of ways that I can win.  I hope I submitted this on-time, I dont know when the cut off is.  Thanks!  P.S. Did the last winner really not say anything about their strategy?"
2,11,2,2,12,12,20,33,3,3,If only we had something like this in Fire Emblem.
0,0,1,11,11,16,26,31,2,2,"(2nd submission) This is identical to the strategy that got me fourth place last time. If it ain't broke, don't fix it? maybe?"
1,1,3,12,16,3,27,31,3,3,"Sacrificial lamb: intended to be very similar to my previous submission, but lose to it. Marginally increases the other strategy's winning percentage while decreasing others'. It would be awesome if this one somehow beat my previous submission."
2,2,11,13,2,25,2,37,2,4,"I observed through some Excel trial and error that winning five castles (3, 4, 6, 8, and 10) against last time's top 5 and median and tying castle 9 against the top 5 would have been enough to beat those six strategies.  More fundamentally I was trying to beat a proportional allocation on several castles while still beating a lone outpost on the remaining castles.  We'll see whether this is enough to beat this round's crop of entries!"
0,0,0,0,5,5,0,30,30,30,To win
1,2,2,7,10,20,20,30,7,1,Impulse
3,3,3,3,7,12,17,22,27,3,"Based on what I think the new nash equilibrium will be. I think a lot of 0-2 man castles will be out, so I want to pick those up, while fighting for the least contested ones in my opinion."
4,6,8,8,8,3,24,33,3,3,"Well, I had to choose something. Used 3 as a baseline for all bases, then strengthened based on point value, with the aim to take 8 and 7 for the most points and contest all lower point castles with a reasonably balanced distribution at the lower scale points."
1,11,13,14,15,16,1,27,1,1,Distributed to get 28 points
1,1,3,9,18,23,22,19,1,3,"Reviewed all previous historical data to produce a model that would win the highest % of times. From there, knowing that many would use the same approach, and likely the same (somewhat simple) tools - the excel solver, I tweaked my final answer to beat the solution I found in the first step."
1,3,6,2,3,21,26,31,3,4,"Always include at least one, when possible go over multiples of 5 (higher concentrations shown there), don't sweat 9 and 10."
4,6,9,14,18,21,25,1,1,1,Tried to win the bottom 7 castles.
3,5,9,9,12,1,27,28,2,3,"Based on the previous strategy, I tried to improve it"
2,5,8,10,13,1,26,31,2,2,Slightly adjusted plagiarism.
2,5,8,10,13,1,26,31,2,2,previous winner solution++
0,18,18,1,1,1,1,20,20,20,To get 28
4,7,11,14,18,21,25,0,0,0,"I realized that I only needed to have my troops collect 28 points in order to win.  I then just gave up on the high worth castles, and spread my points among the lower 7 weighted by the points each castle was worth.  This is a rather simple strategy, but I wanted to see how well it works."
4,4,5,7,10,12,21,31,3,3,"Determined proportional values, redistributed numbers from 9 and 10 and assumed a disproportionate amount would end up in castle 1 for people's strategies."
1,1,7,9,11,6,28,32,2,3,"Based on the winners of the last one, trying to beat them."
2,3,3,7,10,15,18,21,18,3,Beat the median for each castle
3,3,3,3,3,2,4,32,3,44,Guessed that more people would try for the 10-point castles
1,1,1,15,20,20,20,20,1,1,Focus on the middle of the range.  Not paying much attention to what people did last time.  Too much game theory going on.
0,0,0,0,18,18,20,20,24,0,Strategery
