poll_id,question_id,race_id,year,race,location,type_simple,type_detail,pollster,pollster_rating_id,polldate,samplesize,cand1_name,cand1_party,cand1_pct,cand2_name,cand2_party,cand2_pct,cand3_pct,margin_poll,electiondate,cand1_actual,cand2_actual,margin_actual,error,bias,rightcall,comment,partisan
44173,66107,7658,2016,2016_Pres-D_CA,CA,Pres-P,Pres-D,Marist College,183,5/30/2016,557,Hillary Rodham Clinton,DEM,49,Bernard Sanders,DEM,47,,2,6/7/2016,53.07,46.04,7.03,5.03,,1,,
44187,66150,7658,2016,2016_Pres-D_CA,CA,Pres-P,Pres-D,American Research Group,9,6/1/2016,400,Hillary Rodham Clinton,DEM,48,Bernard Sanders,DEM,47,,1,6/7/2016,53.07,46.04,7.03,6.03,,1,,
44186,66149,7662,2016,2016_Pres-D_NJ,NJ,Pres-P,Pres-D,American Research Group,9,6/1/2016,400,Hillary Rodham Clinton,DEM,60,Bernard Sanders,DEM,37,,23,6/7/2016,63.18,36.6,26.58,3.58,,1,,
44193,66167,7658,2016,2016_Pres-D_CA,CA,Pres-P,Pres-D,YouGov,391,6/2/2016,674,Hillary Rodham Clinton,DEM,49,Bernard Sanders,DEM,47,,2,6/7/2016,53.07,46.04,7.03,5.03,,1,,
44194,66169,7662,2016,2016_Pres-D_NJ,NJ,Pres-P,Pres-D,YouGov,391,6/2/2016,586,Hillary Rodham Clinton,DEM,61,Bernard Sanders,DEM,34,,27,6/7/2016,63.18,36.6,26.58,.42,,1,,
47252,74062,52,2016,2016_Gov-G_NC,NC,Gov-G,Gov-G,Lucid,175,10/18/2016,924,Roy A. Cooper,DEM,50,Pat McCrory,REP,43,,7,11/8/2016,49.02,48.8,.22,6.78,6.78,1,,
47252,73949,62,2016,2016_Sen-G_NC,NC,Sen-G,Sen-G,Lucid,175,10/18/2016,924,Deborah K. Ross,DEM,44,Richard Burr,REP,46,,-2,11/8/2016,45.37,51.06,-5.7,3.7,3.7,1,,
47094,73712,67,2016,2016_Sen-G_OH,OH,Sen-G,Sen-G,Suffolk University,323,10/18/2016,500,Ted Strickland,DEM,30.8,Rob Portman,REP,45.8,,-15,11/8/2016,37.16,58.03,-20.87,5.87,5.87,1,,
47081,73684,70,2016,2016_Sen-G_MO,MO,Sen-G,Sen-G,Emerson College,88,10/18/2016,600,Jason Kander,DEM,44.4,Roy Blunt,REP,44,,.40000001,11/8/2016,46.39,49.18,-2.79,3.19,3.19,0,,
47079,73682,85,2016,2016_Sen-G_NH,NH,Sen-G,Sen-G,Emerson College,88,10/18/2016,900,Margaret Wood Hassan,DEM,44.9,Kelly Ayotte,REP,45,,-.1,11/8/2016,47.98,47.84,.14,.24,-.24,0,,
47080,73683,86,2016,2016_Sen-G_PA,PA,Sen-G,Sen-G,Emerson College,88,10/18/2016,800,Kathleen Alana McGinty,DEM,42.6,Patrick J. Toomey,REP,45.8,,-3.2,11/8/2016,47.34,48.77,-1.43,1.77,-1.77,1,,
47251,73948,88,2016,2016_Sen-G_GA,GA,Sen-G,Sen-G,Lucid,175,10/18/2016,807,Jim Barksdale,DEM,39,Johnny Isakson,REP,49,,-10,11/8/2016,41.03,54.78,-13.75,3.75,3.75,1,,
48124,75390,90,2016,2016_Sen-O_LA,LA,Sen-G,Sen-O,Lucid,175,10/18/2016,614,Foster L. Campbell,DEM,17,John Neely Kennedy,REP,18,12,-1,11/8/2016,17.47,24.96,-7.49,6.49,6.49,1,,
50614,79875,90,2016,2016_Sen-O_LA,LA,Sen-G,Sen-O,Market Research Insight,185,10/18/2016,600,Foster L. Campbell,DEM,14,John Neely Kennedy,REP,17,16,-3,11/8/2016,17.47,24.96,-7.49,4.49,4.49,1,,
47155,73798,90,2016,2016_Sen-O_LA,LA,Sen-G,Sen-O,Mason-Dixon Polling & Strategy,197,10/18/2016,625,Foster L. Campbell,DEM,18.9,John Neely Kennedy,REP,24.2,11.4,-5.3000002,11/8/2016,17.47,24.96,-7.49,2.19,2.19,1,,
47768,74776,90,2016,2016_Sen-O_LA,LA,Sen-G,Sen-O,University of New Orleans,358,10/18/2016,603,Foster L. Campbell,DEM,15,John Neely Kennedy,REP,22,15,-7,11/8/2016,17.47,24.96,-7.49,.49,.49,1,,
47177,73853,93,2016,2016_Sen-G_FL,FL,Sen-G,Sen-G,Cherry Communications,49,10/18/2016,507,Patrick Murphy,DEM,37,Marco Rubio,REP,51,,-14,11/8/2016,44.31,51.98,-7.67,6.33,-6.33,1,for Florida Chamber of Commerce,R
47250,73947,93,2016,2016_Sen-G_FL,FL,Sen-G,Sen-G,Lucid,175,10/18/2016,892,Patrick Murphy,DEM,44,Marco Rubio,REP,45,,-1,11/8/2016,44.31,51.98,-7.67,6.67,6.67,1,,
47078,73672,94,2016,2016_Pres-G_US,US,Pres-G,Pres-G,Quinnipiac University,267,10/18/2016,1007,Hillary Rodham Clinton,DEM,48.5,Donald Trump,REP,42,,6.5,11/8/2016,48.02,45.93,2.09,4.41,4.41,1,average of multiple versions or turnout models listed in poll,
47091,73708,94,2016,2016_Pres-G_US,US,Pres-G,Pres-G,Rasmussen Reports/Pulse Opinion Research,277,10/18/2016,1500,Hillary Rodham Clinton,DEM,40,Donald Trump,REP,43,,-3,11/8/2016,48.02,45.93,2.09,5.09,-5.09,0,,
47097,73719,605,2016,2016_Pres-G_AZ,AZ,Pres-G,Pres-G,Data Orbital,73,10/18/2016,550,Hillary Rodham Clinton,DEM,41,Donald Trump,REP,41,,0,11/8/2016,44.58,48.08,-3.5,3.5,3.5,.5,,
47177,73852,611,2016,2016_Pres-G_FL,FL,Pres-G,Pres-G,Cherry Communications,49,10/18/2016,507,Hillary Rodham Clinton,DEM,46,Donald Trump,REP,42,,4,11/8/2016,47.41,48.6,-1.19,5.19,5.19,0,for Florida Chamber of Commerce,R
47250,73944,611,2016,2016_Pres-G_FL,FL,Pres-G,Pres-G,Lucid,175,10/18/2016,892,Hillary Rodham Clinton,DEM,45,Donald Trump,REP,39,,6,11/8/2016,47.41,48.6,-1.19,7.19,7.19,0,,
47251,73945,612,2016,2016_Pres-G_GA,GA,Pres-G,Pres-G,Lucid,175,10/18/2016,807,Hillary Rodham Clinton,DEM,44,Donald Trump,REP,40,,4,11/8/2016,45.35,50.44,-5.1,9.1,9.1,0,,
48124,75389,620,2016,2016_Pres-G_LA,LA,Pres-G,Pres-G,Lucid,175,10/18/2016,614,Hillary Rodham Clinton,DEM,40,Donald Trump,REP,43,,-3,11/8/2016,38.45,58.09,-19.64,16.64,16.64,1,,
50614,79876,620,2016,2016_Pres-G_LA,LA,Pres-G,Pres-G,Market Research Insight,185,10/18/2016,600,Hillary Rodham Clinton,DEM,36,Donald Trump,REP,43,,-7,11/8/2016,38.45,58.09,-19.64,12.64,12.64,1,,
47155,73788,620,2016,2016_Pres-G_LA,LA,Pres-G,Pres-G,Mason-Dixon Polling & Strategy,197,10/18/2016,625,Hillary Rodham Clinton,DEM,34,Donald Trump,REP,54,,-20,11/8/2016,38.45,58.09,-19.64,.36,-.36,1,,
47768,74756,620,2016,2016_Pres-G_LA,LA,Pres-G,Pres-G,University of New Orleans,358,10/18/2016,603,Hillary Rodham Clinton,DEM,35,Donald Trump,REP,49,,-14,11/8/2016,38.45,58.09,-19.64,5.64,5.64,1,,
47184,73861,624,2016,2016_Pres-G_MI,MI,Pres-G,Pres-G,Marketing Resource Group (MRG),193,10/18/2016,600,Hillary Rodham Clinton,DEM,41,Donald Trump,REP,36,,5,11/8/2016,47.03,47.25,-.22,5.22,5.22,0,,
47096,73718,624,2016,2016_Pres-G_MI,MI,Pres-G,Pres-G,Mitchell Research & Communications,213,10/18/2016,1102,Hillary Rodham Clinton,DEM,52,Donald Trump,REP,39.5,,12.5,11/8/2016,47.03,47.25,-.22,12.72,12.72,0,average of multiple versions or turnout models listed in poll,
47081,73677,626,2016,2016_Pres-G_MO,MO,Pres-G,Pres-G,Emerson College,88,10/18/2016,600,Hillary Rodham Clinton,DEM,39,Donald Trump,REP,47,,-8,11/8/2016,37.87,56.38,-18.51,10.51,10.51,1,,
47252,73946,629,2016,2016_Pres-G_NC,NC,Pres-G,Pres-G,Lucid,175,10/18/2016,924,Hillary Rodham Clinton,DEM,42,Donald Trump,REP,41,,1,11/8/2016,46.17,49.83,-3.66,4.66,4.66,0,,
47079,73675,632,2016,2016_Pres-G_NH,NH,Pres-G,Pres-G,Emerson College,88,10/18/2016,900,Hillary Rodham Clinton,DEM,44,Donald Trump,REP,36,,8,11/8/2016,46.83,46.46,.37,7.63,7.63,1,,
47094,73713,637,2016,2016_Pres-G_OH,OH,Pres-G,Pres-G,Suffolk University,323,10/18/2016,500,Hillary Rodham Clinton,DEM,45,Donald Trump,REP,45,,0,11/8/2016,43.24,51.31,-8.07,8.07,8.07,.5,,
47080,73676,640,2016,2016_Pres-G_PA,PA,Pres-G,Pres-G,Emerson College,88,10/18/2016,800,Hillary Rodham Clinton,DEM,45,Donald Trump,REP,41,,4,11/8/2016,47.46,48.17,-.72,4.72,4.72,0,,
47082,73678,646,2016,2016_Pres-G_UT,UT,Pres-G,Pres-G,Emerson College,88,10/18/2016,700,Hillary Rodham Clinton,DEM,24,Donald Trump,REP,27,,-3,11/8/2016,27.17,45.05,-17.89,14.89,14.89,1,,
47154,73794,647,2016,2016_Pres-G_VA,VA,Pres-G,Pres-G,Christopher Newport University,50,10/18/2016,834,Hillary Rodham Clinton,DEM,45,Donald Trump,REP,33,,12,11/8/2016,49.75,44.43,5.32,6.68,6.68,1,,
47249,73943,647,2016,2016_Pres-G_VA,VA,Pres-G,Pres-G,Lucid,175,10/18/2016,802,Hillary Rodham Clinton,DEM,43,Donald Trump,REP,38,,5,11/8/2016,49.75,44.43,5.32,.32,-.32,1,,
49218,77136,5927,2016,2016_House-G_IN-9,IN-9,House-G,House-G,Garin-Hart-Yang Research Group,113,10/18/2016,400,Shelli Yoder,DEM,43,Trey Hollingsworth,REP,43,,0,11/8/2016,40.46,54.14,-13.68,13.68,13.68,.5,for Shelli Yoder,D
49217,77135,5990,2016,2016_House-G_MN-8,MN-8,House-G,House-G,SurveyUSA,325,10/18/2016,595,Richard M. Nolan,DEM,41,Stewart Mills,REP,45,,-4,11/8/2016,50.17,49.61,.56,4.56,-4.56,0,,
47326,77166,54,2016,2016_Gov-G_NH,NH,Gov-G,Gov-G,YouGov,391,10/19/2016,772,Colin Van Ostern,DEM,44,Christopher Sununu,REP,43,,1,11/8/2016,46.57,48.84,-2.27,3.27,3.27,0,,
47178,73854,68,2016,2016_Sen-G_AL,AL,Sen-G,Sen-G,Google Surveys,122,10/19/2016,474,Ronald Steven Crumpton,DEM,26,Richard C. Shelby,REP,71,,-45,11/8/2016,35.87,63.96,-28.09,16.91,-16.91,1,,
47463,74251,71,2016,2016_Sen-G_WI,WI,Sen-G,Sen-G,McLaughlin & Associates,203,10/19/2016,600,Russ Feingold,DEM,48,Ron Johnson,REP,46,,2,11/8/2016,46.81,50.17,-3.36,5.36,5.36,0,for Ron Johnson,R
47087,73700,71,2016,2016_Sen-G_WI,WI,Sen-G,Sen-G,Public Policy Polling,263,10/19/2016,804,Russ Feingold,DEM,47,Ron Johnson,REP,41,,6,11/8/2016,46.81,50.17,-3.36,9.36,9.36,0,for End Citizens United,D
47464,74250,71,2016,2016_Sen-G_WI,WI,Sen-G,Sen-G,WPA Intelligence (WPAi),383,10/19/2016,400,Russ Feingold,DEM,45,Ron Johnson,REP,42,,3,11/8/2016,46.81,50.17,-3.36,6.36,6.36,0,for Club for Growth,R
47343,74558,79,2016,2016_Sen-G_SD,SD,Sen-G,Sen-G,Mason-Dixon Polling & Strategy,197,10/19/2016,400,Jay H. Williams,DEM,27,John Thune,REP,65,,-38,11/8/2016,28.17,71.83,-43.66,5.66,5.66,1,,
47326,74049,85,2016,2016_Sen-G_NH,NH,Sen-G,Sen-G,YouGov,391,10/19/2016,772,Margaret Wood Hassan,DEM,44,Kelly Ayotte,REP,48,,-4,11/8/2016,47.98,47.84,.14,4.14,-4.14,0,,
47158,74011,88,2016,2016_Sen-G_GA,GA,Sen-G,Sen-G,Abt Associates,7,10/19/2016,839,Jim Barksdale,DEM,32,Johnny Isakson,REP,47,,-15,11/8/2016,41.03,54.78,-13.75,1.25,-1.25,1,,
47179,73855,88,2016,2016_Sen-G_GA,GA,Sen-G,Sen-G,Google Surveys,122,10/19/2016,439,Jim Barksdale,DEM,36,Johnny Isakson,REP,58,,-22,11/8/2016,41.03,54.78,-13.75,8.25,-8.25,1,,
47545,74375,89,2016,2016_Sen-G_CA,CA,Sen-G,Sen-G,Public Policy Institute of California,262,10/19/2016,1024,Kamala D. Harris,DEM,42,Loretta Sanchez,DEM,20,,22,11/8/2016,61.6,38.4,23.21,1.21,,1,,
47462,74248,93,2016,2016_Sen-G_FL,FL,Sen-G,Sen-G,Associated Industries of Florida,18,10/19/2016,1000,Patrick Murphy,DEM,38,Marco Rubio,REP,43,,-5,11/8/2016,44.31,51.98,-7.67,2.67,2.67,1,,
47180,73856,93,2016,2016_Sen-G_FL,FL,Sen-G,Sen-G,Google Surveys,122,10/19/2016,500,Patrick Murphy,DEM,38,Marco Rubio,REP,57,,-19,11/8/2016,44.31,51.98,-7.67,11.33,-11.33,1,,
47164,73807,94,2016,2016_Pres-G_US,US,Pres-G,Pres-G,American Research Group,9,10/19/2016,1006,Hillary Rodham Clinton,DEM,49,Donald Trump,REP,42,,7,11/8/2016,48.02,45.93,2.09,4.91,4.91,1,,
50622,79887,94,2016,2016_Pres-G_US,US,Pres-G,Pres-G,Big Data Poll,251,10/19/2016,2034,Hillary Rodham Clinton,DEM,41.3,Donald Trump,REP,42.5,,-1.2,11/8/2016,48.02,45.93,2.09,3.29,-3.29,0,,
47163,73806,94,2016,2016_Pres-G_US,US,Pres-G,Pres-G,Lucid,175,10/19/2016,2127,Hillary Rodham Clinton,DEM,45,Donald Trump,REP,37,,8,11/8/2016,48.02,45.93,2.09,5.91,5.91,1,,
47545,74374,606,2016,2016_Pres-G_CA,CA,Pres-G,Pres-G,Public Policy Institute of California,262,10/19/2016,1024,Hillary Rodham Clinton,DEM,54,Donald Trump,REP,28,,26,11/8/2016,61.48,31.49,29.99,3.99,-3.99,1,,
47462,74247,611,2016,2016_Pres-G_FL,FL,Pres-G,Pres-G,Associated Industries of Florida,18,10/19/2016,1000,Hillary Rodham Clinton,DEM,44,Donald Trump,REP,41,,3,11/8/2016,47.41,48.6,-1.19,4.19,4.19,0,,
47158,73792,612,2016,2016_Pres-G_GA,GA,Pres-G,Pres-G,Abt Associates,7,10/19/2016,839,Hillary Rodham Clinton,DEM,42,Donald Trump,REP,44,,-2,11/8/2016,45.35,50.44,-5.1,3.1,3.1,1,,
47326,74384,632,2016,2016_Pres-G_NH,NH,Pres-G,Pres-G,YouGov,391,10/19/2016,772,Hillary Rodham Clinton,DEM,43,Donald Trump,REP,38,,5,11/8/2016,46.83,46.46,.37,4.63,4.63,1,,
47238,73922,638,2016,2016_Pres-G_OK,OK,Pres-G,Pres-G,SoonerPoll.com,308,10/19/2016,530,Hillary Rodham Clinton,DEM,29.6,Donald Trump,REP,59.6,,-30,11/8/2016,28.93,65.32,-36.39,6.39,6.39,1,,
47343,74083,643,2016,2016_Pres-G_SD,SD,Pres-G,Pres-G,Mason-Dixon Polling & Strategy,197,10/19/2016,400,Hillary Rodham Clinton,DEM,37,Donald Trump,REP,44,,-7,11/8/2016,31.74,61.53,-29.79,22.79,22.79,1,,
47544,74373,645,2016,2016_Pres-G_TX,TX,Pres-G,Pres-G,YouGov,391,10/19/2016,959,Hillary Rodham Clinton,DEM,42,Donald Trump,REP,45,,-3,11/8/2016,43.12,52.1,-8.98,5.98,5.98,1,,
47463,74249,650,2016,2016_Pres-G_WI,WI,Pres-G,Pres-G,McLaughlin & Associates,203,10/19/2016,600,Hillary Rodham Clinton,DEM,48,Donald Trump,REP,43,,5,11/8/2016,46.45,47.22,-.76,5.76,5.76,0,for Ron Johnson,R
47087,73699,650,2016,2016_Pres-G_WI,WI,Pres-G,Pres-G,Public Policy Polling,263,10/19/2016,804,Hillary Rodham Clinton,DEM,50,Donald Trump,REP,38,,12,11/8/2016,46.45,47.22,-.76,12.76,12.76,0,for End Citizens United,D
47326,77132,6011,2016,2016_House-G_NH-1,NH-1,House-G,House-G,YouGov,391,10/19/2016,380,Carol Shea-Porter,DEM,41,Frank C. Guinta,REP,37,,4,11/8/2016,44.29,42.95,1.34,2.66,2.66,1,,
47326,77131,6012,2016,2016_House-G_NH-2,NH-2,House-G,House-G,YouGov,391,10/19/2016,382,Annie Kuster,DEM,53,Jim Lawrence,REP,42,,11,11/8/2016,49.75,45.31,4.44,6.56,6.56,1,,
50600,79849,6051,2016,2016_House-G_NY-24,NY-24,House-G,House-G,Siena College,305,10/19/2016,673,Colleen Deacon,DEM,31,John Katko,REP,54,,-23,11/8/2016,39.4,60.49,-21.09,1.91,-1.91,1,,
47343,77134,6122,2016,2016_House-G_SD-1,SD-1,House-G,House-G,Mason-Dixon Polling & Strategy,197,10/19/2016,400,Paula Hawks,DEM,35,Kristi L. Noem,REP,59,,-24,11/8/2016,35.9,64.1,-28.21,4.21,4.21,1,,
47346,74089,79,2016,2016_Sen-G_SD,SD,Sen-G,Sen-G,Remington Research Group,279,10/20/2016,1115,Jay H. Williams,DEM,36,John Thune,REP,57,,-21,11/8/2016,28.17,71.83,-43.66,22.66,22.66,1,,
47167,73813,88,2016,2016_Sen-G_GA,GA,Sen-G,Sen-G,Opinion Savvy/InsiderAdvantage,243,10/20/2016,570,Jim Barksdale,DEM,41.6,Johnny Isakson,REP,51,,-9.3999996,11/8/2016,41.03,54.78,-13.75,4.35,4.35,1,,
47531,74330,90,2016,2016_Sen-O_LA,LA,Sen-G,Sen-O,Southern Media & Opinion Research,310,10/20/2016,500,Foster L. Campbell,DEM,16,John Neely Kennedy,REP,22,14,-6,11/8/2016,17.47,24.96,-7.49,1.49,1.49,1,,
47166,73811,93,2016,2016_Sen-G_FL,FL,Sen-G,Sen-G,Opinion Savvy/InsiderAdvantage,243,10/20/2016,538,Patrick Murphy,DEM,46.2,Marco Rubio,REP,46.2,,0,11/8/2016,44.31,51.98,-7.67,7.67,7.67,.5,,
47246,73933,94,2016,2016_Pres-G_US,US,Pres-G,Pres-G,CVOTER,40,10/20/2016,1414,Hillary Rodham Clinton,DEM,49.46,Donald Trump,REP,46.39,,3.0699999,11/8/2016,48.02,45.93,2.09,.98,.98,1,,
47349,74135,94,2016,2016_Pres-G_US,US,Pres-G,Pres-G,Ipsos,154,10/20/2016,1153,Hillary Rodham Clinton,DEM,44.15,Donald Trump,REP,35.45,,8.6999998,11/8/2016,48.02,45.93,2.09,6.61,6.61,1,average of multiple versions or turnout models listed in poll,
47159,73796,94,2016,2016_Pres-G_US,US,Pres-G,Pres-G,Morning Consult,218,10/20/2016,1395,Hillary Rodham Clinton,DEM,44,Donald Trump,REP,38,,6,11/8/2016,48.02,45.93,2.09,3.91,3.91,1,average of multiple versions or turnout models listed in poll,
47324,74045,94,2016,2016_Pres-G_US,US,Pres-G,Pres-G,SurveyMonkey,324,10/20/2016,32225,Hillary Rodham Clinton,DEM,48,Donald Trump,REP,42.5,,5.5,11/8/2016,48.02,45.93,2.09,3.41,3.41,1,average of multiple versions or turnout models listed in poll,
47166,73810,611,2016,2016_Pres-G_FL,FL,Pres-G,Pres-G,Opinion Savvy/InsiderAdvantage,243,10/20/2016,538,Hillary Rodham Clinton,DEM,49,Donald Trump,REP,45,,4,11/8/2016,47.41,48.6,-1.19,5.19,5.19,0,,
47169,73815,612,2016,2016_Pres-G_GA,GA,Pres-G,Pres-G,Landmark Communications,166,10/20/2016,600,Hillary Rodham Clinton,DEM,43,Donald Trump,REP,47,,-4,11/8/2016,45.35,50.44,-5.1,1.1,1.1,1,,
47167,73812,612,2016,2016_Pres-G_GA,GA,Pres-G,Pres-G,Opinion Savvy/InsiderAdvantage,243,10/20/2016,570,Hillary Rodham Clinton,DEM,46.1,Donald Trump,REP,50.1,,-4,11/8/2016,45.35,50.44,-5.1,1.1,1.1,1,,
47531,74329,620,2016,2016_Pres-G_LA,LA,Pres-G,Pres-G,Southern Media & Opinion Research,310,10/20/2016,500,Hillary Rodham Clinton,DEM,35,Donald Trump,REP,50,,-15,11/8/2016,38.45,58.09,-19.64,4.64,4.64,1,,
47346,74087,643,2016,2016_Pres-G_SD,SD,Pres-G,Pres-G,Remington Research Group,279,10/20/2016,1115,Hillary Rodham Clinton,DEM,37,Donald Trump,REP,48,,-11,11/8/2016,31.74,61.53,-29.79,18.79,18.79,1,,
49216,77133,6171,2016,2016_House-G_UT-4,UT-4,House-G,House-G,DCCC Targeting and Analytics Department,68,10/20/2016,478,Doug Owens,DEM,41,Mia B. Love,REP,49,,-8,11/8/2016,41.31,53.76,-12.45,4.45,4.45,1,for DCCC,D
47159,73797,8272,2016,2016_House-G_US,US,House-G,House-G,Morning Consult,218,10/20/2016,1395,Democratic,DEM,42,Republican,REP,39,,3,11/8/2016,48.03,49.11,-1.09,4.09,4.09,0,,
47324,76459,8272,2016,2016_House-G_US,US,House-G,House-G,SurveyMonkey,324,10/20/2016,34203,Democratic,DEM,46,Republican,REP,44,,2,11/8/2016,48.03,49.11,-1.09,3.09,3.09,0,,
50552,79784,55,2016,2016_Gov-GS_OR,OR,Gov-G,Gov-GS,Clout Research/Wenzel Strategies,55,10/21/2016,928,Kate Brown,DEM,45,William C. Pierce,REP,43,,2,11/8/2016,50.62,43.45,7.16,5.16,-5.16,1,,
47338,77165,57,2016,2016_Gov-G_VT,VT,Gov-G,Gov-G,Braun Research,33,10/21/2016,603,Sue M. Minter,DEM,40,Phillip B. Scott,REP,47,,-7,11/8/2016,44.17,52.91,-8.74,1.74,1.74,1,,
47316,77168,58,2016,2016_Gov-G_WA,WA,Gov-G,Gov-G,Elway Research,87,10/21/2016,502,Jay Robert Inslee,DEM,51,Bill Ray Bryant,REP,39,,12,11/8/2016,54.25,45.49,8.76,3.24,3.24,1,,
47352,74105,62,2016,2016_Sen-G_NC,NC,Sen-G,Sen-G,Rasmussen Reports/Pulse Opinion Research,277,10/21/2016,875,Deborah K. Ross,DEM,44,Richard Burr,REP,46,,-2,11/8/2016,45.37,51.06,-5.7,3.7,3.7,1,,
47317,74073,63,2016,2016_Sen-G_NV,NV,Sen-G,Sen-G,Rasmussen Reports/Pulse Opinion Research,277,10/21/2016,826,Catherine Cortez Masto,DEM,43,Joseph J. Heck,REP,41,,2,11/8/2016,47.1,44.67,2.43,.43,-.43,1,,
47353,74106,67,2016,2016_Sen-G_OH,OH,Sen-G,Sen-G,Rasmussen Reports/Pulse Opinion Research,277,10/21/2016,875,Ted Strickland,DEM,40,Rob Portman,REP,48,,-8,11/8/2016,37.16,58.03,-20.87,12.87,12.87,1,,
47316,74030,72,2016,2016_Sen-G_WA,WA,Sen-G,Sen-G,Elway Research,87,10/21/2016,502,Patty Murray,DEM,58,Chris Vance,REP,34,,24,11/8/2016,58.83,40.86,17.97,6.03,6.03,1,,
48106,75321,74,2016,2016_Sen-G_CO,CO,Sen-G,Sen-G,University of Colorado,580,10/21/2016,1004,Michael F. Bennet,DEM,54,Darryl Glenn,REP,40,,14,11/8/2016,49.97,44.31,5.66,8.34,8.34,1,among all adults,
47338,74074,75,2016,2016_Sen-G_VT,VT,Sen-G,Sen-G,Braun Research,33,10/21/2016,603,Patrick J. Leahy,DEM,59,Scott Milne,REP,22,,37,11/8/2016,61.26,33.03,28.24,8.76,8.76,1,,
47322,74048,83,2016,2016_Sen-G_AR,AR,Sen-G,Sen-G,Hendrix College,138,10/21/2016,463,Conner W. Eldridge,DEM,34,John Boozman,REP,52,,-18,11/8/2016,36.17,59.77,-23.6,5.6,5.6,1,,
47354,74108,86,2016,2016_Sen-G_PA,PA,Sen-G,Sen-G,Rasmussen Reports/Pulse Opinion Research,277,10/21/2016,875,Kathleen Alana McGinty,DEM,44,Patrick J. Toomey,REP,41,,3,11/8/2016,47.34,48.77,-1.43,4.43,4.43,0,,
47351,74104,93,2016,2016_Sen-G_FL,FL,Sen-G,Sen-G,Rasmussen Reports/Pulse Opinion Research,277,10/21/2016,875,Patrick Murphy,DEM,41,Marco Rubio,REP,48,,-7,11/8/2016,44.31,51.98,-7.67,.67,.67,1,,
47255,73955,94,2016,2016_Pres-G_US,US,Pres-G,Pres-G,Centre College,47,10/21/2016,565.5,Hillary Rodham Clinton,DEM,47.1,Donald Trump,REP,41.15,,5.9499998,11/8/2016,48.02,45.93,2.09,3.86,3.86,1,average of multiple versions or turnout models listed in poll,
47240,73927,94,2016,2016_Pres-G_US,US,Pres-G,Pres-G,IBD/TIPP,144,10/21/2016,815,Hillary Rodham Clinton,DEM,41.6,Donald Trump,REP,41.7,,-.1,11/8/2016,48.02,45.93,2.09,2.19,-2.19,0,average of multiple versions or turnout models listed in poll,
47527,74321,94,2016,2016_Pres-G_US,US,Pres-G,Pres-G,Public Policy Polling,263,10/21/2016,990,Hillary Rodham Clinton,DEM,46,Donald Trump,REP,40,,6,11/8/2016,48.02,45.93,2.09,3.91,3.91,1,,
47320,74038,94,2016,2016_Pres-G_US,US,Pres-G,Pres-G,USC Dornsife/Los Angeles Times,343,10/21/2016,3104,Hillary Rodham Clinton,DEM,44.97,Donald Trump,REP,44.07,,.89999998,11/8/2016,48.02,45.93,2.09,1.19,-1.19,1,,
47322,74041,604,2016,2016_Pres-G_AR,AR,Pres-G,Pres-G,Hendrix College,138,10/21/2016,463,Hillary Rodham Clinton,DEM,32.5,Donald Trump,REP,56,,-23.5,11/8/2016,33.65,60.57,-26.92,3.42,3.42,1,,
47335,74069,607,2016,2016_Pres-G_CO,CO,Pres-G,Pres-G,Remington Research Group,279,10/21/2016,1581,Hillary Rodham Clinton,DEM,45,Donald Trump,REP,43,,2,11/8/2016,48.16,43.25,4.91,2.91,-2.91,1,,
48106,75320,607,2016,2016_Pres-G_CO,CO,Pres-G,Pres-G,University of Colorado,580,10/21/2016,1004,Hillary Rodham Clinton,DEM,44,Donald Trump,REP,34,,10,11/8/2016,48.16,43.25,4.91,5.09,5.09,1,among all adults,
47351,74098,611,2016,2016_Pres-G_FL,FL,Pres-G,Pres-G,Rasmussen Reports/Pulse Opinion Research,277,10/21/2016,875,Hillary Rodham Clinton,DEM,46,Donald Trump,REP,43,,3,11/8/2016,47.41,48.6,-1.19,4.19,4.19,0,,
47334,74068,611,2016,2016_Pres-G_FL,FL,Pres-G,Pres-G,Remington Research Group,279,10/21/2016,1646,Hillary Rodham Clinton,DEM,46,Donald Trump,REP,46,,0,11/8/2016,47.41,48.6,-1.19,1.19,1.19,.5,,
47319,74037,625,2016,2016_Pres-G_MN,MN,Pres-G,Pres-G,Mason-Dixon Polling & Strategy,197,10/21/2016,625,Hillary Rodham Clinton,DEM,47,Donald Trump,REP,39,,8,11/8/2016,46.44,44.93,1.51,6.49,6.49,1,,
47352,74099,629,2016,2016_Pres-G_NC,NC,Pres-G,Pres-G,Rasmussen Reports/Pulse Opinion Research,277,10/21/2016,875,Hillary Rodham Clinton,DEM,46,Donald Trump,REP,43,,3,11/8/2016,46.17,49.83,-3.66,6.66,6.66,0,,
47333,74067,629,2016,2016_Pres-G_NC,NC,Pres-G,Pres-G,Remington Research Group,279,10/21/2016,1764,Hillary Rodham Clinton,DEM,44,Donald Trump,REP,47,,-3,11/8/2016,46.17,49.83,-3.66,.66,.66,1,,
47317,74031,635,2016,2016_Pres-G_NV,NV,Pres-G,Pres-G,Rasmussen Reports/Pulse Opinion Research,277,10/21/2016,826,Hillary Rodham Clinton,DEM,46,Donald Trump,REP,42,,4,11/8/2016,47.92,45.5,2.42,1.58,1.58,1,,
