poll_id,question_id,race_id,year,race,location,type_simple,type_detail,pollster,pollster_rating_id,methodology,partisan,polldate,samplesize,cand1_name,cand1_id,cand1_party,cand1_pct,cand2_name,cand2_id,cand2_party,cand2_pct,cand3_pct,margin_poll,electiondate,cand1_actual,cand2_actual,margin_actual,error,bias,rightcall,advancedplusminus,comment
34507,42265,16,2014,2014_Sen-G_VA,VA,Sen-G,Sen-G,Vox Populi Polling,372,IVR/Online,,10/28/2014,734,Mark R. Warner,6303,DEM,44,Ed W. Gillespie,6301,REP,40,5,4,11/4/2014,49.15,48.34,.81,3.19,3.19,1,-3.616872201065881,
34484,42235,17,2014,2014_Sen-G_GA,GA,Sen-G,Sen-G,Vox Populi Polling,372,IVR/Online,,10/28/2014,602,Mary Michelle Nunn,6072,DEM,43,David A. Perdue,6073,REP,48,3,-5,11/4/2014,45.21,52.89,-7.68,2.68,2.68,1,-3.861608446847342,
34361,42144,17,2014,2014_Sen-G_GA,GA,Sen-G,Sen-G,YouGov,391,Online,,10/28/2014,1743,Mary Michelle Nunn,6072,DEM,42.2,David A. Perdue,6073,REP,43.7,1.1,-1.5,11/4/2014,45.21,52.89,-7.68,6.18,6.18,1,.1057093739019521,
34367,42114,21,2014,2014_Sen-G_KS,KS,Sen-G,Sen-G,YouGov,391,Online,,10/28/2014,1137,Pat Roberts,6154,REP,38.2,Gregory Orman,8355,IND,36.9,2,1.3,11/4/2014,53.15,42.53,10.62,9.32,,1,-.6507350310086819,
34351,42106,23,2014,2014_Sen-G_CO,CO,Sen-G,Sen-G,SurveyUSA,325,IVR/Online,,10/28/2014,618,Mark Udall,6153,DEM,44,Cory Gardner,6149,REP,46,2,-2,11/4/2014,46.26,48.2,-1.94,.06,-.06,1,-3.050150346245153,for Denver Post
34338,42165,23,2014,2014_Sen-G_CO,CO,Sen-G,Sen-G,YouGov,391,Online,,10/28/2014,1417,Mark Udall,6153,DEM,41.9,Cory Gardner,6149,REP,42.7,,-.80000001,11/4/2014,46.26,48.2,-1.94,1.14,1.14,1,-1.5603400404298,for CBS News
34337,42095,26,2014,2014_Sen-G_IA,IA,Sen-G,Sen-G,YouGov,391,Online,,10/28/2014,1112,Bruce L. Braley,6104,DEM,42.9,Joni K. Ernst,6106,REP,41.9,,1,11/4/2014,43.76,52.1,-8.34,9.34,9.34,0,3.349873791474828,
34330,42182,31,2014,2014_Sen-G_MA,MA,Sen-G,Sen-G,Suffolk University,323,Live Phone,,10/28/2014,500,Edward J. Markey,6289,DEM,48.8,Brian J. Herr,6288,REP,33.8,,15,11/4/2014,61.87,37.98,23.88,8.88,-8.88,1,3.359176572163613,for Boston Herald
34415,42126,32,2014,2014_Sen-G_AR,AR,Sen-G,Sen-G,Rasmussen Reports/Pulse Opinion Research,277,IVR,,10/28/2014,967,Mark L. Pryor,6145,DEM,44,Tom Cotton,6143,REP,51,,-7,11/4/2014,39.43,56.5,-17.07,10.07,10.07,1,.7355825003756714,
34337,42031,1226,2014,2014_Gov-G_IA,IA,Gov-G,Gov-G,YouGov,391,Online,,10/28/2014,1112,Jack G. Hatch,8648,DEM,34,Terry E. Branstad,8647,REP,49,,-15,11/4/2014,37.27,58.99,-21.72,6.72,6.72,1,2.550512010290868,
34367,42061,1228,2014,2014_Gov-G_KS,KS,Gov-G,Gov-G,YouGov,391,Online,,10/28/2014,1137,Paul Davis,8712,DEM,38,Sam Brownback,8711,REP,39,2,-1,11/4/2014,46.13,49.82,-3.69,2.69,2.69,1,-4.242244911821153,
34415,112335,1232,2014,2014_Gov-G_AR,AR,Gov-G,Gov-G,Rasmussen Reports/Pulse Opinion Research,277,IVR,,10/28/2014,967,Michael Avery Ross,8694,DEM,43,Asa Hutchinson,8693,REP,50,,-7,11/4/2014,41.49,55.44,-13.94,6.94,6.94,1,-.0852116135445759,
34333,42027,1234,2014,2014_Gov-G_NH,NH,Gov-G,Gov-G,American Research Group,9,Live Phone,,10/28/2014,600,Margaret Wood Hassan,8809,DEM,48,Walt Havenstein,8805,REP,46,,2,11/4/2014,52.38,47.43,4.95,2.95,-2.95,1,-1.334439823649887,
34417,112350,1234,2014,2014_Gov-G_NH,NH,Gov-G,Gov-G,Vox Populi Polling,372,IVR/Online,,10/28/2014,638,Margaret Wood Hassan,8809,DEM,44,Walt Havenstein,8805,REP,47,,-3,11/4/2014,52.38,47.43,4.95,7.95,-7.95,0,4.083215572981178,
34360,42054,1245,2014,2014_Gov-G_WI,WI,Gov-G,Gov-G,YouGov,391,Online,,10/28/2014,1494,Mary Burke,8781,DEM,43,Scott Walker,8787,REP,45,,-2,11/4/2014,46.59,52.26,-5.68,3.68,3.68,1,-1.237585279107074,
34351,42045,1247,2014,2014_Gov-G_CO,CO,Gov-G,Gov-G,SurveyUSA,325,IVR/Online,,10/28/2014,618,John Wright Hickenlooper,8708,DEM,46,Bob Beauprez,8704,REP,46,2,0,11/4/2014,49.3,45.95,3.34,3.34,-3.34,.5,-.694573856398174,for Denver Post
34338,42032,1247,2014,2014_Gov-G_CO,CO,Gov-G,Gov-G,YouGov,391,Online,,10/28/2014,1417,John Wright Hickenlooper,8708,DEM,44,Bob Beauprez,8704,REP,42,,2,11/4/2014,49.3,45.95,3.34,1.34,-1.34,1,-2.611518356136,for CBS News
34484,112342,1249,2014,2014_Gov-G_GA,GA,Gov-G,Gov-G,Vox Populi Polling,372,IVR/Online,,10/28/2014,602,Jason J. Carter,8623,DEM,42,J. Nathan Deal,8624,REP,49,3,-7,11/4/2014,44.89,52.75,-7.86,.86,.86,1,-4.287528097459961,
34361,42055,1249,2014,2014_Gov-G_GA,GA,Gov-G,Gov-G,YouGov,391,Online,,10/28/2014,1743,Jason J. Carter,8623,DEM,41,J. Nathan Deal,8624,REP,45,1,-4,11/4/2014,44.89,52.75,-7.86,3.86,3.86,1,-.7909997080064657,
34315,42009,1250,2014,2014_Gov-G_PA,PA,Gov-G,Gov-G,Magellan Strategies,179,IVR,,10/28/2014,1433,Thomas W. Wolf,8675,DEM,50,Thomas W. Corbett,8668,REP,43,,7,11/4/2014,54.93,45.07,9.86,2.86,-2.86,1,.0883652633881843,for KeystoneReport.com
34380,42074,1250,2014,2014_Gov-G_PA,PA,Gov-G,Gov-G,Muhlenberg College,219,Live Phone,,10/28/2014,409,Thomas W. Wolf,8675,DEM,51,Thomas W. Corbett,8668,REP,39,,12,11/4/2014,54.93,45.07,9.86,2.14,2.14,1,-1.38122425021361,for Morning Call
34343,42037,1251,2014,2014_Gov-G_MA,MA,Gov-G,Gov-G,Emerson College,88,IVR,,10/28/2014,627,Martha Coakley,8850,DEM,42,Charles D. Baker,8848,REP,48,4,-6,11/4/2014,46.54,48.4,-1.86,4.14,-4.14,1,1.022308203871963,for WGBH News
34313,127053,1251,2014,2014_Gov-G_MA,MA,Gov-G,Gov-G,SocialSphere,307,Live Phone,,10/28/2014,600,Martha Coakley,8850,DEM,37,Charles D. Baker,8848,REP,44,4,-7,11/4/2014,46.54,48.4,-1.86,5.14,-5.14,1,1.991844747753744,for Boston Globe
34330,42024,1251,2014,2014_Gov-G_MA,MA,Gov-G,Gov-G,Suffolk University,323,Live Phone,,10/28/2014,500,Martha Coakley,8850,DEM,42.6,Charles D. Baker,8848,REP,46,2.6,-3.4000001,11/4/2014,46.54,48.4,-1.86,1.54,-1.54,1,-1.890847663317536,for Boston Herald
34512,112348,1252,2014,2014_Gov-G_IL,IL,Gov-G,Gov-G,McKeon & Associates,202,Live Phone,,10/28/2014,823,Pat Quinn,8658,DEM,45,Bruce Rauner,8659,REP,42,4,3,11/4/2014,46.35,50.27,-3.92,6.92,6.92,0,1.459065096123394,for Chicago Sun-Times
34325,42019,1252,2014,2014_Gov-G_IL,IL,Gov-G,Gov-G,We Ask America,376,IVR,,10/28/2014,2327,Pat Quinn,8658,DEM,50,Bruce Rauner,8659,REP,45,6,5,11/4/2014,46.35,50.27,-3.92,8.92,8.92,0,3.440401847932434,for The Illinois Observer
34362,42056,1253,2014,2014_Gov-G_FL,FL,Gov-G,Gov-G,Cherry Communications,49,Live Phone,R,10/28/2014,508,Charlie Crist,8601,DEM,39,Rick Scott,8605,REP,44,4,-5,11/4/2014,47.07,48.14,-1.08,3.92,-3.92,1,1.207423593343374,for unspecified Republican sponsor
34382,42076,1253,2014,2014_Gov-G_FL,FL,Gov-G,Gov-G,YouGov,391,Online,,10/28/2014,1795,Charlie Crist,8601,DEM,41,Rick Scott,8605,REP,41,,0,11/4/2014,47.07,48.14,-1.08,1.08,1.08,.5,-1.235208355974236,
34343,48332,5528,2014,2014_House-G_MA-6,MA-6,House-G,House-G,Emerson College,88,IVR,,10/28/2014,400,Seth Moulton,5898,DEM,40,Richard R. Tisei,5903,REP,42,,-2,11/4/2014,54.97,41.14,13.83,15.83,-15.83,0,8.72878835171211,for WGBH News
34343,48331,5531,2014,2014_House-G_MA-9,MA-9,House-G,House-G,Emerson College,88,IVR,,10/28/2014,410,Bill Keating,5894,DEM,46,John C. Chapman,5888,REP,41,,5,11/4/2014,54.95,44.99,9.96,4.96,-4.96,1,-2.298829042005547,for WGBH News
35916,48334,5580,2014,2014_House-G_NJ-5,NJ-5,House-G,House-G,Monmouth University,215,Live Phone,,10/28/2014,427,Roy Cho,5972,DEM,42,Scott Garrett,5982,REP,53,,-11,11/4/2014,43.3,55.41,-12.11,1.11,1.11,1,-4.995382388120674,
35904,48286,5591,2014,2014_House-G_NY-1,NY-1,House-G,House-G,Siena College,305,Live Phone,,10/28/2014,670,Timothy H. Bishop,9934,DEM,45,Lee Zeldin,9935,REP,50,,-5,11/4/2014,45.57,54.43,-8.86,3.86,3.86,1,-3.210926610816467,for Newsday | News 12
35914,48330,5611,2014,2014_House-G_NY-21,NY-21,House-G,House-G,Harper Polling,132,IVR,R,10/28/2014,560,Aaron G. Woolf,9945,DEM,33,Elise Stefanik,9944,REP,47,14,-14,11/4/2014,33.84,55.14,-21.29,7.29,7.29,1,1.93234975613828,for Elise Stefanik
34386,42115,6,2014,2014_Sen-G_MN,MN,Sen-G,Sen-G,SurveyUSA,325,IVR/Online,,10/29/2014,597,Al Franken,6091,DEM,51,Mike McFadden,6093,REP,40,4,11,11/4/2014,53.15,42.91,10.24,.76,.76,1,-3.03285258253478,for KSTP-TV Minneapolis
34321,42142,12,2014,2014_Sen-G_AK,AK,Sen-G,Sen-G,Rasmussen Reports/Pulse Opinion Research,277,IVR,,10/29/2014,887,Mark Begich,6130,DEM,42,Dan Sullivan,6138,REP,47,,-5,11/4/2014,45.83,47.96,-2.13,2.87,-2.87,1,-1.334974373991719,
34402,42100,14,2014,2014_Sen-G_NC,NC,Sen-G,Sen-G,CNN/Opinion Research Corp.,37,Live Phone,,10/29/2014,559,Kay R. Hagan,6123,DEM,48,Thom Tillis,6129,REP,46,4,2,11/4/2014,47.26,48.82,-1.56,3.56,3.56,0,-.1808628829653704,for CNN
34414,42123,14,2014,2014_Sen-G_NC,NC,Sen-G,Sen-G,Fox News/Beacon Research/Shaw & Co. Research,103,Live Phone,,10/29/2014,909,Kay R. Hagan,6123,DEM,43,Thom Tillis,6129,REP,42,4,1,11/4/2014,47.26,48.82,-1.56,2.56,2.56,0,-.8840355785678543,for FOX News
34412,127534,14,2014,2014_Sen-G_NC,NC,Sen-G,Sen-G,Harper Polling,132,IVR,R,10/29/2014,511,Kay R. Hagan,6123,DEM,44.5,Thom Tillis,6129,REP,47,6,-2.5,11/4/2014,47.26,48.82,-1.56,.94,-.94,1,-2.921804602135282,for unspecified Republican sponsor; average of multiple versions or turnout models listed in poll
34442,42184,14,2014,2014_Sen-G_NC,NC,Sen-G,Sen-G,Public Policy Polling,263,IVR,D,10/29/2014,657,Kay R. Hagan,6123,DEM,47,Thom Tillis,6129,REP,46,4,1,11/4/2014,47.26,48.82,-1.56,2.56,2.56,0,-.9813617186202669,for unspecified Democratic sponsor
34406,42104,14,2014,2014_Sen-G_NC,NC,Sen-G,Sen-G,Rasmussen Reports/Pulse Opinion Research,277,IVR,,10/29/2014,982,Kay R. Hagan,6123,DEM,46,Thom Tillis,6129,REP,45,,1,11/4/2014,47.26,48.82,-1.56,2.56,2.56,0,-.9054698887525907,
34422,42138,15,2014,2014_Sen-G_KY,KY,Sen-G,Sen-G,Marist College,183,Live Phone,,10/29/2014,556,Alison Lundergan Grimes,6293,DEM,41,Mitch McConnell,6296,REP,50,5,-9,11/4/2014,40.72,56.19,-15.47,6.47,6.47,1,-1.683753625544141,for NBC News
34378,42118,17,2014,2014_Sen-G_GA,GA,Sen-G,Sen-G,Landmark Communications,166,IVR,,10/29/2014,1500,Mary Michelle Nunn,6072,DEM,46.6,David A. Perdue,6073,REP,47.4,2.7,-.80000001,11/4/2014,45.21,52.89,-7.68,6.88,6.88,1,1.001708902631102,for WSB-TV
34327,126723,17,2014,2014_Sen-G_GA,GA,Sen-G,Sen-G,Marist College,183,Live Phone,,10/29/2014,603,Mary Michelle Nunn,6072,DEM,45,David A. Perdue,6073,REP,48.5,3,-3.5,11/4/2014,45.21,52.89,-7.68,4.18,4.18,1,-2.265363788223931,for NBC News; average of multiple versions or turnout models listed in poll
34369,42157,21,2014,2014_Sen-G_KS,KS,Sen-G,Sen-G,Fox News/Beacon Research/Shaw & Co. Research,103,Live Phone,,10/29/2014,907,Pat Roberts,6154,REP,43,Gregory Orman,8355,IND,44,3,-1,11/4/2014,53.15,42.53,10.62,11.62,,0,2.227501254439969,for FOX News
34348,42180,23,2014,2014_Sen-G_CO,CO,Sen-G,Sen-G,Public Policy Polling,263,IVR,D,10/29/2014,573,Mark Udall,6153,DEM,48,Cory Gardner,6149,REP,48,,0,11/4/2014,46.26,48.2,-1.94,1.94,1.94,.5,-1.238652731894269,for unspecified Democratic sponsor
34428,126725,25,2014,2014_Sen-O_LA,LA,Sen-G,Sen-O,Marist College,183,Live Phone,,10/29/2014,630,Mary L. Landrieu,8375,DEM,44,Bill Cassidy,8373,REP,36,15,8,11/4/2014,42.08,40.97,1.11,6.89,6.89,1,3.294342200347321,for NBC News
34447,42192,26,2014,2014_Sen-G_IA,IA,Sen-G,Sen-G,CNN/Opinion Research Corp.,37,Live Phone,,10/29/2014,647,Bruce L. Braley,6104,DEM,47,Joni K. Ernst,6106,REP,49,,-2,11/4/2014,43.76,52.1,-8.34,6.34,6.34,1,-.1098559371537638,for CNN
34314,42096,26,2014,2014_Sen-G_IA,IA,Sen-G,Sen-G,Fox News/Beacon Research/Shaw & Co. Research,103,Live Phone,,10/29/2014,911,Bruce L. Braley,6104,DEM,44,Joni K. Ernst,6106,REP,45,,-1,11/4/2014,43.76,52.1,-8.34,7.34,7.34,1,1.169526241946111,for FOX News
34365,42245,26,2014,2014_Sen-G_IA,IA,Sen-G,Sen-G,Rasmussen Reports/Pulse Opinion Research,277,IVR,,10/29/2014,990,Bruce L. Braley,6104,DEM,47,Joni K. Ernst,6106,REP,48,,-1,11/4/2014,43.76,52.1,-8.34,7.34,7.34,1,1.151925605798566,
34321,42015,1221,2014,2014_Gov-G_AK,AK,Gov-G,Gov-G,Rasmussen Reports/Pulse Opinion Research,277,IVR,,10/29/2014,887,Bill Walker,8879,IND,50,Sean R. Parnell,8686,REP,43,,7,11/4/2014,48.1,45.88,2.22,4.78,,1,1.125759700536456,
34314,42008,1226,2014,2014_Gov-G_IA,IA,Gov-G,Gov-G,Fox News/Beacon Research/Shaw & Co. Research,103,Live Phone,,10/29/2014,911,Jack G. Hatch,8648,DEM,36,Terry E. Branstad,8647,REP,53,,-17,11/4/2014,37.27,58.99,-21.72,4.72,4.72,1,.121453639448455,for FOX News
34365,42059,1226,2014,2014_Gov-G_IA,IA,Gov-G,Gov-G,Rasmussen Reports/Pulse Opinion Research,277,IVR,,10/29/2014,990,Jack G. Hatch,8648,DEM,37,Terry E. Branstad,8647,REP,55,,-18,11/4/2014,37.27,58.99,-21.72,3.72,3.72,1,-.9583344736386397,
34369,42063,1228,2014,2014_Gov-G_KS,KS,Gov-G,Gov-G,Fox News/Beacon Research/Shaw & Co. Research,103,Live Phone,,10/29/2014,907,Paul Davis,8712,DEM,48,Sam Brownback,8711,REP,42,4,6,11/4/2014,46.13,49.82,-3.69,9.69,9.69,0,3.821468337358352,for FOX News
34386,42080,1238,2014,2014_Gov-G_MN,MN,Gov-G,Gov-G,SurveyUSA,325,IVR/Online,,10/29/2014,596,Mark Dayton,8888,DEM,47,Jeff Johnson,8641,REP,42,2,5,11/4/2014,50.07,44.51,5.56,.56,-.56,1,-3.686745244062106,for KSTP-TV Minneapolis
62494,112352,1243,2014,2014_Gov-G_OH,OH,Gov-G,Gov-G,Fox News/Beacon Research/Shaw & Co. Research,103,Live Phone,,10/29/2014,803,Edward FitzGerald,8678,DEM,36,John Richard Kasich,8679,REP,51,,-15,11/4/2014,33.03,63.64,-30.61,15.61,15.61,1,9.620354433526726,
34350,42044,1245,2014,2014_Gov-G_WI,WI,Gov-G,Gov-G,Public Policy Polling,263,IVR/Online,D,10/29/2014,1814,Mary Burke,8781,DEM,47,Scott Walker,8787,REP,48,,-1,11/4/2014,46.59,52.26,-5.68,4.68,4.68,1,-.0278977122905965,for unspecified Democratic sponsor
34348,42042,1247,2014,2014_Gov-G_CO,CO,Gov-G,Gov-G,Public Policy Polling,263,IVR,D,10/29/2014,573,John Wright Hickenlooper,8708,DEM,47,Bob Beauprez,8704,REP,47,,0,11/4/2014,49.3,45.95,3.34,3.34,-3.34,.5,-.7214948234674171,for unspecified Democratic sponsor
34378,42072,1249,2014,2014_Gov-G_GA,GA,Gov-G,Gov-G,Landmark Communications,166,IVR,,10/29/2014,1500,Jason J. Carter,8623,DEM,46.1,J. Nathan Deal,8624,REP,47.5,3.5,-1.4,11/4/2014,44.89,52.75,-7.86,6.46,6.46,1,2.027044617657314,for WSB-TV
34327,126716,1249,2014,2014_Gov-G_GA,GA,Gov-G,Gov-G,Marist College,183,Live Phone,,10/29/2014,603,Jason J. Carter,8623,DEM,44.5,J. Nathan Deal,8624,REP,49,3,-4.5,11/4/2014,44.89,52.75,-7.86,3.36,3.36,1,-1.644936303156934,for NBC News; average of multiple versions or turnout models listed in poll
62487,112341,1253,2014,2014_Gov-G_FL,FL,Gov-G,Gov-G,SEA Polling & Strategic Design,302,Live Phone,,10/29/2014,800,Charlie Crist,8601,DEM,43,Rick Scott,8605,REP,45,5,-2,11/4/2014,47.07,48.14,-1.08,.92,-.92,1,-1.396318318908163,
35917,48335,5404,2014,2014_House-G_CA-52,CA-52,House-G,House-G,SurveyUSA,325,IVR/Live Phone,,10/29/2014,551,Scott Peters,5255,DEM,44,Carl DeMaio,5162,REP,45,,-1,11/4/2014,51.59,48.41,3.17,4.17,-4.17,0,-2.915958511868334,for KGTV-TV (California) | San Diego Union-Tribune
36138,49089,8271,2014,2014_House-G_US,US,House-G,House-G,YouGov,391,Online,,10/29/2014,802,Generic Candidate,9973,DEM,42,Generic Candidate,9974,REP,46,,-4,11/4/2014,44.84,50.42,-5.59,1.59,1.59,1,-2.970830986735046,for Huffington Post
34393,42167,8,2014,2014_Sen-G_NH,NH,Sen-G,Sen-G,Rasmussen Reports/Pulse Opinion Research,277,IVR,,10/30/2014,940,Jeanne Shaheen,6280,DEM,52,Scott Brown,6272,REP,45,,7,11/4/2014,51.46,48.21,3.24,3.76,3.76,1,.8777139354984783,
34514,42274,14,2014,2014_Sen-G_NC,NC,Sen-G,Sen-G,Gravis Marketing,124,IVR,,10/30/2014,1006,Kay R. Hagan,6123,DEM,46,Thom Tillis,6129,REP,47,,-1,11/4/2014,47.26,48.82,-1.56,.56,.56,1,-2.963629826692946,
34416,127535,14,2014,2014_Sen-G_NC,NC,Sen-G,Sen-G,National Research Inc.,225,Live Phone,,10/30/2014,600,Kay R. Hagan,6123,DEM,43,Thom Tillis,6129,REP,42,6,1,11/4/2014,47.26,48.82,-1.56,2.56,2.56,0,-1.077914363462032,for Civitas Institute; average of multiple versions or turnout models listed in poll
62497,112370,16,2014,2014_Sen-G_VA,VA,Sen-G,Sen-G,Public Policy Polling,263,IVR,,10/30/2014,937,Mark R. Warner,6303,DEM,49,Ed W. Gillespie,6301,REP,40,5,9,11/4/2014,49.15,48.34,.81,8.19,8.19,1,2.257419118638423,
58868,100398,26,2014,2014_Sen-G_IA,IA,Sen-G,Sen-G,Optimus,245,IVR,,10/30/2014,2421,Bruce L. Braley,6104,DEM,45.3,Joni K. Ernst,6106,REP,48.2,,-2.9000001,11/4/2014,43.76,52.1,-8.34,5.44,5.44,1,-.6915397517154491,
34392,42173,26,2014,2014_Sen-G_IA,IA,Sen-G,Sen-G,Selzer & Co.,304,Live Phone,,10/30/2014,708,Bruce L. Braley,6104,DEM,44,Joni K. Ernst,6106,REP,51,,-7,11/4/2014,43.76,52.1,-8.34,1.34,1.34,1,-5.133983275279796,for Des Moines Register | Bloomberg
62484,112338,1225,2014,2014_Gov-G_CT,CT,Gov-G,Gov-G,Rasmussen Reports/Pulse Opinion Research,277,IVR,,10/30/2014,977,Dannel P. Malloy,8863,DEM,48,Thomas C. Foley,8645,REP,47,,1,11/4/2014,50.73,48.16,2.56,1.56,-1.56,1,-1.897703098175365,
34392,42086,1226,2014,2014_Gov-G_IA,IA,Gov-G,Gov-G,Selzer & Co.,304,Live Phone,,10/30/2014,701,Jack G. Hatch,8648,DEM,35,Terry E. Branstad,8647,REP,59,,-24,11/4/2014,37.27,58.99,-21.72,2.28,-2.28,1,-2.498836835991949,for Des Moines Register | Bloomberg
34393,42087,1234,2014,2014_Gov-G_NH,NH,Gov-G,Gov-G,Rasmussen Reports/Pulse Opinion Research,277,IVR,,10/30/2014,940,Margaret Wood Hassan,8809,DEM,51,Walt Havenstein,8805,REP,42,,9,11/4/2014,52.38,47.43,4.95,4.05,4.05,1,.2457057577839172,
34349,42043,1237,2014,2014_Gov-G_NY,NY,Gov-G,Gov-G,Zogby Interactive/JZ Analytics,395,Online,,10/30/2014,681,Andrew Cuomo,8663,DEM,55,Robert P. Astorino,8871,REP,34,,21,11/4/2014,54.28,40.31,13.96,7.04,7.04,1,-.7651014823563977,
34346,42040,1253,2014,2014_Gov-G_FL,FL,Gov-G,Gov-G,Zogby Interactive/JZ Analytics,395,Online,,10/30/2014,688,Charlie Crist,8601,DEM,45,Rick Scott,8605,REP,38,8,7,11/4/2014,47.07,48.14,-1.08,8.08,8.08,0,5.925338184661481,
34334,42028,1255,2014,2014_Gov-G_CA,CA,Gov-G,Gov-G,Zogby Interactive/JZ Analytics,395,Online,,10/30/2014,705,Jerry Brown,8698,DEM,51,Neel Kashkari,8701,REP,33,,18,11/4/2014,59.97,40.03,19.94,1.94,-1.94,1,-1.9142131664953,
35979,49004,5446,2014,2014_House-G_GA-1,GA-1,House-G,House-G,Landmark Communications,166,IVR,,10/30/2014,500,Brian Corwin Reese,4700,DEM,37, Carter,4672,REP,60,,-23,11/4/2014,39.09,60.91,-21.83,1.17,-1.17,1,-5.936310212400699,
35979,82953,5452,2014,2014_House-G_GA-7,GA-7,House-G,House-G,Landmark Communications,166,IVR,,10/30/2014,500,Thomas D. Wight,4712,DEM,37,Rob Woodall,4713,REP,61,,-24,11/4/2014,34.61,65.39,-30.77,6.77,6.77,1,-.337906938241518,
35979,49005,5455,2014,2014_House-G_GA-10,GA-10,House-G,House-G,Landmark Communications,166,IVR,,10/30/2014,500,I. Kenneth Dious,4677,DEM,32.2,Jody B. Hice,4685,REP,60.6,,-28.4,11/4/2014,33.48,66.52,-33.04,4.64,4.64,1,-2.428535160548024,
35979,48782,5457,2014,2014_House-G_GA-12,GA-12,House-G,House-G,Landmark Communications,166,IVR,,10/30/2014,500,John Barrow,4669,DEM,44.4,Rick W. Allen,4668,REP,48.1,,-3.7,11/4/2014,45.25,54.75,-9.51,5.81,5.81,1,-1.306205025532287,
36301,49286,8271,2014,2014_House-G_US,US,House-G,House-G,Rasmussen Reports/Pulse Opinion Research,277,IVR,,10/30/2014,3500,Generic Candidate,9973,DEM,41,Generic Candidate,9974,REP,44,,-3,11/4/2014,44.84,50.42,-5.59,2.59,2.59,1,-1.436745506027477,
34501,42258,8,2014,2014_Sen-G_NH,NH,Sen-G,Sen-G,Public Policy Polling,263,IVR,D,10/31/2014,679,Jeanne Shaheen,6280,DEM,49,Scott Brown,6272,REP,47,,2,11/4/2014,51.46,48.21,3.24,1.24,-1.24,1,-1.952366723115435,for unspecified Democratic sponsor
34423,42140,8,2014,2014_Sen-G_NH,NH,Sen-G,Sen-G,University of New Hampshire,357,Live Phone,,10/31/2014,757,Jeanne Shaheen,6280,DEM,47,Scott Brown,6272,REP,45,,2,11/4/2014,51.46,48.21,3.24,1.24,-1.24,1,-1.739620709228574,for WMUR
34479,42230,14,2014,2014_Sen-G_NC,NC,Sen-G,Sen-G,Public Policy Polling,263,IVR/Online,,10/31/2014,738,Kay R. Hagan,6123,DEM,46,Thom Tillis,6129,REP,45,4,1,11/4/2014,47.26,48.82,-1.56,2.56,2.56,0,-.7905900043522908,
34407,125180,15,2014,2014_Sen-G_KY,KY,Sen-G,Sen-G,Public Policy Polling,263,IVR/Online,,10/31/2014,1503,Alison Lundergan Grimes,6293,DEM,43,Mitch McConnell,6296,REP,51.5,3,-8.5,11/4/2014,40.72,56.19,-15.47,6.97,6.97,1,-.6018261495482674,average of multiple versions or turnout models listed in poll
34485,42236,17,2014,2014_Sen-G_GA,GA,Sen-G,Sen-G,Public Policy Polling,263,IVR,D,10/31/2014,533,Mary Michelle Nunn,6072,DEM,46,David A. Perdue,6073,REP,46,4,0,11/4/2014,45.21,52.89,-7.68,7.68,7.68,.5,1.550876550660269,for unspecified Democratic sponsor
34492,42247,21,2014,2014_Sen-G_KS,KS,Sen-G,Sen-G,Public Policy Polling,263,IVR,D,10/31/2014,752,Pat Roberts,6154,REP,47,Gregory Orman,8355,IND,46,3,1,11/4/2014,53.15,42.53,10.62,9.62,,1,.1757265469987859,for unspecified Democratic sponsor
34370,125156,23,2014,2014_Sen-G_CO,CO,Sen-G,Sen-G,Quinnipiac University,267,Live Phone,,10/31/2014,815,Mark Udall,6153,DEM,44,Cory Gardner,6149,REP,45.5,,-1.5,11/4/2014,46.26,48.2,-1.94,.44,.44,1,-2.201436422802245,average of multiple versions or turnout models listed in poll
34448,125181,25,2014,2014_Sen-O_LA,LA,Sen-G,Sen-O,Public Policy Polling,263,IVR/Online,,10/31/2014,1003,Mary L. Landrieu,8375,DEM,45,Bill Cassidy,8373,REP,41.5,15,3.5,11/4/2014,42.08,40.97,1.11,2.39,2.39,1,-1.283810480235641,average of multiple versions or turnout models listed in poll
34513,42273,26,2014,2014_Sen-G_IA,IA,Sen-G,Sen-G,Public Policy Polling,263,IVR,D,10/31/2014,617,Bruce L. Braley,6104,DEM,47,Joni K. Ernst,6106,REP,48,,-1,11/4/2014,43.76,52.1,-8.34,7.34,7.34,1,1.1457867524831,for unspecified Democratic sponsor
34336,42159,26,2014,2014_Sen-G_IA,IA,Sen-G,Sen-G,Quinnipiac University,267,Live Phone,,10/31/2014,778,Bruce L. Braley,6104,DEM,47,Joni K. Ernst,6106,REP,47,,0,11/4/2014,43.76,52.1,-8.34,8.34,8.34,.5,2.107461967134196,
34332,42255,31,2014,2014_Sen-G_MA,MA,Sen-G,Sen-G,Public Policy Polling,263,IVR/Online,,10/31/2014,887,Edward J. Markey,6289,DEM,52,Brian J. Herr,6288,REP,38,,14,11/4/2014,61.87,37.98,23.88,9.88,-9.88,1,4.937007524508809,
62482,112365,32,2014,2014_Sen-G_AR,AR,Sen-G,Sen-G,Opinion Research Associates,242,Live Phone,D,10/31/2014,400,Mark L. Pryor,6145,DEM,45,Tom Cotton,6143,REP,43,1,2,11/4/2014,39.43,56.5,-17.07,19.07,19.07,0,10.11945439528376,for unspecified Democratic sponsor
