cycle,branch,race,forecastdate,version,Democrat_WinProbability,Republican_WinProbability,category,Democrat_Won,Republican_Won,uncalled
2018,Governor,NM-G1,11/6/18,lite,.92869997,.0713,Likely D,1,0,0
2018,Governor,NV-G1,11/6/18,lite,.52486002,.47514001,Tossup (Tilt D),1,0,0
2018,Governor,NY-G1,11/6/18,lite,.98382002,.016179999,Solid D,1,0,0
2018,Governor,OH-G1,11/6/18,lite,.6652,.3348,Lean D,0,1,0
2018,Governor,OK-G1,11/6/18,lite,.27983999,.72016001,Lean R,0,1,0
2018,Governor,OR-G1,11/6/18,lite,.69481999,.30518001,Lean D,1,0,0
2018,Governor,PA-G1,11/6/18,lite,.98830003,.0117,Solid D,1,0,0
2018,Governor,RI-G1,11/6/18,lite,.89701998,.10298,Likely D,1,0,0
2018,Governor,SC-G1,11/6/18,lite,.053800002,.94620001,Likely R,0,1,0
2018,Governor,SD-G1,11/6/18,lite,.55369997,.4463,Tossup (Tilt D),0,1,0
2018,Governor,TN-G1,11/6/18,lite,.0097000003,.9903,Safe R,0,1,0
2018,Governor,TX-G1,11/6/18,lite,.0033199999,.99668002,Safe R,0,1,0
2018,Governor,VT-G1,11/6/18,lite,.11912,.88088,Likely R,0,1,0
2018,Governor,WI-G1,11/6/18,lite,.70257998,.29742,Lean D,1,0,0
2018,Governor,WY-G1,11/6/18,lite,.0026,.99739999,Safe R,0,1,0
2018,House,AK-1,11/6/18,lite,.35640001,.64359999,Lean R,0,1,0
2018,House,AL-1,11/6/18,lite,.0040799999,.99592,Safe R,0,1,0
2018,House,AL-2,11/6/18,lite,.003,.99699998,Safe R,0,1,0
2018,House,AL-3,11/6/18,lite,.00232,.99768001,Safe R,0,1,0
2018,House,AL-4,11/6/18,lite,0,1,Safe R,0,1,0
2018,House,AL-5,11/6/18,lite,.0022,.99779999,Safe R,0,1,0
2018,House,AL-6,11/6/18,lite,.00014,.99985999,Safe R,0,1,0
2018,House,AL-7,11/6/18,lite,1,0,Solid D,1,0,0
2018,House,AR-1,11/6/18,lite,.0075400001,.99246001,Safe R,0,1,0
2018,House,AR-2,11/6/18,lite,.14364,.85636002,Likely R,0,1,0
2018,House,AR-3,11/6/18,lite,.01288,.98711997,Safe R,0,1,0
2018,House,AR-4,11/6/18,lite,.0096800001,.99032003,Safe R,0,1,0
2018,House,AZ-1,11/6/18,lite,.71565998,.28433999,Lean D,1,0,0
2018,House,AZ-2,11/6/18,lite,.87092,.12908,Likely D,1,0,0
2018,House,AZ-3,11/6/18,lite,.99963999,.00036000001,Solid D,1,0,0
2018,House,AZ-4,11/6/18,lite,.0025200001,.99747998,Safe R,0,1,0
2018,House,AZ-5,11/6/18,lite,.0079399999,.99206001,Safe R,0,1,0
2018,House,AZ-6,11/6/18,lite,.055520002,.94448,Likely R,0,1,0
2018,House,AZ-7,11/6/18,lite,.99997997,.000019999999,Solid D,1,0,0
2018,House,AZ-8,11/6/18,lite,.094860002,.90513998,Likely R,0,1,0
2018,House,AZ-9,11/6/18,lite,.96171999,.038279999,Solid D,1,0,0
2018,House,CA-1,11/6/18,lite,.02352,.97648001,Safe R,0,1,0
2018,House,CA-10,11/6/18,lite,.60883999,.39116001,Lean D,1,0,0
2018,House,CA-11,11/6/18,lite,1,0,Solid D,1,0,0
2018,House,CA-12,11/6/18,lite,1,0,Solid D,1,0,0
2018,House,CA-13,11/6/18,lite,.99997997,.000019999999,Solid D,1,0,0
2018,House,CA-14,11/6/18,lite,1,0,Solid D,1,0,0
2018,House,CA-15,11/6/18,lite,1,0,Solid D,1,0,0
2018,House,CA-16,11/6/18,lite,.94941998,.050579999,Likely D,1,0,0
2018,House,CA-17,11/6/18,lite,1,0,Solid D,1,0,0
2018,House,CA-18,11/6/18,lite,1,0,Solid D,1,0,0
2018,House,CA-19,11/6/18,lite,.99997997,.000019999999,Solid D,1,0,0
2018,House,CA-2,11/6/18,lite,1,0,Solid D,1,0,0
2018,House,CA-20,11/6/18,lite,.99988002,.00012,Solid D,1,0,0
2018,House,CA-21,11/6/18,lite,.27579999,.72420001,Lean R,1,0,1
2018,House,CA-22,11/6/18,lite,.09922,.90078002,Likely R,0,1,0
2018,House,CA-23,11/6/18,lite,.0054799998,.99452001,Safe R,0,1,0
2018,House,CA-24,11/6/18,lite,.94812,.051879998,Likely D,1,0,0
2018,House,CA-25,11/6/18,lite,.31865999,.68133998,Lean R,1,0,0
2018,House,CA-26,11/6/18,lite,.99844003,.00156,Solid D,1,0,0
2018,House,CA-27,11/6/18,lite,1,0,Solid D,1,0,0
2018,House,CA-28,11/6/18,lite,1,0,Solid D,1,0,0
2018,House,CA-29,11/6/18,lite,1,0,Solid D,1,0,0
2018,House,CA-3,11/6/18,lite,.99607998,.00392,Solid D,1,0,0
2018,House,CA-30,11/6/18,lite,.99997997,.000019999999,Solid D,1,0,0
2018,House,CA-31,11/6/18,lite,.99874002,.00126,Solid D,1,0,0
2018,House,CA-32,11/6/18,lite,.99993998,.000059999998,Solid D,1,0,0
2018,House,CA-33,11/6/18,lite,.99996001,.000039999999,Solid D,1,0,0
2018,House,CA-34,11/6/18,lite,.99993998,.000059999998,Solid D,1,0,0
2018,House,CA-35,11/6/18,lite,.99996001,.000039999999,Solid D,1,0,0
2018,House,CA-36,11/6/18,lite,.98582,.01418,Solid D,1,0,0
2018,House,CA-37,11/6/18,lite,1,0,Solid D,1,0,0
2018,House,CA-38,11/6/18,lite,.99993998,.000059999998,Solid D,1,0,0
2018,House,CA-39,11/6/18,lite,.43996,.56004,Tossup (Tilt R),1,0,0
2018,House,CA-4,11/6/18,lite,.16351999,.83648002,Likely R,0,1,0
2018,House,CA-40,11/6/18,lite,.99981999,.00018,Solid D,1,0,0
2018,House,CA-41,11/6/18,lite,.99967998,.00031999999,Solid D,1,0,0
2018,House,CA-42,11/6/18,lite,.0405,.95950001,Safe R,0,1,0
2018,House,CA-43,11/6/18,lite,1,0,Solid D,1,0,0
2018,House,CA-44,11/6/18,lite,1,0,Solid D,1,0,0
2018,House,CA-45,11/6/18,lite,.53060001,.46939999,Tossup (Tilt D),1,0,0
2018,House,CA-46,11/6/18,lite,.99988002,.00012,Solid D,1,0,0
2018,House,CA-47,11/6/18,lite,.99981999,.00018,Solid D,1,0,0
2018,House,CA-48,11/6/18,lite,.41652,.58348,Tossup (Tilt R),1,0,0
2018,House,CA-49,11/6/18,lite,.92540002,.074600004,Likely D,1,0,0
2018,House,CA-5,11/6/18,lite,.99989998,.000099999997,Solid D,1,0,0
2018,House,CA-50,11/6/18,lite,.26050001,.73949999,Lean R,0,1,0
2018,House,CA-51,11/6/18,lite,1,0,Solid D,1,0,0
2018,House,CA-52,11/6/18,lite,.99893999,.00106,Solid D,1,0,0
2018,House,CA-53,11/6/18,lite,.99989998,.000099999997,Solid D,1,0,0
2018,House,CA-6,11/6/18,lite,1,0,Solid D,1,0,0
2018,House,CA-7,11/6/18,lite,.96806002,.031939998,Solid D,1,0,0
2018,House,CA-8,11/6/18,lite,0,1,Safe R,0,1,0
2018,House,CA-9,11/6/18,lite,.99838001,.00162,Solid D,1,0,0
2018,House,CO-1,11/6/18,lite,.99997997,.000019999999,Solid D,1,0,0
2018,House,CO-2,11/6/18,lite,.99599999,.0040000002,Solid D,1,0,0
2018,House,CO-3,11/6/18,lite,.10806,.89194,Likely R,0,1,0
2018,House,CO-4,11/6/18,lite,.01288,.98711997,Safe R,0,1,0
2018,House,CO-5,11/6/18,lite,.01028,.98971999,Safe R,0,1,0
2018,House,CO-6,11/6/18,lite,.87643999,.12356,Likely D,1,0,0
2018,House,CO-7,11/6/18,lite,.99708003,.0029200001,Solid D,1,0,0
2018,House,CT-1,11/6/18,lite,.99971998,.00028000001,Solid D,1,0,0
2018,House,CT-2,11/6/18,lite,.99554002,.00446,Solid D,1,0,0
2018,House,CT-3,11/6/18,lite,.99923998,.00076000002,Solid D,1,0,0
2018,House,CT-4,11/6/18,lite,.99945998,.00053999998,Solid D,1,0,0
2018,House,CT-5,11/6/18,lite,.92189997,.078100003,Likely D,1,0,0
2018,House,DE-1,11/6/18,lite,.98562002,.01438,Solid D,1,0,0
2018,House,FL-1,11/6/18,lite,.000099999997,.99989998,Safe R,0,1,0
2018,House,FL-10,11/6/18,lite,1,0,Solid D,1,0,0
2018,House,FL-11,11/6/18,lite,.00226,.99773997,Safe R,0,1,0
2018,House,FL-12,11/6/18,lite,.047219999,.95278001,Safe R,0,1,0
2018,House,FL-13,11/6/18,lite,.98580003,.0142,Solid D,1,0,0
2018,House,FL-14,11/6/18,lite,1,0,Solid D,1,0,0
2018,House,FL-15,11/6/18,lite,.44233999,.55765998,Tossup (Tilt R),0,1,0
2018,House,FL-16,11/6/18,lite,.15391999,.84608001,Likely R,0,1,0
2018,House,FL-17,11/6/18,lite,.036219999,.96377999,Safe R,0,1,0
2018,House,FL-18,11/6/18,lite,.12926,.87074,Likely R,0,1,0
2018,House,FL-19,11/6/18,lite,.051860001,.94814003,Likely R,0,1,0
2018,House,FL-2,11/6/18,lite,.00083999999,.99915999,Safe R,0,1,0
2018,House,FL-20,11/6/18,lite,1,0,Solid D,1,0,0
2018,House,FL-21,11/6/18,lite,1,0,Solid D,1,0,0
2018,House,FL-22,11/6/18,lite,.99699998,.003,Solid D,1,0,0
2018,House,FL-23,11/6/18,lite,.99953997,.00046000001,Solid D,1,0,0
2018,House,FL-24,11/6/18,lite,1,0,Solid D,1,0,0
2018,House,FL-25,11/6/18,lite,.20810001,.79189998,Likely R,0,1,0
2018,House,FL-26,11/6/18,lite,.4883,.51169997,Tossup (Tilt R),1,0,0
2018,House,FL-27,11/6/18,lite,.6541,.3459,Lean D,1,0,0
2018,House,FL-3,11/6/18,lite,.028100001,.97189999,Safe R,0,1,0
2018,House,FL-4,11/6/18,lite,.00196,.99804002,Safe R,0,1,0
2018,House,FL-5,11/6/18,lite,.99975997,.00023999999,Solid D,1,0,0
2018,House,FL-6,11/6/18,lite,.31614,.68386,Lean R,0,1,0
2018,House,FL-7,11/6/18,lite,.83481997,.16518,Likely D,1,0,0
2018,House,FL-8,11/6/18,lite,.01616,.98383999,Safe R,0,1,0
2018,House,FL-9,11/6/18,lite,.90278,.097220004,Likely D,1,0,0
2018,House,GA-1,11/6/18,lite,.020919999,.97908002,Safe R,0,1,0
2018,House,GA-10,11/6/18,lite,.0025800001,.99742001,Safe R,0,1,0
2018,House,GA-11,11/6/18,lite,.00184,.99816,Safe R,0,1,0
2018,House,GA-12,11/6/18,lite,.027000001,.97299999,Safe R,0,1,0
2018,House,GA-13,11/6/18,lite,.99993998,.000059999998,Solid D,1,0,0
2018,House,GA-14,11/6/18,lite,.000019999999,.99997997,Safe R,0,1,0
2018,House,GA-2,11/6/18,lite,.9964,.0035999999,Solid D,1,0,0
2018,House,GA-3,11/6/18,lite,.00062000001,.99937999,Safe R,0,1,0
2018,House,GA-4,11/6/18,lite,1,0,Solid D,1,0,0
2018,House,GA-5,11/6/18,lite,1,0,Solid D,1,0,0
2018,House,GA-6,11/6/18,lite,.56794,.43206,Tossup (Tilt D),1,0,0
2018,House,GA-7,11/6/18,lite,.089419998,.91057998,Likely R,0,1,0
2018,House,GA-8,11/6/18,lite,0,1,Safe R,0,1,0
2018,House,GA-9,11/6/18,lite,.000019999999,.99997997,Safe R,0,1,0
2018,House,HI-1,11/6/18,lite,.99962002,.00038000001,Solid D,1,0,0
2018,House,HI-2,11/6/18,lite,1,0,Solid D,1,0,0
2018,House,IA-1,11/6/18,lite,.89014,.10986,Likely D,1,0,0
2018,House,IA-2,11/6/18,lite,.96130002,.038699999,Solid D,1,0,0
2018,House,IA-3,11/6/18,lite,.59487998,.40511999,Tossup (Tilt D),1,0,0
2018,House,IA-4,11/6/18,lite,.18404,.81595999,Likely R,0,1,0
2018,House,ID-1,11/6/18,lite,.072099999,.92790002,Likely R,0,1,0
2018,House,ID-2,11/6/18,lite,.02124,.97876,Safe R,0,1,0
2018,House,IL-1,11/6/18,lite,1,0,Solid D,1,0,0
2018,House,IL-10,11/6/18,lite,.99974,.00026,Solid D,1,0,0
2018,House,IL-11,11/6/18,lite,.99936002,.00063999998,Solid D,1,0,0
2018,House,IL-12,11/6/18,lite,.17364,.82635999,Likely R,0,1,0
2018,House,IL-13,11/6/18,lite,.2192,.78079998,Likely R,0,1,0
2018,House,IL-14,11/6/18,lite,.63988,.36012,Lean D,1,0,0
2018,House,IL-15,11/6/18,lite,.00022,.99978,Safe R,0,1,0
2018,House,IL-16,11/6/18,lite,.056480002,.94352001,Likely R,0,1,0
2018,House,IL-17,11/6/18,lite,.99236,.00764,Solid D,1,0,0
2018,House,IL-18,11/6/18,lite,.0051799999,.99482,Safe R,0,1,0
2018,House,IL-2,11/6/18,lite,1,0,Solid D,1,0,0
2018,House,IL-3,11/6/18,lite,.99760002,.0024000001,Solid D,1,0,0
2018,House,IL-4,11/6/18,lite,1,0,Solid D,1,0,0
2018,House,IL-5,11/6/18,lite,1,0,Solid D,1,0,0
2018,House,IL-6,11/6/18,lite,.54684001,.45315999,Tossup (Tilt D),1,0,0
2018,House,IL-7,11/6/18,lite,1,0,Solid D,1,0,0
2018,House,IL-8,11/6/18,lite,.99901998,.00098000001,Solid D,1,0,0
2018,House,IL-9,11/6/18,lite,.99997997,.000019999999,Solid D,1,0,0
2018,House,IN-1,11/6/18,lite,.99874002,.00126,Solid D,1,0,0
2018,House,IN-2,11/6/18,lite,.027319999,.97267997,Safe R,0,1,0
2018,House,IN-3,11/6/18,lite,.02386,.97614002,Safe R,0,1,0
2018,House,IN-4,11/6/18,lite,.01922,.98078001,Safe R,0,1,0
2018,House,IN-5,11/6/18,lite,.17048,.82951999,Likely R,0,1,0
2018,House,IN-6,11/6/18,lite,.01022,.98978001,Safe R,0,1,0
2018,House,IN-7,11/6/18,lite,.99981999,.00018,Solid D,1,0,0
2018,House,IN-8,11/6/18,lite,.0041200002,.99588001,Safe R,0,1,0
2018,House,IN-9,11/6/18,lite,.099140003,.90086001,Likely R,0,1,0
2018,House,KS-1,11/6/18,lite,.01156,.98843998,Safe R,0,1,0
2018,House,KS-2,11/6/18,lite,.50287998,.49711999,Tossup (Tilt D),0,1,0
2018,House,KS-3,11/6/18,lite,.88944,.11056,Likely D,1,0,0
2018,House,KS-4,11/6/18,lite,.0071800002,.99282002,Safe R,0,1,0
2018,House,KY-1,11/6/18,lite,.00052,.99948001,Safe R,0,1,0
2018,House,KY-2,11/6/18,lite,.0029,.9971,Safe R,0,1,0
2018,House,KY-3,11/6/18,lite,.99967998,.00031999999,Solid D,1,0,0
2018,House,KY-4,11/6/18,lite,.0052,.99479997,Safe R,0,1,0
2018,House,KY-5,11/6/18,lite,.000039999999,.99996001,Safe R,0,1,0
2018,House,KY-6,11/6/18,lite,.52098,.47902,Tossup (Tilt D),0,1,0
2018,House,LA-1,11/6/18,lite,.000099999997,.99989998,Safe R,0,1,0
2018,House,LA-2,11/6/18,lite,1,0,Solid D,1,0,0
2018,House,LA-3,11/6/18,lite,.00168,.99831998,Safe R,0,1,0
2018,House,LA-4,11/6/18,lite,.01946,.98053998,Safe R,0,1,0
2018,House,LA-5,11/6/18,lite,.0063200002,.99368,Safe R,0,1,0
2018,House,LA-6,11/6/18,lite,.00069999998,.9993,Safe R,0,1,0
2018,House,MA-1,11/6/18,lite,1,0,Solid D,1,0,0
2018,House,MA-2,11/6/18,lite,.99974,.00026,Solid D,1,0,0
2018,House,MA-3,11/6/18,lite,.99861997,.00138,Solid D,1,0,0
2018,House,MA-4,11/6/18,lite,1,0,Solid D,1,0,0
2018,House,MA-5,11/6/18,lite,1,0,Solid D,1,0,0
2018,House,MA-6,11/6/18,lite,.99967998,.00031999999,Solid D,1,0,0
2018,House,MA-7,11/6/18,lite,1,0,Solid D,1,0,0
2018,House,MA-8,11/6/18,lite,1,0,Solid D,1,0,0
2018,House,MA-9,11/6/18,lite,.99912,.00088000001,Solid D,1,0,0
2018,House,MD-1,11/6/18,lite,.00612,.99387997,Safe R,0,1,0
2018,House,MD-2,11/6/18,lite,.99971998,.00028000001,Solid D,1,0,0
2018,House,MD-3,11/6/18,lite,.99988002,.00012,Solid D,1,0,0
2018,House,MD-4,11/6/18,lite,1,0,Solid D,1,0,0
2018,House,MD-5,11/6/18,lite,.99989998,.000099999997,Solid D,1,0,0
2018,House,MD-6,11/6/18,lite,.98666,.01334,Solid D,1,0,0
2018,House,MD-7,11/6/18,lite,1,0,Solid D,1,0,0
2018,House,MD-8,11/6/18,lite,.99993998,.000059999998,Solid D,1,0,0
2018,House,ME-1,11/6/18,lite,.99769998,.0023000001,Solid D,1,0,0
2018,House,ME-2,11/6/18,lite,.55277997,.44722,Tossup (Tilt D),1,0,0
2018,House,MI-1,11/6/18,lite,.08348,.91652,Likely R,0,1,0
2018,House,MI-10,11/6/18,lite,.01174,.98825997,Safe R,0,1,0
2018,House,MI-11,11/6/18,lite,.75774002,.24225999,Likely D,1,0,0
2018,House,MI-12,11/6/18,lite,.99993998,.000059999998,Solid D,1,0,0
2018,House,MI-13,11/6/18,lite,1,0,Solid D,1,0,0
2018,House,MI-14,11/6/18,lite,1,0,Solid D,1,0,0
2018,House,MI-2,11/6/18,lite,.13378,.86622,Likely R,0,1,0
2018,House,MI-3,11/6/18,lite,.20572001,.79427999,Likely R,0,1,0
2018,House,MI-4,11/6/18,lite,.039919998,.96008003,Safe R,0,1,0
2018,House,MI-5,11/6/18,lite,.99725997,.0027399999,Solid D,1,0,0
2018,House,MI-6,11/6/18,lite,.3529,.64709997,Lean R,0,1,0
2018,House,MI-7,11/6/18,lite,.22341999,.77657998,Likely R,0,1,0
2018,House,MI-8,11/6/18,lite,.64462,.35538,Lean D,1,0,0
2018,House,MI-9,11/6/18,lite,.97710001,.0229,Solid D,1,0,0
2018,House,MN-1,11/6/18,lite,.48249999,.51749998,Tossup (Tilt R),0,1,0
2018,House,MN-2,11/6/18,lite,.80800003,.192,Likely D,1,0,0
2018,House,MN-3,11/6/18,lite,.84615999,.15384001,Likely D,1,0,0
2018,House,MN-4,11/6/18,lite,.99993998,.000059999998,Solid D,1,0,0
2018,House,MN-5,11/6/18,lite,1,0,Solid D,1,0,0
2018,House,MN-6,11/6/18,lite,.020780001,.97921997,Safe R,0,1,0
2018,House,MN-7,11/6/18,lite,.69528002,.30472001,Lean D,1,0,0
2018,House,MN-8,11/6/18,lite,.089019999,.91097999,Likely R,0,1,0
2018,House,MO-1,11/6/18,lite,1,0,Solid D,1,0,0
2018,House,MO-2,11/6/18,lite,.2333,.76670003,Likely R,0,1,0
2018,House,MO-3,11/6/18,lite,.00106,.99893999,Safe R,0,1,0
2018,House,MO-4,11/6/18,lite,.00092000002,.99908,Safe R,0,1,0
2018,House,MO-5,11/6/18,lite,.99834001,.00166,Solid D,1,0,0
2018,House,MO-6,11/6/18,lite,.0037,.99629998,Safe R,0,1,0
2018,House,MO-7,11/6/18,lite,.00023999999,.99975997,Safe R,0,1,0
2018,House,MO-8,11/6/18,lite,.000079999998,.99992001,Safe R,0,1,0
2018,House,MS-1,11/6/18,lite,.01188,.98812002,Safe R,0,1,0
2018,House,MS-2,11/6/18,lite,.99864,.00136,Solid D,1,0,0
2018,House,MS-3,11/6/18,lite,.047139999,.95286,Safe R,0,1,0
2018,House,MS-4,11/6/18,lite,.0222,.97780001,Safe R,0,1,0
2018,House,MT-1,11/6/18,lite,.26082,.73918003,Lean R,0,1,0
2018,House,NC-1,11/6/18,lite,1,0,Solid D,1,0,0
2018,House,NC-10,11/6/18,lite,.01266,.98733997,Safe R,0,1,0
2018,House,NC-11,11/6/18,lite,.00746,.99254,Safe R,0,1,0
2018,House,NC-12,11/6/18,lite,1,0,Solid D,1,0,0
2018,House,NC-13,11/6/18,lite,.34560001,.65439999,Lean R,0,1,0
2018,House,NC-2,11/6/18,lite,.12154,.87845999,Likely R,0,1,0
2018,House,NC-3,11/6/18,lite,0,1,Safe R,0,1,0
2018,House,NC-4,11/6/18,lite,.99996001,.000039999999,Solid D,1,0,0
2018,House,NC-5,11/6/18,lite,.042599998,.95740002,Safe R,0,1,0
2018,House,NC-6,11/6/18,lite,.067720003,.93228,Likely R,0,1,0
2018,House,NC-7,11/6/18,lite,.24386001,.75613999,Likely R,0,1,0
2018,House,NC-8,11/6/18,lite,.064960003,.93504,Likely R,0,1,0
2018,House,NC-9,11/6/18,lite,.48168001,.51832002,Tossup (Tilt R),0,1,1
2018,House,ND-1,11/6/18,lite,.0042400002,.99576002,Safe R,0,1,0
2018,House,NE-1,11/6/18,lite,.0297,.97030002,Safe R,0,1,0
2018,House,NE-2,11/6/18,lite,.19022,.80978,Likely R,0,1,0
2018,House,NE-3,11/6/18,lite,.00016,.99984002,Safe R,0,1,0
2018,House,NH-1,11/6/18,lite,.84498,.15502,Likely D,1,0,0
2018,House,NH-2,11/6/18,lite,.99184,.0081599997,Solid D,1,0,0
2018,House,NJ-1,11/6/18,lite,.99992001,.000079999998,Solid D,1,0,0
2018,House,NJ-10,11/6/18,lite,1,0,Solid D,1,0,0
2018,House,NJ-11,11/6/18,lite,.83372003,.16628,Likely D,1,0,0
2018,House,NJ-12,11/6/18,lite,.99996001,.000039999999,Solid D,1,0,0
2018,House,NJ-2,11/6/18,lite,.97000003,.029999999,Solid D,1,0,0
2018,House,NJ-3,11/6/18,lite,.55471998,.44527999,Tossup (Tilt D),1,0,0
2018,House,NJ-4,11/6/18,lite,.1002,.8998,Likely R,0,1,0
2018,House,NJ-5,11/6/18,lite,.92510003,.074900001,Likely D,1,0,0
2018,House,NJ-6,11/6/18,lite,.99922001,.00078,Solid D,1,0,0
2018,House,NJ-7,11/6/18,lite,.75700003,.243,Likely D,1,0,0
2018,House,NJ-8,11/6/18,lite,1,0,Solid D,1,0,0
2018,House,NJ-9,11/6/18,lite,.99988002,.00012,Solid D,1,0,0
2018,House,NM-1,11/6/18,lite,.94774002,.05226,Likely D,1,0,0
2018,House,NM-2,11/6/18,lite,.44758001,.55242002,Tossup (Tilt R),1,0,0
2018,House,NM-3,11/6/18,lite,.99800003,.0020000001,Solid D,1,0,0
2018,House,NV-1,11/6/18,lite,.99871999,.00128,Solid D,1,0,0
2018,House,NV-2,11/6/18,lite,.028379999,.97162002,Safe R,0,1,0
2018,House,NV-3,11/6/18,lite,.81344002,.18656,Likely D,1,0,0
2018,House,NV-4,11/6/18,lite,.72109997,.2789,Lean D,1,0,0
2018,House,NY-1,11/6/18,lite,.063780002,.93621999,Likely R,0,1,0
2018,House,NY-10,11/6/18,lite,1,0,Solid D,1,0,0
2018,House,NY-11,11/6/18,lite,.24998,.75002003,Likely R,1,0,0
2018,House,NY-12,11/6/18,lite,1,0,Solid D,1,0,0
2018,House,NY-13,11/6/18,lite,1,0,Solid D,1,0,0
2018,House,NY-14,11/6/18,lite,1,0,Solid D,1,0,0
2018,House,NY-15,11/6/18,lite,1,0,Solid D,1,0,0
2018,House,NY-16,11/6/18,lite,1,0,Solid D,1,0,0
2018,House,NY-17,11/6/18,lite,.99993998,.000059999998,Solid D,1,0,0
2018,House,NY-18,11/6/18,lite,.98030001,.0197,Solid D,1,0,0
2018,House,NY-19,11/6/18,lite,.58807999,.41192001,Tossup (Tilt D),1,0,0
2018,House,NY-2,11/6/18,lite,.26446,.73553997,Lean R,0,1,0
2018,House,NY-20,11/6/18,lite,.99914002,.00085999997,Solid D,1,0,0
2018,House,NY-21,11/6/18,lite,.28207999,.71792001,Lean R,0,1,0
2018,House,NY-22,11/6/18,lite,.43825999,.56173998,Tossup (Tilt R),1,0,0
2018,House,NY-23,11/6/18,lite,.27647999,.72351998,Lean R,0,1,0
2018,House,NY-24,11/6/18,lite,.13014001,.86985999,Likely R,0,1,0
2018,House,NY-25,11/6/18,lite,.96241999,.037579998,Solid D,1,0,0
2018,House,NY-26,11/6/18,lite,.99971998,.00028000001,Solid D,1,0,0
2018,House,NY-27,11/6/18,lite,.26036,.73964,Lean R,0,1,0
2018,House,NY-3,11/6/18,lite,.99074,.0092599997,Solid D,1,0,0
2018,House,NY-4,11/6/18,lite,.99629998,.0037,Solid D,1,0,0
2018,House,NY-5,11/6/18,lite,1,0,Solid D,1,0,0
2018,House,NY-6,11/6/18,lite,.99997997,.000019999999,Solid D,1,0,0
2018,House,NY-7,11/6/18,lite,1,0,Solid D,1,0,0
2018,House,NY-8,11/6/18,lite,1,0,Solid D,1,0,0
2018,House,NY-9,11/6/18,lite,1,0,Solid D,1,0,0
2018,House,OH-1,11/6/18,lite,.18378,.81621999,Likely R,0,1,0
2018,House,OH-10,11/6/18,lite,.24600001,.75400001,Likely R,0,1,0
2018,House,OH-11,11/6/18,lite,1,0,Solid D,1,0,0
2018,House,OH-12,11/6/18,lite,.31373999,.68625998,Lean R,0,1,0
2018,House,OH-13,11/6/18,lite,.99826002,.00174,Solid D,1,0,0
2018,House,OH-14,11/6/18,lite,.18456,.81544,Likely R,0,1,0
2018,House,OH-15,11/6/18,lite,.10336,.89664,Likely R,0,1,0
2018,House,OH-16,11/6/18,lite,.33338001,.66662002,Lean R,0,1,0
2018,House,OH-2,11/6/18,lite,.073639996,.92636001,Likely R,0,1,0
2018,House,OH-3,11/6/18,lite,.99997997,.000019999999,Solid D,1,0,0
2018,House,OH-4,11/6/18,lite,.00868,.99132001,Safe R,0,1,0
2018,House,OH-5,11/6/18,lite,.021740001,.97825998,Safe R,0,1,0
2018,House,OH-6,11/6/18,lite,.00214,.99786001,Safe R,0,1,0
2018,House,OH-7,11/6/18,lite,.05308,.94691998,Likely R,0,1,0
2018,House,OH-8,11/6/18,lite,.0022,.99779999,Safe R,0,1,0
2018,House,OH-9,11/6/18,lite,.99989998,.000099999997,Solid D,1,0,0
2018,House,OK-1,11/6/18,lite,.037379999,.96262002,Safe R,0,1,0
2018,House,OK-2,11/6/18,lite,.01692,.98308003,Safe R,0,1,0
2018,House,OK-3,11/6/18,lite,.0017199999,.99827999,Safe R,0,1,0
2018,House,OK-4,11/6/18,lite,.0043799998,.99562001,Safe R,0,1,0
2018,House,OK-5,11/6/18,lite,.076159999,.92383999,Likely R,1,0,0
2018,House,OR-1,11/6/18,lite,.99970001,.00030000001,Solid D,1,0,0
2018,House,OR-2,11/6/18,lite,.072659999,.92733997,Likely R,0,1,0
2018,House,OR-3,11/6/18,lite,1,0,Solid D,1,0,0
2018,House,OR-4,11/6/18,lite,.98900002,.011,Solid D,1,0,0
2018,House,OR-5,11/6/18,lite,.51282001,.48717999,Tossup (Tilt D),1,0,0
2018,House,PA-1,11/6/18,lite,.52829999,.47167999,Tossup (Tilt D),0,1,0
2018,House,PA-10,11/6/18,lite,.32721999,.67277998,Lean R,0,1,0
2018,House,PA-11,11/6/18,lite,.081600003,.91839999,Likely R,0,1,0
2018,House,PA-12,11/6/18,lite,.00208,.99791998,Safe R,0,1,0
2018,House,PA-13,11/6/18,lite,.0076600001,.99234003,Safe R,0,1,0
2018,House,PA-14,11/6/18,lite,.0603,.93970001,Likely R,0,1,0
2018,House,PA-15,11/6/18,lite,.00078,.99922001,Safe R,0,1,0
2018,House,PA-16,11/6/18,lite,.32427999,.67571998,Lean R,0,1,0
2018,House,PA-17,11/6/18,lite,.88271999,.11728,Likely D,1,0,0
2018,House,PA-18,11/6/18,lite,1,0,Solid D,1,0,0
2018,House,PA-2,11/6/18,lite,1,0,Solid D,1,0,0
2018,House,PA-3,11/6/18,lite,1,0,Solid D,1,0,0
2018,House,PA-4,11/6/18,lite,.99463999,.0053599998,Solid D,1,0,0
2018,House,PA-5,11/6/18,lite,.99918002,.00082000002,Solid D,1,0,0
2018,House,PA-6,11/6/18,lite,.96204001,.03796,Solid D,1,0,0
2018,House,PA-7,11/6/18,lite,.89393997,.10606,Likely D,1,0,0
