name,url,date,wins
Floyd Mayweather Jr,http://boxrec.com/boxer/352,1998-12-19,19
Edson Pedro Nascimento,http://boxrec.com/boxer/15692,1998-12-26,32
Matt Kitterman,http://boxrec.com/boxer/36573,1999-01-14,1
Samson Dutch Boy Gym,http://boxrec.com/boxer/8222,1999-02-05,30
George Kandelaki,http://boxrec.com/boxer/14589,1999-02-06,4
Joe Calzaghe,http://boxrec.com/boxer/5364,1999-02-13,26
Floyd Mayweather Jr,http://boxrec.com/boxer/352,1999-02-17,20
Joe Mesi,http://boxrec.com/boxer/16554,1999-02-19,11
Antonio Perugino,http://boxrec.com/boxer/15152,1999-02-20,11
Bobby Tomasello,http://boxrec.com/boxer/20746,1999-02-25,5
Sven Ottke,http://boxrec.com/boxer/7203,1999-02-27,14
Luis Perez,http://boxrec.com/boxer/19008,1999-03-03,5
George Kandelaki,http://boxrec.com/boxer/14589,1999-03-06,5
Matt Kitterman,http://boxrec.com/boxer/36573,1999-03-19,2
Lester Jacobs,http://boxrec.com/boxer/14615,1999-03-24,20
Antonio Perugino,http://boxrec.com/boxer/15152,1999-03-27,12
Charles Tanner,http://boxrec.com/boxer/16714,1999-03-27,2
Deborah Nichols,http://boxrec.com/boxer/18765,1999-04-02,8
Edson Pedro Nascimento,http://boxrec.com/boxer/15692,1999-04-09,33
Lucia Rijker,http://boxrec.com/boxer/18459,1999-04-18,13
George Kandelaki,http://boxrec.com/boxer/14589,1999-04-24,6
Joe Mesi,http://boxrec.com/boxer/16554,1999-04-24,12
Samson Dutch Boy Gym,http://boxrec.com/boxer/8222,1999-04-30,31
Harry Simon,http://boxrec.com/boxer/5625,1999-05-01,18
Sven Ottke,http://boxrec.com/boxer/7203,1999-05-08,15
Gabula Vabaza,http://boxrec.com/boxer/36527,1999-05-16,10
Mike Jankovich,http://boxrec.com/boxer/19537,1999-05-20,18
George Kandelaki,http://boxrec.com/boxer/14589,1999-05-22,7
Floyd Mayweather Jr,http://boxrec.com/boxer/352,1999-05-22,21
Antonio Perugino,http://boxrec.com/boxer/15152,1999-05-29,13
Joe Mesi,http://boxrec.com/boxer/16554,1999-06-04,13
Joe Calzaghe,http://boxrec.com/boxer/5364,1999-06-05,27
Bobby Tomasello,http://boxrec.com/boxer/20746,1999-06-12,6
Charles Tanner,http://boxrec.com/boxer/16714,1999-06-19,3
George Kandelaki,http://boxrec.com/boxer/14589,1999-06-22,8
Luis Perez,http://boxrec.com/boxer/19008,1999-06-23,6
Mike Jankovich,http://boxrec.com/boxer/19537,1999-06-23,19
Favio Catalino Romero Vega,http://boxrec.com/boxer/106229,1999-06-26,22
Bobby Tomasello,http://boxrec.com/boxer/20746,1999-07-09,7
George Kandelaki,http://boxrec.com/boxer/14589,1999-07-15,9
Charles Tanner,http://boxrec.com/boxer/16714,1999-07-16,4
Lester Jacobs,http://boxrec.com/boxer/14615,1999-07-21,21
Samson Dutch Boy Gym,http://boxrec.com/boxer/8222,1999-07-23,32
Antonio Perugino,http://boxrec.com/boxer/15152,1999-07-31,14
Luis Perez,http://boxrec.com/boxer/19008,1999-08-13,7
Edson Pedro Nascimento,http://boxrec.com/boxer/15692,1999-08-14,34
Bobby Tomasello,http://boxrec.com/boxer/20746,1999-08-14,8
Matt Kitterman,http://boxrec.com/boxer/36573,1999-08-16,3
James Pointer,http://boxrec.com/boxer/36108,1999-08-19,10
George Kandelaki,http://boxrec.com/boxer/14589,1999-08-21,10
Lucia Rijker,http://boxrec.com/boxer/18459,1999-08-28,14
Sven Ottke,http://boxrec.com/boxer/7203,1999-09-04,16
Luis Perez,http://boxrec.com/boxer/19008,1999-09-09,8
Charles Tanner,http://boxrec.com/boxer/16714,1999-09-11,5
Floyd Mayweather Jr,http://boxrec.com/boxer/352,1999-09-11,22
Kevin Lear,http://boxrec.com/boxer/14872,1999-09-13,1
Joe Mesi,http://boxrec.com/boxer/16554,1999-09-17,14
Samson Dutch Boy Gym,http://boxrec.com/boxer/8222,1999-09-17,33
Edson Pedro Nascimento,http://boxrec.com/boxer/15692,1999-09-24,35
Ricardo Lopez,http://boxrec.com/boxer/521,1999-10-02,49
Laila Ali,http://boxrec.com/boxer/14260,1999-10-08,1
George Kandelaki,http://boxrec.com/boxer/14589,1999-10-08,11
Shazzon Bradley,http://boxrec.com/boxer/16130,1999-10-13,21
Lester Jacobs,http://boxrec.com/boxer/14615,1999-10-14,22
Charles Tanner,http://boxrec.com/boxer/16714,1999-10-16,6
Edson Pedro Nascimento,http://boxrec.com/boxer/15692,1999-10-28,36
Laila Ali,http://boxrec.com/boxer/14260,1999-11-10,2
Samson Dutch Boy Gym,http://boxrec.com/boxer/8222,1999-11-12,34
Kevin Lear,http://boxrec.com/boxer/14872,1999-11-15,2
Bobby Tomasello,http://boxrec.com/boxer/20746,1999-11-27,9
Sven Ottke,http://boxrec.com/boxer/7203,1999-11-27,17
Laila Ali,http://boxrec.com/boxer/14260,1999-12-10,3
Antonio Perugino,http://boxrec.com/boxer/15152,1999-12-13,15
Gabula Vabaza,http://boxrec.com/boxer/36527,1999-12-15,11
Joe Mesi,http://boxrec.com/boxer/16554,1999-12-17,15
George Kandelaki,http://boxrec.com/boxer/14589,1999-12-18,12
Matt Kitterman,http://boxrec.com/boxer/36573,2000-01-21,4
Joe Calzaghe,http://boxrec.com/boxer/5364,2000-01-29,28
Samson Dutch Boy Gym,http://boxrec.com/boxer/8222,2000-01-29,35
Kevin Lear,http://boxrec.com/boxer/14872,2000-02-19,3
Harry Simon,http://boxrec.com/boxer/5625,2000-02-19,19
Briamah Kamoko,http://boxrec.com/boxer/90061,2000-02-19,1
George Kandelaki,http://boxrec.com/boxer/14589,2000-02-21,13
Joe Mesi,http://boxrec.com/boxer/16554,2000-02-25,16
Bobby Tomasello,http://boxrec.com/boxer/20746,2000-02-25,10
Matt Kitterman,http://boxrec.com/boxer/36573,2000-03-03,5
Laila Ali,http://boxrec.com/boxer/14260,2000-03-07,4
Sven Ottke,http://boxrec.com/boxer/7203,2000-03-11,18
Kevin Lear,http://boxrec.com/boxer/14872,2000-03-13,4
Samson Dutch Boy Gym,http://boxrec.com/boxer/8222,2000-03-17,36
Floyd Mayweather Jr,http://boxrec.com/boxer/352,2000-03-18,23
Lester Jacobs,http://boxrec.com/boxer/14615,2000-03-23,23
Charles Tanner,http://boxrec.com/boxer/16714,2000-03-24,7
Bobby Tomasello,http://boxrec.com/boxer/20746,2000-04-01,11
Pichit Sithbanprachan,http://boxrec.com/boxer/19860,2000-04-02,23
Matt Kitterman,http://boxrec.com/boxer/36573,2000-04-07,6
Laila Ali,http://boxrec.com/boxer/14260,2000-04-08,5
Kevin Lear,http://boxrec.com/boxer/14872,2000-04-13,5
Laila Ali,http://boxrec.com/boxer/14260,2000-04-22,6
George Kandelaki,http://boxrec.com/boxer/14589,2000-04-29,14
Pichit Sithbanprachan,http://boxrec.com/boxer/19860,2000-05-12,24
Luis Perez,http://boxrec.com/boxer/19008,2000-05-13,9
Charles Tanner,http://boxrec.com/boxer/16714,2000-05-26,8
Bobby Tomasello,http://boxrec.com/boxer/20746,2000-05-26,12
Antonio Perugino,http://boxrec.com/boxer/15152,2000-06-03,16
Sven Ottke,http://boxrec.com/boxer/7203,2000-06-03,19
Gabula Vabaza,http://boxrec.com/boxer/36527,2000-06-11,12
Laila Ali,http://boxrec.com/boxer/14260,2000-06-15,7
Joe Mesi,http://boxrec.com/boxer/16554,2000-06-23,17
Samson Dutch Boy Gym,http://boxrec.com/boxer/8222,2000-07-01,37
Lester Jacobs,http://boxrec.com/boxer/14615,2000-07-04,24
Bobby Tomasello,http://boxrec.com/boxer/20746,2000-07-07,13
Matt Kitterman,http://boxrec.com/boxer/36573,2000-07-07,7
George Kandelaki,http://boxrec.com/boxer/14589,2000-07-13,15
Edson Pedro Nascimento,http://boxrec.com/boxer/15692,2000-07-22,37
Kevin Lear,http://boxrec.com/boxer/14872,2000-07-25,6
Bobby Tomasello,http://boxrec.com/boxer/20746,2000-07-28,14
Briamah Kamoko,http://boxrec.com/boxer/90061,2000-08-05,2
Joe Calzaghe,http://boxrec.com/boxer/5364,2000-08-12,29
Jose Miguel Aguiniga,http://boxrec.com/boxer/46658,2000-08-20,1
James Pointer,http://boxrec.com/boxer/36108,2000-08-23,11
Samson Dutch Boy Gym,http://boxrec.com/boxer/8222,2000-08-25,38
Sven Ottke,http://boxrec.com/boxer/7203,2000-09-02,20
Lester Jacobs,http://boxrec.com/boxer/14615,2000-09-08,25
Matt Kitterman,http://boxrec.com/boxer/36573,2000-09-08,8
Charles Tanner,http://boxrec.com/boxer/16714,2000-09-09,9
Edson Pedro Nascimento,http://boxrec.com/boxer/15692,2000-09-21,38
Harry Simon,http://boxrec.com/boxer/5625,2000-09-23,20
George Kandelaki,http://boxrec.com/boxer/14589,2000-10-06,16
Jose Miguel Aguiniga,http://boxrec.com/boxer/46658,2000-10-08,2
Laila Ali,http://boxrec.com/boxer/14260,2000-10-20,8
Floyd Mayweather Jr,http://boxrec.com/boxer/352,2000-10-21,24
Bettina Csabi,http://boxrec.com/boxer/69995,2000-10-28,1
Jose Miguel Aguiniga,http://boxrec.com/boxer/46658,2000-10-29,3
Samson Dutch Boy Gym,http://boxrec.com/boxer/8222,2000-11-03,39
Charles Tanner,http://boxrec.com/boxer/16714,2000-11-07,10
Joe Mesi,http://boxrec.com/boxer/16554,2000-11-11,18
Kevin Lear,http://boxrec.com/boxer/14872,2000-11-13,7
Bettina Csabi,http://boxrec.com/boxer/69995,2000-11-18,2
Lester Jacobs,http://boxrec.com/boxer/14615,2000-11-29,26
Ricardo Lopez,http://boxrec.com/boxer/521,2000-12-02,50
Charles Tanner,http://boxrec.com/boxer/16714,2000-12-16,11
Joe Calzaghe,http://boxrec.com/boxer/5364,2000-12-16,30
Sven Ottke,http://boxrec.com/boxer/7203,2000-12-16,21
Samson Dutch Boy Gym,http://boxrec.com/boxer/8222,2000-12-29,40
Edson Pedro Nascimento,http://boxrec.com/boxer/15692,2001-01-15,39
Floyd Mayweather Jr,http://boxrec.com/boxer/352,2001-01-20,25
George Kandelaki,http://boxrec.com/boxer/14589,2001-01-29,17
Charles Tanner,http://boxrec.com/boxer/16714,2001-02-10,12
Harry Simon,http://boxrec.com/boxer/5625,2001-02-10,21
Briamah Kamoko,http://boxrec.com/boxer/90061,2001-02-10,3
Laila Ali,http://boxrec.com/boxer/14260,2001-03-02,9
Kevin Lear,http://boxrec.com/boxer/14872,2001-03-10,8
Luis Perez,http://boxrec.com/boxer/19008,2001-03-18,10
Gabula Vabaza,http://boxrec.com/boxer/36527,2001-03-18,13
Cristian Bejarano,http://boxrec.com/boxer/36470,2001-03-24,1
Sven Ottke,http://boxrec.com/boxer/7203,2001-03-24,22
Jose Miguel Aguiniga,http://boxrec.com/boxer/46658,2001-03-25,4
Kevin Lear,http://boxrec.com/boxer/14872,2001-03-26,9
Lester Jacobs,http://boxrec.com/boxer/14615,2001-03-29,27
Ricky Womack,http://boxrec.com/boxer/3048,2001-03-29,10
Matt Kitterman,http://boxrec.com/boxer/36573,2001-03-30,9
Kevin Lear,http://boxrec.com/boxer/14872,2001-04-03,10
Bettina Csabi,http://boxrec.com/boxer/69995,2001-04-22,3
Joe Mesi,http://boxrec.com/boxer/16554,2001-04-27,19
Joe Calzaghe,http://boxrec.com/boxer/5364,2001-04-28,31
Cristian Bejarano,http://boxrec.com/boxer/36470,2001-04-29,2
Bettina Csabi,http://boxrec.com/boxer/69995,2001-05-04,4
Antonio Perugino,http://boxrec.com/boxer/15152,2001-05-05,17
Samson Dutch Boy Gym,http://boxrec.com/boxer/8222,2001-05-08,41
Ricky Womack,http://boxrec.com/boxer/3048,2001-05-11,11
Bettina Csabi,http://boxrec.com/boxer/69995,2001-05-12,5
Bettina Csabi,http://boxrec.com/boxer/69995,2001-05-18,6
Floyd Mayweather Jr,http://boxrec.com/boxer/352,2001-05-26,26
Cristian Bejarano,http://boxrec.com/boxer/36470,2001-05-26,3
Jose Miguel Aguiniga,http://boxrec.com/boxer/46658,2001-06-01,5
Favio Catalino Romero Vega,http://boxrec.com/boxer/106229,2001-06-08,23
Laila Ali,http://boxrec.com/boxer/14260,2001-06-08,10
Charles Tanner,http://boxrec.com/boxer/16714,2001-06-09,13
Sven Ottke,http://boxrec.com/boxer/7203,2001-06-09,23
Jose Miguel Aguiniga,http://boxrec.com/boxer/46658,2001-06-17,6
Adrian Helms,http://boxrec.com/boxer/106215,2001-06-19,1
Lester Jacobs,http://boxrec.com/boxer/14615,2001-06-21,28
Edson Pedro Nascimento,http://boxrec.com/boxer/15692,2001-06-30,40
Jose Miguel Aguiniga,http://boxrec.com/boxer/46658,2001-07-08,7
Bettina Csabi,http://boxrec.com/boxer/69995,2001-07-13,7
Harry Simon,http://boxrec.com/boxer/5625,2001-07-21,22
Ricky Womack,http://boxrec.com/boxer/3048,2001-07-24,12
Joe Mesi,http://boxrec.com/boxer/16554,2001-07-27,20
Kevin Lear,http://boxrec.com/boxer/14872,2001-07-28,11
Cristian Bejarano,http://boxrec.com/boxer/36470,2001-07-28,4
Jose Miguel Aguiniga,http://boxrec.com/boxer/46658,2001-08-05,8
Sven Ottke,http://boxrec.com/boxer/7203,2001-09-01,24
Lester Jacobs,http://boxrec.com/boxer/14615,2001-09-20,29
Ricardo Lopez,http://boxrec.com/boxer/521,2001-09-29,51
Briamah Kamoko,http://boxrec.com/boxer/90061,2001-10-12,4
Joe Calzaghe,http://boxrec.com/boxer/5364,2001-10-13,32
Bettina Csabi,http://boxrec.com/boxer/69995,2001-10-13,8
Jose Miguel Aguiniga,http://boxrec.com/boxer/46658,2001-10-20,9
George Kandelaki,http://boxrec.com/boxer/14589,2001-10-23,18
Samson Dutch Boy Gym,http://boxrec.com/boxer/8222,2001-10-26,42
Joe Mesi,http://boxrec.com/boxer/16554,2001-11-02,21
Floyd Mayweather Jr,http://boxrec.com/boxer/352,2001-11-10,27
Ricky Womack,http://boxrec.com/boxer/3048,2001-11-23,13
Kevin Lear,http://boxrec.com/boxer/14872,2001-11-24,12
Charles Tanner,http://boxrec.com/boxer/16714,2001-11-24,14
Cristian Bejarano,http://boxrec.com/boxer/36470,2001-11-24,5
Briamah Kamoko,http://boxrec.com/boxer/90061,2001-11-30,5
Antonio Perugino,http://boxrec.com/boxer/15152,2001-12-01,18
Sven Ottke,http://boxrec.com/boxer/7203,2001-12-01,25
Jose Miguel Aguiniga,http://boxrec.com/boxer/46658,2001-12-02,10
Bettina Csabi,http://boxrec.com/boxer/69995,2001-12-14,9
George Kandelaki,http://boxrec.com/boxer/14589,2001-12-20,19
Charles Tanner,http://boxrec.com/boxer/16714,2002-01-17,15
Briamah Kamoko,http://boxrec.com/boxer/90061,2002-01-19,6
Matt Kitterman,http://boxrec.com/boxer/36573,2002-01-23,10
Adrian Helms,http://boxrec.com/boxer/106215,2002-02-09,2
Lucia Rijker,http://boxrec.com/boxer/18459,2002-02-16,15
Jose Miguel Aguiniga,http://boxrec.com/boxer/46658,2002-02-22,11
Charles Tanner,http://boxrec.com/boxer/16714,2002-02-24,16
Adrian Helms,http://boxrec.com/boxer/106215,2002-02-26,3
George Kandelaki,http://boxrec.com/boxer/14589,2002-03-02,20
Adrian Helms,http://boxrec.com/boxer/106215,2002-03-07,4
Antonio Perugino,http://boxrec.com/boxer/15152,2002-03-09,19
Bettina Csabi,http://boxrec.com/boxer/69995,2002-03-09,10
Matt Kitterman,http://boxrec.com/boxer/36573,2002-03-15,11
Cristian Bejarano,http://boxrec.com/boxer/36470,2002-03-16,6
Sven Ottke,http://boxrec.com/boxer/7203,2002-03-16,26
Adrian Helms,http://boxrec.com/boxer/106215,2002-03-26,5
Joe Mesi,http://boxrec.com/boxer/16554,2002-04-05,22
Jose Miguel Aguiniga,http://boxrec.com/boxer/46658,2002-04-05,12
Harry Simon,http://boxrec.com/boxer/5625,2002-04-06,23
Antonio Perugino,http://boxrec.com/boxer/15152,2002-04-13,20
Adrian Helms,http://boxrec.com/boxer/106215,2002-04-19,6
Samson Dutch Boy Gym,http://boxrec.com/boxer/8222,2002-04-19,43
Floyd Mayweather Jr,http://boxrec.com/boxer/352,2002-04-20,28
Cristian Bejarano,http://boxrec.com/boxer/36470,2002-04-20,7
Joe Calzaghe,http://boxrec.com/boxer/5364,2002-04-20,33
Adrian Helms,http://boxrec.com/boxer/106215,2002-04-26,7
Gabula Vabaza,http://boxrec.com/boxer/36527,2002-05-03,14
Adrian Helms,http://boxrec.com/boxer/106215,2002-05-11,8
George Kandelaki,http://boxrec.com/boxer/14589,2002-05-25,21
Luis Perez,http://boxrec.com/boxer/19008,2002-05-30,11
Adrian Helms,http://boxrec.com/boxer/106215,2002-06-01,9
Kevin Lear,http://boxrec.com/boxer/14872,2002-06-01,13
Sven Ottke,http://boxrec.com/boxer/7203,2002-06-01,27
Laila Ali,http://boxrec.com/boxer/14260,2002-06-07,11
Joe Mesi,http://boxrec.com/boxer/16554,2002-06-07,23
Jose Miguel Aguiniga,http://boxrec.com/boxer/46658,2002-06-07,13
Antonio Perugino,http://boxrec.com/boxer/15152,2002-06-15,21
Jose Miguel Aguiniga,http://boxrec.com/boxer/46658,2002-06-22,14
Bettina Csabi,http://boxrec.com/boxer/69995,2002-06-22,11
Adrian Helms,http://boxrec.com/boxer/106215,2002-06-28,10
Edwin Valero,http://boxrec.com/boxer/122183,2002-07-09,1
Briamah Kamoko,http://boxrec.com/boxer/90061,2002-07-19,7
Gabula Vabaza,http://boxrec.com/boxer/36527,2002-07-26,15
Jose Miguel Aguiniga,http://boxrec.com/boxer/46658,2002-07-26,15
Laila Ali,http://boxrec.com/boxer/14260,2002-08-17,12
Joe Calzaghe,http://boxrec.com/boxer/5364,2002-08-17,34
Sven Ottke,http://boxrec.com/boxer/7203,2002-08-24,28
Bettina Csabi,http://boxrec.com/boxer/69995,2002-08-31,12
Adrian Helms,http://boxrec.com/boxer/106215,2002-09-05,11
Jose Miguel Aguiniga,http://boxrec.com/boxer/46658,2002-09-13,16
Kevin Lear,http://boxrec.com/boxer/14872,2002-09-14,14
George Kandelaki,http://boxrec.com/boxer/14589,2002-09-21,22
Bettina Csabi,http://boxrec.com/boxer/69995,2002-09-21,13
Edwin Valero,http://boxrec.com/boxer/122183,2002-09-23,2
Adrian Helms,http://boxrec.com/boxer/106215,2002-09-27,12
Cristian Bejarano,http://boxrec.com/boxer/36470,2002-10-12,8
Bobby Aucoin,http://boxrec.com/boxer/145917,2002-10-15,1
Joe Mesi,http://boxrec.com/boxer/16554,2002-10-18,24
Edwin Valero,http://boxrec.com/boxer/122183,2002-10-26,3
Matt Kitterman,http://boxrec.com/boxer/36573,2002-11-01,12
Antonio Perugino,http://boxrec.com/boxer/15152,2002-11-05,22
Bobby Aucoin,http://boxrec.com/boxer/145917,2002-11-07,2
Laila Ali,http://boxrec.com/boxer/14260,2002-11-08,13
Bettina Csabi,http://boxrec.com/boxer/69995,2002-11-09,14
Sven Ottke,http://boxrec.com/boxer/7203,2002-11-16,29
Edwin Valero,http://boxrec.com/boxer/122183,2002-11-18,4
Bobby Aucoin,http://boxrec.com/boxer/145917,2002-11-21,3
JD Chapman,http://boxrec.com/boxer/152786,2002-11-23,1
Matt Kitterman,http://boxrec.com/boxer/36573,2002-11-23,13
Jose Miguel Aguiniga,http://boxrec.com/boxer/46658,2002-11-23,17
Edwin Valero,http://boxrec.com/boxer/122183,2002-11-30,5
Floyd Mayweather Jr,http://boxrec.com/boxer/352,2002-12-07,29
Joe Calzaghe,http://boxrec.com/boxer/5364,2002-12-14,35
George Kandelaki,http://boxrec.com/boxer/14589,2002-12-21,23
Jose Miguel Aguiniga,http://boxrec.com/boxer/46658,2003-01-24,18
Bobby Aucoin,http://boxrec.com/boxer/145917,2003-01-27,4
Adrian Helms,http://boxrec.com/boxer/106215,2003-02-08,13
Antonio Perugino,http://boxrec.com/boxer/15152,2003-02-11,23
Laila Ali,http://boxrec.com/boxer/14260,2003-02-14,14
Matt Kitterman,http://boxrec.com/boxer/36573,2003-02-14,14
JD Chapman,http://boxrec.com/boxer/152786,2003-02-15,2
JD Chapman,http://boxrec.com/boxer/152786,2003-02-22,3
Gabula Vabaza,http://boxrec.com/boxer/36527,2003-02-28,16
Sven Ottke,http://boxrec.com/boxer/7203,2003-03-15,30
Edwin Valero,http://boxrec.com/boxer/122183,2003-03-22,6
JD Chapman,http://boxrec.com/boxer/152786,2003-03-22,4
Bobby Aucoin,http://boxrec.com/boxer/145917,2003-03-24,5
Joe Mesi,http://boxrec.com/boxer/16554,2003-03-28,25
Jose Miguel Aguiniga,http://boxrec.com/boxer/46658,2003-03-28,19
Bettina Csabi,http://boxrec.com/boxer/69995,2003-04-12,15
Adrian Helms,http://boxrec.com/boxer/106215,2003-04-18,14
Floyd Mayweather Jr,http://boxrec.com/boxer/352,2003-04-19,30
Matt Kitterman,http://boxrec.com/boxer/36573,2003-04-29,15
Cristian Bejarano,http://boxrec.com/boxer/36470,2003-05-03,9
JD Chapman,http://boxrec.com/boxer/152786,2003-05-10,5
Edwin Valero,http://boxrec.com/boxer/122183,2003-05-17,7
Charles Tanner,http://boxrec.com/boxer/16714,2003-05-17,17
Edwin Valero,http://boxrec.com/boxer/122183,2003-05-23,8
JD Chapman,http://boxrec.com/boxer/152786,2003-05-24,6
Briamah Kamoko,http://boxrec.com/boxer/90061,2003-05-30,8
Adrian Helms,http://boxrec.com/boxer/106215,2003-06-06,15
JD Chapman,http://boxrec.com/boxer/152786,2003-06-14,7
Sven Ottke,http://boxrec.com/boxer/7203,2003-06-14,31
Laila Ali,http://boxrec.com/boxer/14260,2003-06-21,15
Lucia Rijker,http://boxrec.com/boxer/18459,2003-06-21,16
Joe Mesi,http://boxrec.com/boxer/16554,2003-06-24,26
Joe Calzaghe,http://boxrec.com/boxer/5364,2003-06-28,36
Bobby Aucoin,http://boxrec.com/boxer/145917,2003-07-07,6
Bobby Aucoin,http://boxrec.com/boxer/145917,2003-07-18,7
Edwin Valero,http://boxrec.com/boxer/122183,2003-07-19,9
Otis Gage,http://boxrec.com/boxer/36113,2003-07-25,12
Briamah Kamoko,http://boxrec.com/boxer/90061,2003-07-25,9
Charles Tanner,http://boxrec.com/boxer/16714,2003-07-29,18
JD Chapman,http://boxrec.com/boxer/152786,2003-08-08,8
Marcos Geraldo Jr,http://boxrec.com/boxer/209463,2003-08-09,1
Laila Ali,http://boxrec.com/boxer/14260,2003-08-23,16
Edwin Valero,http://boxrec.com/boxer/122183,2003-08-28,10
Sven Ottke,http://boxrec.com/boxer/7203,2003-09-06,32
Marcos Geraldo Jr,http://boxrec.com/boxer/209463,2003-09-08,2
Jose Miguel Aguiniga,http://boxrec.com/boxer/46658,2003-09-20,20
Joe Mesi,http://boxrec.com/boxer/16554,2003-09-27,27
JD Chapman,http://boxrec.com/boxer/152786,2003-10-04,9
Cristian Bejarano,http://boxrec.com/boxer/36470,2003-10-04,10
Bobby Aucoin,http://boxrec.com/boxer/145917,2003-10-11,8
George Kandelaki,http://boxrec.com/boxer/14589,2003-10-17,24
Edwin Valero,http://boxrec.com/boxer/122183,2003-10-27,11
Jose Miguel Aguiniga,http://boxrec.com/boxer/46658,2003-10-31,21
Floyd Mayweather Jr,http://boxrec.com/boxer/352,2003-11-01,31
Edson Pedro Nascimento,http://boxrec.com/boxer/15692,2003-11-15,41
Bettina Csabi,http://boxrec.com/boxer/69995,2003-11-15,16
Adrian Helms,http://boxrec.com/boxer/106215,2003-11-25,16
Joe Mesi,http://boxrec.com/boxer/16554,2003-12-06,28
Sven Ottke,http://boxrec.com/boxer/7203,2003-12-13,33
Edwin Valero,http://boxrec.com/boxer/122183,2003-12-18,12
Gabula Vabaza,http://boxrec.com/boxer/36527,2004-01-09,17
Edson Pedro Nascimento,http://boxrec.com/boxer/15692,2004-01-24,42
Adrian Helms,http://boxrec.com/boxer/106215,2004-01-30,17
Bobby Aucoin,http://boxrec.com/boxer/145917,2004-02-07,9
Jose Miguel Aguiniga,http://boxrec.com/boxer/46658,2004-02-13,22
Marcos Geraldo Jr,http://boxrec.com/boxer/209463,2004-02-16,3
Joe Calzaghe,http://boxrec.com/boxer/5364,2004-02-21,37
Bettina Csabi,http://boxrec.com/boxer/69995,2004-02-21,17
Edson Pedro Nascimento,http://boxrec.com/boxer/15692,2004-02-28,43
Briamah Kamoko,http://boxrec.com/boxer/90061,2004-03-06,10
Joe Mesi,http://boxrec.com/boxer/16554,2004-03-13,29
Sven Ottke,http://boxrec.com/boxer/7203,2004-03-27,34
Bobby Aucoin,http://boxrec.com/boxer/145917,2004-04-15,10
Bettina Csabi,http://boxrec.com/boxer/69995,2004-04-17,18
Marcos Geraldo Jr,http://boxrec.com/boxer/209463,2004-04-23,4
Edson Pedro Nascimento,http://boxrec.com/boxer/15692,2004-04-24,44
Adrian Helms,http://boxrec.com/boxer/106215,2004-04-30,18
Lucia Rijker,http://boxrec.com/boxer/18459,2004-05-20,17
Adrian Helms,http://boxrec.com/boxer/106215,2004-05-21,19
Bobby Aucoin,http://boxrec.com/boxer/145917,2004-05-22,11
Floyd Mayweather Jr,http://boxrec.com/boxer/352,2004-05-22,32
Bettina Csabi,http://boxrec.com/boxer/69995,2004-06-12,19
Bobby Aucoin,http://boxrec.com/boxer/145917,2004-06-18,12
Jose Miguel Aguiniga,http://boxrec.com/boxer/46658,2004-06-18,23
JD Chapman,http://boxrec.com/boxer/152786,2004-06-19,10
Charles Tanner,http://boxrec.com/boxer/16714,2004-06-25,19
Briamah Kamoko,http://boxrec.com/boxer/90061,2004-07-03,11
Laila Ali,http://boxrec.com/boxer/14260,2004-07-17,17
Natascha Ragosina,http://boxrec.com/boxer/262676,2004-07-17,1
Edson Pedro Nascimento,http://boxrec.com/boxer/15692,2004-07-23,45
Jose Miguel Aguiniga,http://boxrec.com/boxer/46658,2004-07-23,24
Laila Ali,http://boxrec.com/boxer/14260,2004-07-30,18
Edson Pedro Nascimento,http://boxrec.com/boxer/15692,2004-08-07,46
Edson Pedro Nascimento,http://boxrec.com/boxer/15692,2004-08-20,47
JD Chapman,http://boxrec.com/boxer/152786,2004-08-21,11
Bobby Aucoin,http://boxrec.com/boxer/145917,2004-08-28,13
Adrian Helms,http://boxrec.com/boxer/106215,2004-09-10,20
Bettina Csabi,http://boxrec.com/boxer/69995,2004-09-10,20
Gabula Vabaza,http://boxrec.com/boxer/36527,2004-09-17,18
Natascha Ragosina,http://boxrec.com/boxer/262676,2004-09-18,2
Laila Ali,http://boxrec.com/boxer/14260,2004-09-24,19
Bettina Csabi,http://boxrec.com/boxer/69995,2004-09-25,21
Jose Miguel Aguiniga,http://boxrec.com/boxer/46658,2004-10-08,25
JD Chapman,http://boxrec.com/boxer/152786,2004-10-09,12
Natascha Ragosina,http://boxrec.com/boxer/262676,2004-10-16,3
Joe Calzaghe,http://boxrec.com/boxer/5364,2004-10-22,38
Briamah Kamoko,http://boxrec.com/boxer/90061,2004-10-29,12
Bettina Csabi,http://boxrec.com/boxer/69995,2004-11-06,22
Gabula Vabaza,http://boxrec.com/boxer/36527,2004-12-03,19
Cristian Bejarano,http://boxrec.com/boxer/36470,2004-12-04,11
Natascha Ragosina,http://boxrec.com/boxer/262676,2004-12-11,4
Briamah Kamoko,http://boxrec.com/boxer/90061,2005-01-14,13
Natascha Ragosina,http://boxrec.com/boxer/262676,2005-01-15,5
Floyd Mayweather Jr,http://boxrec.com/boxer/352,2005-01-22,33
Jose Miguel Aguiniga,http://boxrec.com/boxer/46658,2005-01-28,26
Laila Ali,http://boxrec.com/boxer/14260,2005-02-11,20
Marcos Geraldo Jr,http://boxrec.com/boxer/209463,2005-02-11,5
Gabula Vabaza,http://boxrec.com/boxer/36527,2005-02-25,20
